"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ndufb1",2.57442612255513e-30,0.765581893288183,0.352,0.23,4.94006628657103e-26
"Canx",5.75454537874548e-30,0.949969914753285,0.304,0.191,1.10423971272747e-25
"Etv1",8.03347576066463e-30,0.543007755428466,0.604,0.487,1.54154366371394e-25
"Ddx5",3.04689439313677e-29,0.692103476876328,0.493,0.38,5.84668565099015e-25
"Rbm25",3.85533466430625e-29,1.03834925520566,0.256,0.149,7.39800168733727e-25
"Kmt2c",6.28719137262299e-29,1.02344669733423,0.262,0.154,1.20644915249262e-24
"Sat1",1.48479772552833e-28,1.20391611734322,0.274,0.17,2.84917835551632e-24
"Rbm47",3.93578335026381e-28,0.609410835401113,0.551,0.438,7.55237467082122e-24
"Slc12a2",4.13553420402093e-28,0.443243852782204,0.911,0.875,7.93567658409577e-24
"Barx2",6.43471658977643e-28,0.81242490259843,0.328,0.214,1.2347577664122e-23
"Tns3",8.3837644683762e-28,0.951855715323679,0.292,0.183,1.60876056383671e-23
"Pde4d",9.09817571815557e-28,0.852690487108838,0.425,0.317,1.74584893855687e-23
"Mif",9.58580972805666e-28,0.629288196664064,0.347,0.229,1.83942102871679e-23
"Gpcpd1",1.05040906497624e-27,0.894827304724676,0.364,0.25,2.0156299547829e-23
"Pard3",1.52269361857175e-27,0.973058234394944,0.269,0.164,2.92189678467732e-23
"Tceal9",1.95810518131706e-27,0.440599826227479,0.627,0.512,3.7574080324293e-23
"mt-Rnr2",1.9907359185821e-27,0.55334945634926,0.968,0.942,3.82002315416719e-23
"Rab2a",2.18337795351202e-27,0.594887141023872,0.534,0.428,4.18968395499421e-23
"Rps13",3.20484880509336e-27,0.354730567613304,0.907,0.84,6.14978437209365e-23
"Slc38a2",2.20538121221084e-26,0.913104641570126,0.29,0.185,4.23190600811139e-22
"Ndufa1",2.90446015813412e-26,0.674490884943976,0.391,0.279,5.57336859744356e-22
"Mlec",3.79674470937777e-26,0.890287057640572,0.278,0.174,7.285573422825e-22
"Epha5",4.19542141967039e-26,0.968729017433368,0.271,0.168,8.05059416220552e-22
"Erbb4",4.29048789675329e-26,0.934009407716192,0.304,0.199,8.23301722507989e-22
"Gnaq",5.64047941520322e-26,0.9955157098,0.264,0.163,1.08235159498335e-21
"Actg1",6.55794976492118e-26,0.50806402641895,0.853,0.76,1.25840498039072e-21
"Usp34",1.01626358896989e-25,0.901701905677134,0.257,0.155,1.95010820087432e-21
"Hspa8",1.15220479164434e-25,0.550049365021461,0.558,0.446,2.21096577468632e-21
"Magi3",1.62952947699536e-25,0.87205358735674,0.32,0.214,3.12690411340639e-21
"Dusp1",1.93593825676755e-25,1.07574725879759,0.291,0.191,3.71487192091125e-21
"Ier3ip1",2.30842074696848e-25,0.817139047100804,0.265,0.161,4.42962857135781e-21
"Nktr",2.38558615083546e-25,0.694796018251291,0.48,0.379,4.57770126483817e-21
"Kcnma1",4.80102971989546e-25,0.533838602184707,0.673,0.572,9.21269592950739e-21
"Errfi1",8.4430544911998e-25,0.998123966586359,0.272,0.174,1.62013772631633e-20
"Aldh2",1.14833902678532e-24,0.676510509023569,0.343,0.233,2.20354775849835e-20
"Hspa5",1.41544352926502e-24,0.427089121659151,0.719,0.622,2.71609458830664e-20
"Clstn1",3.14064584623704e-24,0.781178159217415,0.321,0.215,6.02658531434426e-20
"Xist",3.66863324766334e-24,0.703932471810528,0.442,0.342,7.03974033894117e-20
"Rpl22",3.95428327924277e-24,0.338599684341819,0.813,0.735,7.58787418453896e-20
"Ergic1",4.18983966445254e-24,0.832269360796432,0.29,0.189,8.03988333211798e-20
"Arhgap5",4.77969949870713e-24,0.903878566366873,0.311,0.214,9.17176536806911e-20
"Eif2s2",1.26655241919216e-23,0.546715390565411,0.493,0.395,2.43038743718785e-19
"Rps27l",2.12992283128952e-23,0.379256470451827,0.956,0.915,4.08710892096145e-19
"Tuba4a",2.89919375799849e-23,0.799797294270681,0.269,0.17,5.5632629022233e-19
"Kcnk1",7.72360017973478e-23,0.764657101451217,0.275,0.176,1.48208163848931e-18
"Ctsd",8.38510833339425e-23,0.682264415939982,0.408,0.305,1.60901843809502e-18
"Meis1",9.31571926008292e-23,0.713420237304434,0.439,0.342,1.78759336881731e-18
"Rpl26",1.29565509625214e-22,0.292386921739912,0.942,0.881,2.48623256419824e-18
"Tax1bp1",2.30192753058384e-22,0.723465763115847,0.349,0.25,4.41716873843733e-18
"Klf6",2.93417588670915e-22,0.945604121751825,0.274,0.18,5.63039010900619e-18
"Pabpn1",7.56608312310324e-22,0.722300850558182,0.317,0.217,1.45185569049228e-17
"Oxr1",1.26224060518073e-21,0.844136080738695,0.302,0.208,2.42211349728131e-17
"Cd24a",1.52566588643842e-21,0.572981685900048,0.493,0.401,2.92760026948668e-17
"Slc17a5",1.75137247140753e-21,0.829255831195687,0.268,0.175,3.36070863538391e-17
"Rpl8",2.65041001335296e-21,0.301249046453786,0.99,0.979,5.08587177462299e-17
"Sp100",3.05208569008145e-21,0.874957251272579,0.253,0.163,5.85664723069729e-17
"Dpm3",3.57988692570792e-21,0.644623487063788,0.353,0.254,6.86944502174093e-17
"Tob1",3.94095860039944e-21,0.898513094576627,0.256,0.165,7.56230545830648e-17
"Csnk1a1",4.15354641458639e-21,0.770304408395637,0.354,0.262,7.97024021494983e-17
"A830018L16Rik",5.25824317005269e-21,0.89359119860889,0.252,0.163,1.00900428190141e-16
"Atp5mj",6.66227432742595e-21,0.584802634745856,0.411,0.317,1.27842382068977e-16
"Kif16b",1.18197913863864e-20,0.927715756611329,0.252,0.165,2.2680997691337e-16
"Atp2a2",1.52883269175592e-20,0.797727721259235,0.424,0.335,2.93367705221043e-16
"Atp5f1b",1.70139449444153e-20,0.268264106199734,0.786,0.669,3.26480589538385e-16
"Mgat4a",1.96069727081711e-20,0.591172155257925,0.474,0.378,3.76238199297094e-16
"Rpl34",3.46829555035556e-20,0.321880178467965,0.852,0.772,6.65531233157728e-16
"Ndufa7",5.13841159453873e-20,0.630703674988145,0.382,0.291,9.86009800876037e-16
"Gapdh",5.85643290409781e-20,0.747037983108435,0.312,0.22,1.12379090996733e-15
"Zfp36l1",3.03050392532668e-19,0.839379217570086,0.252,0.166,5.81523398230936e-15
"Rps11",4.15576524695586e-19,0.275844745391173,0.937,0.893,7.9744979323836e-15
"Rassf3",9.23831000924641e-19,0.898644109460659,0.262,0.18,1.77273930767429e-14
"Rdx",1.08837609208583e-18,0.77850365944188,0.3,0.213,2.0884848831035e-14
"Eif3a",1.36692097983853e-18,0.730397941272048,0.338,0.251,2.62298466821216e-14
"Tomm7",1.60315201481509e-18,0.638587684960665,0.341,0.253,3.07628840122867e-14
"Srrm1",2.00595993305632e-18,0.744982710185208,0.272,0.186,3.84923651554178e-14
"COX2",2.71102239572869e-18,0.320677509469423,0.985,0.952,5.20218087516378e-14
"Cox6b1",2.95403315282917e-18,0.349461722204143,0.617,0.534,5.66849421696389e-14
"Thrb",3.32444149758865e-18,0.824127617466688,0.273,0.191,6.37927078972285e-14
"Zcchc7",4.91918658568565e-18,0.786410184656533,0.265,0.182,9.43942713927219e-14
"Krt8",5.87613688836217e-18,0.766519190716876,0.426,0.342,1.12757190750782e-13
"Eif4g1",6.89181252972085e-18,0.691394556670133,0.329,0.24,1.32246990632813e-13
"Cobll1",8.43505282639662e-18,0.812229357643186,0.259,0.177,1.61860228685725e-13
"Dtnb",8.73729970908129e-18,0.697587883692507,0.331,0.246,1.67660044117561e-13
"Cox7a2",1.12644745660526e-17,0.309155769458037,0.812,0.735,2.16154002447983e-13
"Luc7l2",1.3451799205317e-17,0.5741659603275,0.384,0.296,2.58126574950828e-13
"Atp5pd",1.36348443642835e-17,0.261625794183976,0.665,0.581,2.61639028506237e-13
"Sec63",3.5993643527897e-17,0.647188896237244,0.283,0.198,6.90682025656815e-13
"Arhgap29",3.76700365213332e-17,0.644611427874834,0.276,0.193,7.22850330807863e-13
"Zfand5",4.61903894872834e-17,0.77808802893545,0.254,0.173,8.86347383871481e-13
"Hectd1",4.64457720742439e-17,0.786519935116706,0.27,0.189,8.91247920332667e-13
"Fndc3a",4.95180582873844e-17,0.620215323258223,0.377,0.295,9.5020202047662e-13
"Kif1b",6.29302014137433e-17,0.739508993624872,0.325,0.244,1.20756763492832e-12
"Arfgap3",9.75163532463185e-17,0.662887821734857,0.348,0.265,1.87124130244360e-12
"Nol7",1.69136813266979e-16,0.704669296679189,0.263,0.183,3.24556630978006e-12
"Tram1",4.18877993764566e-16,0.342234953373052,0.702,0.616,8.03784982234825e-12
"Rpl18",5.11315196301524e-16,0.254448421761137,0.964,0.95,9.81162730182995e-12
"Ankrd17",5.44399479206988e-16,0.75459337888082,0.251,0.174,1.04464816065029e-11
"Mt1",7.54669614466406e-16,0.8852484069148,0.341,0.267,1.44813552319959e-11
"B4galt1",8.67268913556438e-16,0.817673355851234,0.255,0.18,1.66420231822345e-11
"Naaladl2",1.2086968444968e-15,0.535707164237982,0.524,0.456,2.31936837490492e-11
"Ndufa6",1.37093694657665e-15,0.441177190630225,0.423,0.338,2.63069090678593e-11
"Ifi27",3.34290468807223e-15,0.30158786129807,0.881,0.81,6.41469980594181e-11
"Tmed3",3.58265368925117e-15,0.268037767512906,0.806,0.723,6.87475416430407e-11
"Nedd4",6.30415883385999e-15,0.686069462569542,0.336,0.26,1.20970503862939e-10
"Eef1b2",6.42965745393989e-15,0.271229981644089,0.704,0.624,1.23378696883653e-10
"Osbp",6.54811045514928e-15,0.632991885152591,0.268,0.19,1.25651691523859e-10
"Atp5mc1",6.6753805149489e-15,0.255137912887145,0.871,0.801,1.28093876701354e-10
"Gpx4",1.13452006954482e-14,0.379790280425271,0.614,0.542,2.17703056144955e-10
"Anapc13",1.29718393092325e-14,0.577680520810922,0.261,0.183,2.48916624504862e-10
"Ndufb2",1.46994597753089e-14,0.435121196255317,0.437,0.359,2.82067933628403e-10
"Gpx1",1.48834608640629e-14,0.51455577008899,0.403,0.327,2.85598730520503e-10
"Vcp",1.82692389867558e-14,0.641733278455885,0.29,0.213,3.50568426916858e-10
"Ubxn4",2.58448289507922e-14,0.616863190346414,0.296,0.219,4.95936422736752e-10
"Gadd45g",3.47522238781346e-14,0.694035345810744,0.282,0.206,6.66860423997525e-10
"Rpn2",4.49060162006849e-14,0.549915600971704,0.336,0.258,8.61701544874943e-10
"Crip2",6.93727367912151e-14,0.53704640216516,0.332,0.255,1.33119344628663e-09
"Ivns1abp",1.11118443452476e-13,0.596256970423466,0.344,0.269,2.13225181140956e-09
"Tm9sf3",1.12867195293786e-13,0.529986566829884,0.346,0.27,2.16580861049245e-09
"Rcn1",1.36957383643413e-13,0.661184820819607,0.253,0.182,2.62807523473346e-09
"H2-D1",1.61558522147734e-13,0.530854269775477,0.413,0.343,3.10014648149287e-09
"Bglap3",2.51472217274969e-13,0.384722248249461,0.533,0.439,4.82550037728938e-09
"Ncl",3.02696031726536e-13,0.690536220696547,0.253,0.183,5.80843415280049e-09
"Stk39",5.07503307950238e-13,0.535227064563502,0.501,0.444,9.73848097625713e-09
"Gde1",1.11030828027329e-12,0.46614402262071,0.393,0.317,2.13057055901642e-08
"Ica1",1.21827265173868e-12,0.555563201666376,0.293,0.221,2.33774339142136e-08
"Psme4",1.52292296155375e-12,0.582845777168576,0.263,0.194,2.92233687092549e-08
"Gpr155",2.96358308417242e-12,0.525464795479783,0.369,0.298,5.68681958021846e-08
"Acadl",4.96462068605863e-12,0.549583848643354,0.263,0.195,9.5266106344779e-08
"Fam13a",7.71164948301158e-12,0.487585275746364,0.286,0.217,1.47978841929509e-07
"Mydgf",1.13660167291443e-11,0.419139508635915,0.361,0.287,2.1810249501555e-07
"Tmem234",1.99030302955938e-11,0.513637026021824,0.368,0.3,3.8191924834215e-07
"Tmem258",2.0434489145604e-11,0.50064660462739,0.295,0.227,3.92117412214994e-07
"Eef1g",3.25925225772219e-11,0.368198972208751,0.495,0.43,6.25417915734311e-07
"Gbf1",3.46923014177894e-11,0.578290369381175,0.315,0.251,6.65710571905962e-07
"Rab1a",3.75362421425892e-11,0.553796869476467,0.316,0.25,7.20282950474144e-07
"Sel1l",5.200582110388e-11,0.509237368444305,0.332,0.265,9.97939701162352e-07
"Psma7",5.389675693382e-11,0.468429968747763,0.388,0.325,1.03422486880307e-06
"Ube2b",8.6320350764016e-11,0.60927106322472,0.275,0.214,1.6564012108107e-06
"Fam3d",1.05178841306243e-10,0.25882715863689,0.779,0.707,2.01827678582549e-06
"Tspo",2.93427094719371e-10,0.527103540632693,0.31,0.251,5.63057252057001e-06
"Psap",3.65042994130102e-10,0.482223796965882,0.303,0.238,7.00481001436252e-06
"Uqcr10",4.30918705277629e-10,0.352853515763481,0.498,0.443,8.26889903557243e-06
"Ctsh",4.57862424561382e-10,0.552077279361771,0.254,0.194,8.78592206490836e-06
"Elob",5.05513169998504e-10,0.449033909479304,0.369,0.309,9.7002922191013e-06
"Ndufv3",6.06569972758344e-10,0.419012972989144,0.367,0.307,1.16394712072599e-05
"Pcmtd1",6.95480904022219e-10,0.556357736021337,0.298,0.239,1.33455830672824e-05
"Selenom",1.03558338939015e-09,0.548688499446361,0.259,0.202,1.98718096590076e-05
"Tpi1",1.11062334703089e-09,0.381159582393385,0.389,0.323,2.13117514061757e-05
"Oxct1",2.04593328094544e-09,0.501280425012499,0.323,0.265,3.9259413728062e-05
"Sec31a",2.11791882905691e-09,0.472735839055475,0.306,0.245,4.0640744410773e-05
"Magt1",3.93934662223349e-09,0.483654775524701,0.278,0.22,7.55921223340384e-05
"Srsf5",4.25952761859784e-09,0.498000932961123,0.277,0.22,8.1736075473274e-05
"Ndufb7",8.66348889029437e-09,0.395496788871504,0.343,0.284,0.000166243688315859
"Tspan13",1.34369215177246e-08,0.393088243515526,0.458,0.415,0.000257841087003617
"Pfdn5",1.4021248994855e-08,0.263401564923254,0.635,0.592,0.000269053746962273
"Larp4",1.6574353255679e-08,0.540385683503427,0.268,0.216,0.000318045264623225
"Ndufa5",2.24301425817417e-08,0.386257920817932,0.302,0.245,0.000430412006001042
"Sox9",3.10515303886189e-08,0.611019457770668,0.261,0.212,0.000595847816627207
"Rpn1",4.63342909379579e-08,0.407624474007217,0.278,0.221,0.000889108708808474
"Map1lc3a",5.21827838210128e-08,0.253120647454905,0.568,0.509,0.00100133543874141
"Xbp1",5.91731242642462e-08,0.367542791281297,0.479,0.435,0.00113547308150662
"Nans",6.46658331529273e-08,0.351951798780612,0.426,0.374,0.00124087267237152
"Stard10",1.41876222090472e-07,0.378194735216285,0.281,0.227,0.00272246282569407
"Uso1",1.45710784513854e-07,0.478867595437656,0.267,0.216,0.00279604424403635
"Itm2b",2.12194106533241e-07,0.284214302192352,0.607,0.562,0.00407179271026636
"Sec61a1",2.39788093088127e-07,0.347401932214636,0.355,0.304,0.00460129371826807
"Romo1",2.73912736582556e-07,0.370421331474844,0.304,0.253,0.00525611150228266
"Ndufa12",5.47848845353332e-07,0.411489676678477,0.287,0.239,0.0105126714934851
"Cd44",5.82705548435919e-07,0.488288298127452,0.319,0.276,0.0111815367689368
"Cox7a2l",6.1275691581193e-07,0.414413335406037,0.313,0.266,0.0117581924575151
"Folr1",6.97159920248097e-07,0.487684984163137,0.328,0.282,0.0133778017096407
"Ndufb6",7.00706113229012e-07,0.418581462088573,0.298,0.25,0.0134458496067515
"Klf9",7.07279078950371e-07,0.478948980169364,0.26,0.215,0.0135719782459787
"Cystm1",7.59173603994269e-07,0.384244586186718,0.333,0.283,0.014567782287046
"Arpc3",9.23363142252734e-07,0.402261686448134,0.259,0.211,0.0177184153366877
"Arf4",1.16601113004993e-06,0.469840998363368,0.413,0.375,0.0223745875745281
"Azin1",1.1671018261631e-06,0.450786997372573,0.321,0.277,0.0223955169422437
"Lman1",1.2191794374849e-06,0.341710390861676,0.434,0.393,0.0233948342258977
"Copb2",2.38737943319605e-06,0.43892150251304,0.264,0.22,0.045811423943599
