"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ghr2",6.27346784860474e-230,1.43113038123092,0.459,0.201,1.25632467136159e-225,"5","Ghr"
"Ly6e2",2.51009580988062e-229,0.737330817358044,0.667,0.316,5.02671786886693e-225,"5","Ly6e"
"Hnrnpu2",2.35271651886807e-228,1.39017130496509,0.409,0.166,4.71155010068519e-224,"5","Hnrnpu"
"Pafah1b12",3.26738004112715e-228,1.34510765380621,0.401,0.159,6.54325527036122e-224,"5","Pafah1b1"
"Psmb21",3.41045740698189e-228,1.22176254481607,0.376,0.14,6.82978200322194e-224,"5","Psmb2"
"Hint12",6.24142517489269e-228,0.761799195398545,0.655,0.329,1.24990780552401e-223,"5","Hint1"
"Ctbp2",1.21424734594125e-227,1.61993283832685,0.299,0.099,2.43165173498195e-223,"5","Ctbp2"
"Myl12b1",8.73467511679405e-227,1.22064477480097,0.373,0.137,1.74920603888918e-222,"5","Myl12b"
"Ubap2l1",1.84944870971602e-226,1.6140055719299,0.295,0.097,3.7037059860773e-222,"5","Ubap2l"
"Pabpn12",1.87151106830873e-225,1.31346387319401,0.428,0.179,3.74788806539507e-221,"5","Pabpn1"
"Rhoa2",4.16643405895013e-225,1.265758436215,0.403,0.159,8.34370084645354e-221,"5","Rhoa"
"Immp2l2",4.50920245303151e-225,1.4614426630443,0.359,0.134,9.0301288324409e-221,"5","Immp2l"
"Luzp12",2.37187298518851e-224,1.61683482058665,0.326,0.116,4.7499128401385e-220,"5","Luzp1"
"Atxn7l3b1",3.38230924939206e-224,1.41421717586057,0.33,0.116,6.77341250283253e-220,"5","Atxn7l3b"
"Oat",4.58149907629474e-224,1.38202041360104,0.343,0.124,9.17491005018785e-220,"5","Oat"
"Cfdp1",4.66558958794869e-223,1.49120130626452,0.305,0.103,9.34330970882604e-219,"5","Cfdp1"
"Baiap2",2.03920221796845e-222,1.6364615492145,0.288,0.094,4.08370636170361e-218,"5","Baiap2"
"Crlf1",5.59752732472588e-222,1.39723922912136,0.259,0.078,1.12096082204961e-217,"5","Crlf1"
"Ube2e3",9.63827296337799e-222,1.58935853548657,0.256,0.077,1.93016054364608e-217,"5","Ube2e3"
"Prdx22",2.90806047208427e-221,0.835356664330774,0.595,0.288,5.82368190139597e-217,"5","Prdx2"
"Adh5",1.02391038109953e-219,1.47117366678589,0.263,0.08,2.05048292918991e-215,"5","Adh5"
"Ahsa1",2.442043173628e-219,1.59280092916059,0.254,0.076,4.89043565950743e-215,"5","Ahsa1"
"Hypk2",2.78894599527979e-219,0.994759872956626,0.465,0.197,5.58514325014731e-215,"5","Hypk"
"Bhlhe402",4.49025491529917e-219,1.5566163804726,0.349,0.132,8.99218449337812e-215,"5","Bhlhe40"
"Psme11",9.0846244076304e-219,1.39876927885624,0.325,0.114,1.81928688387206e-214,"5","Psme1"
"Stox22",3.20825807748583e-218,1.29282158657341,0.442,0.194,6.42485762597312e-214,"5","Stox2"
"Arb2a1",4.13942654512653e-218,1.61214261917287,0.313,0.11,8.28961559927039e-214,"5","Arb2a"
"Srsf22",1.40152050596728e-216,1.41575863888613,0.364,0.141,2.80668496525007e-212,"5","Srsf2"
"Sarnp1",2.41546623894923e-216,1.47134423064766,0.309,0.107,4.83721269011973e-212,"5","Sarnp"
"Aff41",2.56108819035085e-216,1.51872536031431,0.335,0.124,5.12883520999661e-212,"5","Aff4"
"Pbx13",4.46947493374863e-216,0.974052777993881,0.614,0.315,8.950570502325e-212,"5","Pbx1"
"Cul11",1.6175880928078e-215,1.56762184610798,0.313,0.111,3.23938191465691e-211,"5","Cul1"
"Eloc1",8.27640892057457e-213,1.32632017862033,0.311,0.107,1.65743365043426e-208,"5","Eloc"
"Pdap11",9.07886730008572e-213,1.2913523730751,0.347,0.129,1.81813396551517e-208,"5","Pdap1"
"Srrm12",2.42533800794572e-212,1.35605371920483,0.37,0.144,4.8569818947121e-208,"5","Srrm1"
"Zbtb203",3.49852534002953e-212,0.696743437702734,0.783,0.471,7.00614684594313e-208,"5","Zbtb20"
"Arpc21",7.80475066675188e-212,1.35623840466285,0.328,0.118,1.56297936852373e-207,"5","Arpc2"
"Commd3",4.06968543771645e-210,1.42583931467545,0.298,0.102,8.14995205757097e-206,"5","Commd3"
"Vapa1",2.34492808835181e-209,1.24080761773434,0.354,0.133,4.69595298973333e-205,"5","Vapa"
"Mrfap11",7.90002595817266e-209,1.12502636498555,0.395,0.158,1.58205919838366e-204,"5","Mrfap1"
"Arf41",4.959492167581e-208,1.04719056007229,0.43,0.181,9.93187901479772e-204,"5","Arf4"
"Srsf6",6.16590281755285e-207,1.65088622357241,0.258,0.082,1.23478369824313e-202,"5","Srsf6"
"Ssbp31",3.63891515035456e-206,1.58301963375895,0.297,0.104,7.28729148010004e-202,"5","Ssbp3"
"Atxn1",7.65431337868792e-206,1.21783821176504,0.457,0.21,1.53285279721604e-201,"5","Atxn1"
"Hspa4",4.77528036265113e-205,1.55097545854983,0.289,0.1,9.56297645424514e-201,"5","Hspa4"
"Hnrnpdl",7.82317669883412e-205,1.60046803714244,0.282,0.096,1.56666936570852e-200,"5","Hnrnpdl"
"Cct71",1.26646302601226e-204,1.44164446247053,0.289,0.099,2.53621885589216e-200,"5","Cct7"
"Rbbp4",8.90053092787246e-204,1.58745341197092,0.252,0.079,1.78242032361574e-199,"5","Rbbp4"
"Psmc6",7.49887259070101e-203,1.41591655581122,0.289,0.098,1.50172422501378e-198,"5","Psmc6"
"Srrm23",9.65162708008381e-203,1.03976000601061,0.536,0.268,1.93283483905758e-198,"5","Srrm2"
"Arf52",1.00760492906582e-202,0.842645869060312,0.517,0.238,2.01782963094722e-198,"5","Arf5"
"Use1",1.7279943450694e-202,1.45175222748662,0.271,0.089,3.46048147543598e-198,"5","Use1"
"Anxa51",4.58240861460186e-202,1.14063752893891,0.36,0.138,9.17673149160169e-198,"5","Anxa5"
"Nfia2",5.04043902753687e-202,1.16100712333428,0.491,0.236,1.00939831965453e-197,"5","Nfia"
"Tma71",5.23235587674909e-202,1.15855513578272,0.33,0.12,1.04783158787777e-197,"5","Tma7"
"Atp2b11",5.849584465137e-201,1.59200705349823,0.293,0.104,1.17143778498834e-196,"5","Atp2b1"
"Ptbp3",9.21730016547119e-201,1.72341370060214,0.254,0.082,1.84585653113726e-196,"5","Ptbp3"
"Ptms2",3.74031052652076e-200,1.05180337710048,0.427,0.181,7.49034586041047e-196,"5","Ptms"
"Psmb42",6.60353847715486e-200,1.19702546789456,0.359,0.139,1.32242461543503e-195,"5","Psmb4"
"Smchd1",1.1163850616818e-199,1.69722668060671,0.252,0.081,2.23567272452396e-195,"5","Smchd1"
"Polr1d1",5.96020577206023e-199,1.00280995288634,0.413,0.172,1.19359080791278e-194,"5","Polr1d"
"Bax1",8.20146155486127e-198,1.42681371839805,0.281,0.096,1.64242469097652e-193,"5","Bax"
"Abi1",8.02844902342306e-197,1.67669309461971,0.26,0.086,1.6077772014307e-192,"5","Abi1"
"Selenof1",5.40598884435532e-196,1.17502041553536,0.42,0.184,1.0826033259706e-191,"5","Selenof"
"Phyh2",1.54606142002391e-195,1.09256700900025,0.417,0.179,3.09614259973988e-191,"5","Phyh"
"Mif3",1.86162035348203e-195,0.61282118116047,0.651,0.337,3.72808091988312e-191,"5","Mif"
"Lamp22",1.90061635310412e-195,1.47236394606666,0.343,0.136,3.8061743087263e-191,"5","Lamp2"
"Elob2",2.12245315937297e-195,0.741570277153384,0.584,0.288,4.25042469696032e-191,"5","Elob"
"Wac1",3.11111984100522e-195,1.53834641892659,0.287,0.102,6.23032859359705e-191,"5","Wac"
"H2bc4",2.88919466062819e-194,1.50254825158725,0.365,0.152,5.78590122737401e-190,"5","H2bc4"
"Cdc422",5.22270865416966e-194,1.12294704675028,0.393,0.163,1.04589963508402e-189,"5","Cdc42"
"Itga61",1.70009656598082e-192,1.35389845207671,0.402,0.177,3.40461338303319e-188,"5","Itga6"
"Mat2a1",2.36621530289784e-192,1.5440273260167,0.297,0.109,4.73858276558322e-188,"5","Mat2a"
"Susd6",2.29215982915653e-191,1.68631059313311,0.295,0.109,4.59027927386886e-187,"5","Susd6"
"Fxyd31",4.7911510603906e-191,0.887378499649413,0.614,0.355,9.59475911353822e-187,"5","Fxyd3"
"Psmd7",1.94973404952742e-190,1.4399427148656,0.275,0.094,3.90453740758362e-186,"5","Psmd7"
"Plec1",1.43861900667894e-189,1.45320441206292,0.308,0.115,2.88097842277525e-185,"5","Plec"
"Ube2d2a1",1.76895794242375e-189,1.46718719574346,0.279,0.097,3.5425151754978e-185,"5","Ube2d2a"
"Ctnna12",1.84217733299356e-189,1.34663023567961,0.366,0.152,3.6891443270529e-185,"5","Ctnna1"
"Nudc1",3.67733262183119e-189,1.29203504762971,0.288,0.101,7.36422630847914e-185,"5","Nudc"
"Tcea1",5.2516248412344e-189,1.39722038195528,0.278,0.096,1.0516903907056e-184,"5","Tcea1"
"Ywhab1",8.21348855475678e-189,1.43781506983945,0.284,0.1,1.64483321797559e-184,"5","Ywhab"
"Prdx12",1.79766447858632e-188,0.680741100141685,0.618,0.318,3.60000288481696e-184,"5","Prdx1"
"Cnot4",3.00368840355717e-188,1.522669188988,0.281,0.1,6.01518639696359e-184,"5","Cnot4"
"Smg6",6.42539943921173e-186,1.53916281735403,0.282,0.101,1.28675049169654e-181,"5","Smg6"
"Dnaja21",7.39122515311116e-186,1.29703769367633,0.314,0.118,1.48016674916204e-181,"5","Dnaja2"
"Dock7",2.80897657446634e-185,1.60981735079128,0.262,0.09,5.62525648802629e-181,"5","Dock7"
"Cenpx1",1.04699435835471e-184,1.33493037166521,0.28,0.098,2.09671090204113e-180,"5","Cenpx"
"Lsm41",1.41225155925381e-184,1.21842631799774,0.337,0.132,2.82817497256168e-180,"5","Lsm4"
"Gtf2h51",2.68370017653705e-184,1.27167610156629,0.294,0.106,5.37437797353309e-180,"5","Gtf2h5"
"Nol72",3.62778447929498e-184,1.09968578631268,0.377,0.157,7.26500119823613e-180,"5","Nol7"
"Sec622",4.10313266266082e-184,1.17042507826775,0.436,0.203,8.21693347024456e-180,"5","Sec62"
"Arl6ip11",5.0535801634554e-184,1.67097519334463,0.255,0.087,1.01202996353358e-179,"5","Arl6ip1"
"Phb22",2.50778458901307e-183,1.25770624163149,0.326,0.127,5.02208941795757e-179,"5","Phb2"
"Klf92",2.58330626557855e-183,1.48741384786817,0.33,0.133,5.17332912744761e-179,"5","Klf9"
"Sntb1",3.3961498223013e-182,1.48507869111108,0.29,0.108,6.80112963414057e-178,"5","Sntb1"
"Ywhaq",6.8038765580257e-181,1.35384255507624,0.27,0.094,1.36254431951023e-176,"5","Ywhaq"
"Mbnl11",8.6315422413819e-181,1.58851787394525,0.284,0.105,1.72855264925914e-176,"5","Mbnl1"
"Tnks2",8.78544348556614e-181,1.55222602715145,0.273,0.098,1.75937291241947e-176,"5","Tnks2"
"Atf4",2.89809116003608e-180,1.53152291428124,0.281,0.103,5.80371735708826e-176,"5","Atf4"
"Eif4g23",6.71742650561845e-180,0.992473201697918,0.485,0.236,1.34523183201515e-175,"5","Eif4g2"
"Pawr1",1.59283249212853e-179,1.50189124132729,0.29,0.108,3.1898063487366e-175,"5","Pawr"
"Elf11",4.49537400222181e-178,1.50462140708767,0.308,0.12,9.00243597684939e-174,"5","Elf1"
"Arhgef122",5.84784671846643e-178,1.4557916871528,0.323,0.129,1.17108978384009e-173,"5","Arhgef12"
"Wwox3",1.61840999809205e-177,1.26403303693559,0.379,0.165,3.24102786217915e-173,"5","Wwox"
"Gnb12",3.18345765818017e-177,1.34019100108593,0.321,0.126,6.37519230627161e-173,"5","Gnb1"
"Luc7l23",7.85564440734994e-177,1.13290450440481,0.434,0.204,1.5731713490159e-172,"5","Luc7l2"
"Nfic2",4.33330813079703e-176,1.44601969411239,0.288,0.108,8.67788286273413e-172,"5","Nfic"
"Baz2b2",5.41991379040399e-176,1.23551511136445,0.393,0.176,1.0853919356663e-171,"5","Baz2b"
"Ewsr1",3.3963895602613e-175,1.48724842964396,0.25,0.085,6.80160973337929e-171,"5","Ewsr1"
"Bach2",1.30931017443098e-173,1.42578368102169,0.282,0.105,2.62202455531547e-169,"5","Bach2"
"Dync1i21",3.84922763527553e-173,1.3517378595342,0.292,0.11,7.70846326240279e-169,"5","Dync1i2"
"Dip2b2",6.96551401861883e-173,1.38585459232703,0.319,0.128,1.39491383736861e-168,"5","Dip2b"
"Pdcd51",1.64594349158049e-172,1.16379448052563,0.299,0.112,3.2961664362391e-168,"5","Pdcd5"
"Bptf1",1.57835292712438e-171,1.49429429575849,0.273,0.101,3.16080957185928e-167,"5","Bptf"
"Edf12",7.12343817405347e-171,0.751026632621199,0.506,0.245,1.42653972873595e-166,"5","Edf1"
"Galnt182",1.12091222920737e-170,1.38926487570578,0.289,0.109,2.24473883021069e-166,"5","Galnt18"
"Rab102",1.61353152385467e-170,1.35466878453331,0.33,0.136,3.23125822967135e-166,"5","Rab10"
"Slc3a2",2.1730019442948e-170,1.59403738590859,0.253,0.09,4.35165369364477e-166,"5","Slc3a2"
"Rell11",4.02543414045023e-170,1.63427822085184,0.277,0.105,8.06133440966563e-166,"5","Rell1"
"Ctnnb12",1.34954173830989e-169,1.22616889543839,0.36,0.155,2.70259228513938e-165,"5","Ctnnb1"
"Kmt2e2",4.34656504084638e-169,1.27669482547176,0.365,0.16,8.70443115079896e-165,"5","Kmt2e"
"Myh92",2.06716498205339e-168,1.31726181537932,0.321,0.13,4.13970459306012e-164,"5","Myh9"
"Zfp644",6.79553390959705e-168,1.53635959544896,0.252,0.089,1.36087362073591e-163,"5","Zfp644"
"Matr32",7.75003748633593e-168,1.34265921174441,0.313,0.125,1.55202250701363e-163,"5","Matr3"
"Usp343",6.10058308388484e-166,1.25759919042237,0.368,0.164,1.22170276837878e-161,"5","Usp34"
"Rbis",3.58598692686909e-165,1.2661769157802,0.276,0.102,7.18129741974804e-161,"5","Rbis"
"Txnl11",6.50563578587544e-165,1.22745324333967,0.285,0.107,1.30281862247942e-160,"5","Txnl1"
"Pbrm11",7.15773862394787e-165,1.41211156258844,0.292,0.114,1.4334087368318e-160,"5","Pbrm1"
"Gng52",1.94928898396968e-164,0.469579302303849,0.635,0.335,3.90364611929769e-160,"5","Gng5"
"Rock12",2.37153158802519e-164,1.30803576789357,0.33,0.138,4.74922915817925e-160,"5","Rock1"
"Pkn2",1.03667363963231e-163,1.44991691007297,0.258,0.094,2.07604263072766e-159,"5","Pkn2"
"Phf21a2",1.47817469331335e-163,1.40006325223554,0.299,0.119,2.96019264082931e-159,"5","Phf21a"
"Foxc1",4.65403525587477e-163,1.3772961401477,0.252,0.09,9.3201710034148e-159,"5","Foxc1"
"Mtdh2",5.47557104546278e-163,1.22847970923627,0.36,0.159,1.09653785756438e-158,"5","Mtdh"
"Selenok1",6.27199035216274e-163,1.09655255616158,0.392,0.177,1.25602878792411e-158,"5","Selenok"
"Hspa52",1.56291222383863e-162,1.0176995368526,0.5,0.267,3.12988801945924e-158,"5","Hspa5"
"Mical32",2.93791030217023e-162,1.32623901719023,0.319,0.132,5.88345917112611e-158,"5","Mical3"
"Eif4h",3.90141000198993e-162,1.41712052197796,0.259,0.094,7.81296366998503e-158,"5","Eif4h"
"Man1a21",4.58279231773131e-162,1.49954890457118,0.264,0.098,9.17749989548873e-158,"5","Man1a2"
"Runx23",3.48518957510701e-161,0.887777071321956,0.479,0.232,6.97944064310931e-157,"5","Runx2"
"Laptm4a2",1.42406269011826e-160,0.92259491132314,0.475,0.236,2.85182794323082e-156,"5","Laptm4a"
"Hnrnpm",1.71004950276365e-160,1.37213995217258,0.281,0.108,3.42454513423448e-156,"5","Hnrnpm"
"Zfp7041",2.09832117218618e-160,1.33430347552182,0.33,0.14,4.20209797942004e-156,"5","Zfp704"
"Rsrc1",4.60006716560516e-160,1.46309243291659,0.26,0.096,9.21209450584089e-156,"5","Rsrc1"
"Usp9x2",1.09565262432749e-159,1.37839681796994,0.317,0.132,2.19415394547823e-155,"5","Usp9x"
"Thrap3",3.69978119808633e-159,1.36735286062217,0.285,0.111,7.40918182728769e-155,"5","Thrap3"
"Crebbp2",4.31163205186434e-159,1.34276645709263,0.311,0.128,8.63447434706353e-155,"5","Crebbp"
"Smap12",4.49586096409552e-158,1.19955431479991,0.309,0.125,9.00341116669769e-154,"5","Smap1"
"Pdlim41",6.57606336445029e-157,1.1603389515817,0.289,0.111,1.31692244936482e-152,"5","Pdlim4"
"Jak1",3.25836685609579e-156,1.54651898532798,0.25,0.092,6.52520546601744e-152,"5","Jak1"
"Zfand53",2.75560847531735e-155,1.045280561378,0.437,0.214,5.51838153267053e-151,"5","Zfand5"
"Mrps331",3.76697344762744e-155,1.03151175167002,0.319,0.13,7.5437410262187e-151,"5","Mrps33"
"Nop102",1.25425496964265e-154,0.986197653341062,0.364,0.159,2.51177100220637e-150,"5","Nop10"
"Hivep21",6.87112419101421e-154,1.41990576042349,0.292,0.119,1.37601133049251e-149,"5","Hivep2"
"Prpf40a1",1.44850747732663e-153,1.42051290384216,0.268,0.103,2.90078107409431e-149,"5","Prpf40a"
"Wsb11",2.36777437440397e-152,1.40107113894806,0.261,0.099,4.7417049621814e-148,"5","Wsb1"
"Mrpl231",3.09003109244214e-152,1.14309668369269,0.292,0.115,6.18809626572463e-148,"5","Mrpl23"
"Ube2b2",3.85656352196815e-152,0.881261744284732,0.436,0.21,7.72315410909342e-148,"5","Ube2b"
"Fam162a1",5.02065475745966e-152,1.13458247410512,0.275,0.105,1.00543632172887e-147,"5","Fam162a"
"Kdm6a",1.06514581418662e-151,1.43273234023998,0.267,0.103,2.13306100749012e-147,"5","Kdm6a"
"Kansl12",1.16139812162432e-150,1.20343325962424,0.356,0.162,2.32581587836486e-146,"5","Kansl1"
"Ank33",8.9088901117123e-150,0.519375649924792,0.607,0.328,1.7840943337715e-145,"5","Ank3"
"Map3k51",1.01760938574713e-149,1.51512232233899,0.267,0.105,2.03786455589721e-145,"5","Map3k5"
"Macroh2a12",1.32673248941798e-149,1.20765912349649,0.304,0.125,2.65691448330845e-145,"5","Macroh2a1"
"Vgll4",1.86906946220626e-149,1.29789192171654,0.309,0.13,3.74299850501426e-145,"5","Vgll4"
"Cbx3",4.63140673960553e-149,1.26094037871102,0.26,0.098,9.27485513673404e-145,"5","Cbx3"
"1810037I17Rik1",5.47213598961125e-149,0.947042306924937,0.335,0.142,1.09584995327955e-144,"5","1810037I17Rik"
"Psma21",5.6071662451843e-149,0.895652836590353,0.38,0.171,1.12289111226061e-144,"5","Psma2"
"Pcbp11",9.27349773486895e-149,1.09032191722984,0.34,0.148,1.85711065638486e-144,"5","Pcbp1"
"Rbm26",5.97519375479447e-148,1.38221120796511,0.263,0.102,1.19659230133514e-143,"5","Rbm26"
"Gpx43",3.68192742744739e-147,0.768757863451262,0.519,0.275,7.37342786620615e-143,"5","Gpx4"
"Igf1r",6.4598107320926e-147,1.3277180105946,0.275,0.109,1.29364169720886e-142,"5","Igf1r"
"Gapdh3",8.12501717325138e-147,0.534626324760398,0.593,0.322,1.62711593911532e-142,"5","Gapdh"
"Acin11",2.56192143163066e-146,1.27943567376081,0.293,0.121,5.13050385898357e-142,"5","Acin1"
"Dpyd2",3.55352229322796e-146,1.07588455382148,0.379,0.177,7.1162837444183e-142,"5","Dpyd"
"Eif4a22",4.85376745200984e-146,1.12156634876828,0.337,0.148,9.7201546993949e-142,"5","Eif4a2"
"Rbx12",1.00871750124009e-145,0.668703573054565,0.475,0.235,2.0200576679834e-141,"5","Rbx1"
"Pabpc11",4.60291204726603e-145,0.726980441841849,0.622,0.375,9.21779166585495e-141,"5","Pabpc1"
"Oaz11",1.28755527703453e-142,0.979900581679956,0.337,0.147,2.57845819778934e-138,"5","Oaz1"
"Cpq1",4.03079385568817e-142,1.41173598529956,0.257,0.101,8.07206777540114e-138,"5","Cpq"
"Utrn",8.08307924212745e-142,1.34932762781016,0.256,0.1,1.61871744902844e-137,"5","Utrn"
"Ndufa73",2.11231034552777e-141,0.625100472550288,0.537,0.283,4.23011269795391e-137,"5","Ndufa7"
"Eif52",1.14704380911397e-140,0.940831397388853,0.415,0.204,2.29706993213163e-136,"5","Eif5"
"Taf101",1.89283762150333e-140,1.01641672063522,0.287,0.115,3.79059662082257e-136,"5","Taf10"
"H2az12",3.20812979652196e-140,0.944371433943611,0.487,0.254,6.42460073051488e-136,"5","H2az1"
"Sf3b22",3.43581911776567e-139,1.25157459611266,0.284,0.118,6.88057136523754e-135,"5","Sf3b2"
"Ctnnd12",2.80856737007926e-138,1.09571101866938,0.371,0.177,5.62443701532072e-134,"5","Ctnnd1"
"Psmb32",3.65314036741707e-137,0.952245653221231,0.344,0.154,7.31577889978942e-133,"5","Psmb3"
"Fundc21",6.93581171936487e-137,1.04438738246344,0.274,0.109,1.38896565492001e-132,"5","Fundc2"
"Ppp2ca1",1.8310368089847e-136,1.27487891960177,0.25,0.097,3.66683431367277e-132,"5","Ppp2ca"
"Fto",7.68013099570727e-136,1.36308160577058,0.253,0.1,1.53802303320034e-131,"5","Fto"
"Septin71",2.0809684841044e-135,1.22672087942074,0.272,0.111,4.16734748626748e-131,"5","Septin7"
"Chd21",5.90464527429335e-135,1.29673794694602,0.274,0.113,1.18246426262999e-130,"5","Chd2"
"Eif3a2",1.63281473050483e-134,1.15813061707653,0.35,0.165,3.26987477930896e-130,"5","Eif3a"
"Tax1bp12",1.9119020239961e-134,1.0046796093341,0.39,0.192,3.82877499325459e-130,"5","Tax1bp1"
"Wdr83os1",4.86696132898998e-134,1.12549435426341,0.258,0.101,9.74657675743534e-130,"5","Wdr83os"
"Asgr11",8.55662455315945e-134,0.78879934323839,0.278,0.111,1.71354963301571e-129,"5","Asgr1"
"Arid1b3",4.86209470191368e-133,1.09176276125996,0.351,0.165,9.73683085005234e-129,"5","Arid1b"
"Gas62",5.36739205255288e-133,1.15719378093534,0.303,0.131,1.07487393244424e-128,"5","Gas6"
"Polr2f2",2.1896500500699e-132,0.952413812307362,0.329,0.146,4.38499319026999e-128,"5","Polr2f"
"Rere3",2.32371346674043e-132,0.873742888617161,0.435,0.224,4.65346858849438e-128,"5","Rere"
"Bclaf11",4.27306511902591e-132,1.25653958507043,0.276,0.116,8.55724020736128e-128,"5","Bclaf1"
"Ppp1ca1",1.44536902841993e-131,1.09870745182633,0.292,0.124,2.89449601631376e-127,"5","Ppp1ca"
"Map1lc3b1",1.95070218510491e-130,0.826448599750656,0.398,0.195,3.9064761958911e-126,"5","Map1lc3b"
"Csde12",3.5241687909725e-130,1.06851688679756,0.348,0.164,7.05750042080153e-126,"5","Csde1"
"Tomm221",3.816466901203e-130,1.04553248247944,0.27,0.109,7.64285661634912e-126,"5","Tomm22"
"Nipbl2",3.91029164219322e-130,1.07409172904104,0.356,0.17,7.83075004265614e-126,"5","Nipbl"
"Dctn21",5.53853134590358e-130,1.17763819214516,0.262,0.106,1.10914628733065e-125,"5","Dctn2"
"Tnrc6b3",2.23302610802912e-129,1.03850094853151,0.371,0.181,4.47185808393911e-125,"5","Tnrc6b"
"Scand11",1.20501390636288e-128,0.854372320915578,0.377,0.18,2.4131608488823e-124,"5","Scand1"
"Sltm",1.61841258695475e-128,1.24563445547901,0.258,0.105,3.24103304663558e-124,"5","Sltm"
"Chd61",3.84975500295996e-128,1.17076472399445,0.284,0.122,7.70951936892762e-124,"5","Chd6"
"Mbnl23",1.12511607351974e-127,0.779504954332774,0.539,0.313,2.25315744883063e-123,"5","Mbnl2"
"Bcas21",2.08908974304493e-127,1.04759987277422,0.263,0.107,4.18361111942178e-123,"5","Bcas2"
"Brk11",1.65973063114225e-126,0.987191405304435,0.278,0.116,3.32377656192546e-122,"5","Brk1"
"Brd2",7.5925177220412e-126,1.33345959524393,0.25,0.103,1.52047759901597e-121,"5","Brd2"
"Aff11",9.81661479762649e-126,1.27396409039205,0.285,0.125,1.96587527937268e-121,"5","Aff1"
"Snrnp702",1.58590674156229e-125,1.09073101833591,0.328,0.153,3.17593684065264e-121,"5","Snrnp70"
"Atrx3",2.00568049857176e-125,1.11262412566378,0.36,0.177,4.01657576643982e-121,"5","Atrx"
"Eif3c2",7.94253496616395e-125,1.10690687796956,0.307,0.138,1.59057205232399e-120,"5","Eif3c"
"Luc7l31",1.35779534098541e-124,1.24008127433398,0.27,0.115,2.71912094985738e-120,"5","Luc7l3"
"Mycbp21",1.85674336854563e-124,1.2143448939813,0.301,0.136,3.71831426984948e-120,"5","Mycbp2"
"Ddx62",3.17597439464895e-124,1.1684814242582,0.295,0.131,6.36020632272399e-120,"5","Ddx6"
"Arpc32",3.97293539433117e-124,0.735948830451056,0.381,0.183,7.95620042068761e-120,"5","Arpc3"
"Ankrd121",4.20624990056321e-124,1.33668450421814,0.252,0.104,8.42343605086788e-120,"5","Ankrd12"
"Tomm62",1.40831307121654e-123,0.711084267850073,0.366,0.172,2.82028775641825e-119,"5","Tomm6"
"Gsk3b2",2.02624708837449e-123,1.13171590099918,0.319,0.148,4.05776241917875e-119,"5","Gsk3b"
"Mt13",5.53845550900075e-122,0.836071035632194,0.674,0.451,1.10913110023249e-117,"5","Mt1"
"Mrpl301",5.95424751769413e-122,0.836616595519421,0.311,0.138,1.19239760789343e-117,"5","Mrpl30"
"Capza21",6.77322168774746e-122,1.01449543250883,0.258,0.105,1.35640537518831e-117,"5","Capza2"
"Spcs11",1.4150539356843e-121,1.07192878477509,0.285,0.124,2.83378701160137e-117,"5","Spcs1"
"Psmd41",3.56438957603213e-121,1.14480505011117,0.25,0.102,7.13804656496194e-117,"5","Psmd4"
"Rab142",4.48368326795236e-121,1.0414742537995,0.305,0.138,8.9790241124014e-117,"5","Rab14"
"Srpk21",2.42816647179635e-119,1.21609087718004,0.264,0.113,4.86264617641938e-115,"5","Srpk2"
"H2-T231",5.83506927369522e-119,1.22535684625717,0.255,0.107,1.1685309727502e-114,"5","H2-T23"
"Sf3b51",1.03774264539619e-118,1.05436612854039,0.253,0.104,2.07818342167041e-114,"5","Sf3b5"
"Psmb61",2.39364991653223e-118,0.792892663650159,0.369,0.18,4.79352332284745e-114,"5","Psmb6"
"Cd24a1",8.49817294291514e-118,0.629442757004965,0.465,0.254,1.70184411354819e-113,"5","Cd24a"
"Nucks12",3.42716899422084e-117,1.00119062827842,0.312,0.144,6.86324862782666e-113,"5","Nucks1"
"Rheb1",7.54863687917946e-117,0.942981937837045,0.296,0.132,1.51169002142448e-112,"5","Rheb"
"Tubb4b1",1.33559797034394e-116,1.09040170291881,0.357,0.179,2.67466849541077e-112,"5","Tubb4b"
"Vcp2",2.393375122372e-116,1.12571482234018,0.314,0.149,4.79297302006216e-112,"5","Vcp"
"Pfdn11",3.76602773978233e-116,1.01683858804607,0.268,0.115,7.5418471516881e-112,"5","Pfdn1"
"Pik3r11",4.48690572828288e-116,1.0118100568234,0.361,0.182,8.9854774114593e-112,"5","Pik3r1"
"Aopep3",5.33672341640724e-116,0.654441869425151,0.541,0.306,1.06873223136971e-111,"5","Aopep"
"Rock22",5.60803002847561e-116,1.22781064777547,0.271,0.119,1.12306409350253e-111,"5","Rock2"
"Gls1",6.73269476910972e-116,1.24441759453334,0.258,0.111,1.34828945446191e-111,"5","Gls"
"Ndfip12",2.28783376705937e-115,0.814997596679092,0.402,0.207,4.5816159019131e-111,"5","Ndfip1"
"Phip2",2.53047366463024e-115,1.19200688815659,0.273,0.121,5.06752656078851e-111,"5","Phip"
"Kcmf1",7.53046379861369e-115,1.21091074790333,0.262,0.114,1.50805068031038e-110,"5","Kcmf1"
"Zcrb11",1.0008765152206e-114,0.96041183714837,0.275,0.12,2.00435530938077e-110,"5","Zcrb1"
"Cldn42",1.32206354262669e-114,1.15447086440355,0.278,0.124,2.64756445046422e-110,"5","Cldn4"
