"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Plek19",3.00843438375084e-286,3.3772407271523,0.474,0.049,6.92150498669557e-282,"30_12WeekIR","Plek"
"Gng109",3.52363049717559e-244,3.52094600101335,0.436,0.049,8.10681668485189e-240,"30_12WeekIR","Gng10"
"Cybb17",2.70730352173729e-233,3.1725684404079,0.322,0.027,6.22869321246098e-229,"30_12WeekIR","Cybb"
"Coro1a50",1.05601826902938e-222,2.63612143785606,0.702,0.129,2.42958123155591e-218,"30_12WeekIR","Coro1a"
"Cytip14",2.73486874819951e-214,3.28427401014686,0.421,0.05,6.2921125289826e-210,"30_12WeekIR","Cytip"
"Rel35",3.7274025843228e-209,3.12589653185936,0.564,0.091,8.57563512575147e-205,"30_12WeekIR","Rel"
"Lgals327",5.04288851682016e-202,3.32276300396146,0.556,0.093,1.16021736106481e-197,"30_12WeekIR","Lgals3"
"Skap211",7.09862017472831e-190,3.19531975423273,0.363,0.042,1.63317954359974e-185,"30_12WeekIR","Skap2"
"Dapp14",1.26546519235685e-177,3.4402319189428,0.272,0.026,2.9114557680554e-173,"30_12WeekIR","Dapp1"
"Cyba54",2.07195253944517e-177,2.59296946397533,0.789,0.218,4.7669412075015e-173,"30_12WeekIR","Cyba"
"Ckb28",1.39374672886584e-173,3.07414505573388,0.415,0.059,3.20659309910163e-169,"30_12WeekIR","Ckb"
"Pid115",9.56450626211213e-173,3.6506077237938,0.287,0.029,2.20050595572414e-168,"30_12WeekIR","Pid1"
"S100a433",1.55343663419262e-172,3.45529211955046,0.541,0.104,3.57399166428697e-168,"30_12WeekIR","S100a4"
"Slamf75",1.85162659800458e-169,3.33701419587049,0.292,0.031,4.26003731402914e-165,"30_12WeekIR","Slamf7"
"Laptm550",2.2030651842809e-167,2.42338709328704,0.573,0.108,5.06859206947506e-163,"30_12WeekIR","Laptm5"
"Cd5253",3.09307046886259e-165,2.04422565280587,0.813,0.215,7.11622722771215e-161,"30_12WeekIR","Cd52"
"Basp122",3.26299407735765e-163,3.11722580292792,0.301,0.033,7.50717047377674e-159,"30_12WeekIR","Basp1"
"Bcl2a1b21",1.86804494986269e-158,3.60023361945397,0.365,0.051,4.29781101614909e-154,"30_12WeekIR","Bcl2a1b"
"Cst342",4.24837038824065e-158,3.60434034340054,0.813,0.28,9.77422575222527e-154,"30_12WeekIR","Cst3"
"Traf110",8.82423915534429e-156,3.46168908721065,0.319,0.039,2.03019270247006e-151,"30_12WeekIR","Traf1"
"Tyrobp44",5.69945549871909e-153,2.11297706076828,0.687,0.159,1.3112737265903e-148,"30_12WeekIR","Tyrobp"
"Ctsz35",4.68379418665601e-151,2.29804628905705,0.591,0.125,1.07760052852395e-146,"30_12WeekIR","Ctsz"
"Syngr25",9.13370651257156e-151,3.17337614768949,0.357,0.05,2.10139185734734e-146,"30_12WeekIR","Syngr2"
"Vim63",1.36974330213722e-142,2.68080069431311,0.652,0.172,3.1513684152271e-138,"30_12WeekIR","Vim"
"Erp2922",1.30704806134581e-139,2.46051069771229,0.512,0.102,3.00712547473832e-135,"30_12WeekIR","Erp29"
"Sub144",4.12250092651516e-132,2.14827173378486,0.757,0.242,9.48463788163344e-128,"30_12WeekIR","Sub1"
"Actb61",2.49902123259783e-131,2.0045102025934,0.965,0.661,5.74949814983783e-127,"30_12WeekIR","Actb"
"Pip4k2a12",4.69799596075314e-127,2.71564409514589,0.401,0.07,1.08086793069047e-122,"30_12WeekIR","Pip4k2a"
"Pim132",2.88941850188405e-126,2.43035902739992,0.48,0.098,6.64768514728464e-122,"30_12WeekIR","Pim1"
"Itga414",8.44717081131513e-126,2.89800908492808,0.292,0.039,1.94344058855927e-121,"30_12WeekIR","Itga4"
"Arhgdib46",2.97481707482314e-123,2.15052504794448,0.518,0.111,6.8441616440456e-119,"30_12WeekIR","Arhgdib"
"Sh3bgrl351",5.38590459800655e-122,1.95220197904971,0.775,0.274,1.23913507086337e-117,"30_12WeekIR","Sh3bgrl3"
"Crip150",1.67535522493008e-115,2.32664361768983,0.728,0.269,3.85448976599664e-111,"30_12WeekIR","Crip1"
"H2az176",8.32903780550169e-111,2.4604468951339,0.716,0.261,1.91626172791177e-106,"30_12WeekIR","H2az1"
"Cyrib37",3.1019050546249e-109,2.23624093885131,0.474,0.105,7.13655295917552e-105,"30_12WeekIR","Cyrib"
"Uvrag9",9.88706843682529e-107,2.56965484918583,0.412,0.085,2.27471783526039e-102,"30_12WeekIR","Uvrag"
"Tmsb1043",1.29602806730862e-105,1.89120324937962,0.845,0.348,2.98177177445693e-101,"30_12WeekIR","Tmsb10"
"Samsn118",5.41548061950835e-105,2.90707298120509,0.316,0.053,1.24593962613029e-100,"30_12WeekIR","Samsn1"
"Tmsb4x63",1.09787228676217e-103,1.96018349715197,0.988,0.72,2.52587477015372e-99,"30_12WeekIR","Tmsb4x"
"Grb216",2.14707765913882e-102,2.27463713125256,0.412,0.086,4.93978157038069e-98,"30_12WeekIR","Grb2"
"Unc93b113",7.89493893200055e-102,2.56753365353825,0.281,0.043,1.81638860008537e-97,"30_12WeekIR","Unc93b1"
"Psmb860",9.49445427180945e-102,1.863727048207,0.734,0.262,2.1843890943152e-97,"30_12WeekIR","Psmb8"
"Fcer1g46",4.28065027735251e-97,1.45608022479306,0.623,0.168,9.84849209310492e-93,"30_12WeekIR","Fcer1g"
"Rpsa65",4.8412443420932e-97,1.50757334888013,0.924,0.581,1.11382508578538e-92,"30_12WeekIR","Rpsa"
"Npc242",5.09471563810079e-95,2.16690972949663,0.556,0.159,1.17214122685785e-90,"30_12WeekIR","Npc2"
"Arpc260",1.53032202336142e-91,1.70373007480875,0.681,0.233,3.52081187914762e-87,"30_12WeekIR","Arpc2"
"Actr348",8.94639191289692e-90,1.86363054516465,0.541,0.151,2.05829638740019e-85,"30_12WeekIR","Actr3"
"Dock242",1.42020231459263e-86,1.94898257980573,0.459,0.115,3.26745946518325e-82,"30_12WeekIR","Dock2"
"Gpx172",1.52387349468355e-86,1.90626278630941,0.608,0.203,3.50597574921844e-82,"30_12WeekIR","Gpx1"
"Arhgap1547",3.48841843340201e-86,2.01172483370888,0.471,0.122,8.02580428972801e-82,"30_12WeekIR","Arhgap15"
"Fxyd554",1.83053345604435e-84,1.98142707471982,0.579,0.186,4.21150832232123e-80,"30_12WeekIR","Fxyd5"
"Gmfg11",2.7603128857061e-84,2.48890096170374,0.269,0.046,6.35065185614403e-80,"30_12WeekIR","Gmfg"
"Cd4413",8.59195757781197e-83,2.87856379303262,0.281,0.051,1.9767516799272e-78,"30_12WeekIR","Cd44"
"Fau69",1.79236629169725e-82,1.32521221068724,0.918,0.702,4.12369712730787e-78,"30_12WeekIR","Fau"
"Atox166",3.70361653188853e-82,1.95049718807743,0.626,0.227,8.52091055491595e-78,"30_12WeekIR","Atox1"
"Ccdc88a3",6.82773851277134e-82,2.54022671215433,0.31,0.061,1.5708577996333e-77,"30_12WeekIR","Ccdc88a"
"Macroh2a125",1.11771659659012e-81,2.07578219530632,0.465,0.127,2.5715305737749e-77,"30_12WeekIR","Macroh2a1"
"Psap43",3.56807171565173e-81,2.30531071019972,0.52,0.163,8.20906259619992e-77,"30_12WeekIR","Psap"
"Pfn156",9.59487043871685e-77,1.36252895319068,0.807,0.355,2.20749184183559e-72,"30_12WeekIR","Pfn1"
"Psme156",4.44275636117285e-76,1.73565335648942,0.626,0.224,1.02214495601504e-71,"30_12WeekIR","Psme1"
"Epsti130",3.28764119186141e-75,2.84977124179406,0.351,0.082,7.56387609011555e-71,"30_12WeekIR","Epsti1"
"Dennd4a40",4.61540694853308e-75,1.18942202198082,0.567,0.169,1.061866676649e-70,"30_12WeekIR","Dennd4a"
"Zeb236",4.65435686214954e-74,2.60824757783235,0.319,0.07,1.07082788327475e-69,"30_12WeekIR","Zeb2"
"Rps974",1.49985648693526e-73,1.35203203293323,0.863,0.594,3.45071981949196e-69,"30_12WeekIR","Rps9"
"Irf813",9.152197384864e-73,3.12429517217743,0.257,0.049,2.10564605233566e-68,"30_12WeekIR","Irf8"
"Lcp144",1.6308177818747e-72,1.82145164213058,0.43,0.115,3.75202247075912e-68,"30_12WeekIR","Lcp1"
"Samhd19",5.97775201431668e-72,2.37856002408705,0.339,0.078,1.37530140593384e-67,"30_12WeekIR","Samhd1"
"Dock1044",1.45411121726957e-71,1.7815734104386,0.477,0.139,3.34547367757209e-67,"30_12WeekIR","Dock10"
"H3f3a72",1.52997480463194e-71,1.49423573857135,0.795,0.413,3.52001303301671e-67,"30_12WeekIR","H3f3a"
"Rps1163",1.74242097636375e-71,1.35726191199661,0.848,0.591,4.00878794032009e-67,"30_12WeekIR","Rps11"
"Ucp233",3.72498482031635e-71,1.96135458048245,0.409,0.108,8.57007257610182e-67,"30_12WeekIR","Ucp2"
"Taldo166",8.31545475090885e-71,1.83386003824979,0.541,0.185,1.9131366745416e-66,"30_12WeekIR","Taldo1"
"Cotl150",1.83992708014736e-70,1.86148836206752,0.412,0.109,4.23312023329503e-66,"30_12WeekIR","Cotl1"
"Rgs242",2.94547175678567e-70,1.78451833620906,0.404,0.105,6.77664687083678e-66,"30_12WeekIR","Rgs2"
"Lyn22",6.16710984300785e-70,2.21141762529677,0.348,0.083,1.41886696158082e-65,"30_12WeekIR","Lyn"
"Alcam30",3.83834398343543e-66,2.61636826792074,0.287,0.063,8.83087800268988e-62,"30_12WeekIR","Alcam"
"Gm3873367",4.11963396060167e-66,1.29630068359154,0.766,0.343,9.47804185315626e-62,"30_12WeekIR","Gm38733"
"Arpc1b59",9.87883338368182e-66,1.5682842766065,0.585,0.213,2.27282319658368e-61,"30_12WeekIR","Arpc1b"
"Apbb1ip12",1.35527417036151e-65,2.29937168933572,0.263,0.054,3.11807928375072e-61,"30_12WeekIR","Apbb1ip"
"Ctsc15",1.81496857668551e-62,1.93698842704947,0.263,0.055,4.17569820438036e-58,"30_12WeekIR","Ctsc"
"Actg167",7.14395429030385e-62,1.36348196759222,0.848,0.551,1.64360956357021e-57,"30_12WeekIR","Actg1"
"Rps1965",4.52472508203542e-61,1.15950009571991,0.868,0.654,1.04100349962389e-56,"30_12WeekIR","Rps19"
"Rps27a74",1.05404743767838e-60,1.19902216137785,0.86,0.655,2.42504693986665e-56,"30_12WeekIR","Rps27a"
"Ftl161",1.06229200330941e-60,1.61006331423267,0.825,0.504,2.44401521201396e-56,"30_12WeekIR","Ftl1"
"Rpl18a64",1.13424774521224e-60,1.16004912195168,0.86,0.62,2.60956378740979e-56,"30_12WeekIR","Rpl18a"
"Cfl164",1.49528902330472e-60,1.37100474046689,0.664,0.281,3.44021145591716e-56,"30_12WeekIR","Cfl1"
"Rps568",2.84757136239339e-60,1.21228458058895,0.842,0.606,6.55140743345846e-56,"30_12WeekIR","Rps5"
"Psmb926",3.10579730029786e-60,1.87155555191188,0.433,0.135,7.14550784879528e-56,"30_12WeekIR","Psmb9"
"Emp334",5.31165358306243e-59,1.91820906870994,0.386,0.112,1.22205213985517e-54,"30_12WeekIR","Emp3"
"Cdc4264",4.0979304323143e-57,1.23608436585139,0.673,0.277,9.42810854562551e-53,"30_12WeekIR","Cdc42"
"Rplp080",4.34017761757967e-57,1.18543359979195,0.836,0.62,9.98544664476554e-53,"30_12WeekIR","Rplp0"
"Efhd222",1.001316118137e-56,2.09797338413857,0.289,0.07,2.3037279929978e-52,"30_12WeekIR","Efhd2"
"Srgn68",1.50703665134938e-56,1.16598636697079,0.781,0.364,3.46723922375953e-52,"30_12WeekIR","Srgn"
"Sec61b84",2.27568316329579e-56,1.34677433762186,0.564,0.213,5.23566425379463e-52,"30_12WeekIR","Sec61b"
"Rpl1969",3.12401224023552e-56,1.0018026351873,0.889,0.679,7.18741496110986e-52,"30_12WeekIR","Rpl19"
"Rpl10a80",3.00998367701608e-54,1.06044452451706,0.825,0.474,6.9250694457109e-50,"30_12WeekIR","Rpl10a"
"Rpl1368",3.3927990382143e-54,1.02821926177686,0.889,0.651,7.80581274721963e-50,"30_12WeekIR","Rpl13"
"Clic166",4.44445445174161e-54,1.33773591361533,0.652,0.287,1.02253563571219e-49,"30_12WeekIR","Clic1"
"Tnfaip816",6.86266700283466e-54,2.039045036161,0.275,0.066,1.57889379734217e-49,"30_12WeekIR","Tnfaip8"
"Rpl1178",2.35126607671531e-53,1.07859255457206,0.851,0.605,5.40955786269891e-49,"30_12WeekIR","Rpl11"
"S100a1183",2.5469685566204e-53,1.31299494097526,0.596,0.241,5.85981055821655e-49,"30_12WeekIR","S100a11"
"Rps1369",5.55311222988287e-53,1.09749895928009,0.825,0.538,1.27760453072915e-48,"30_12WeekIR","Rps13"
"Kpna436",8.62157801592436e-53,1.83037631123717,0.398,0.127,1.98356645412372e-48,"30_12WeekIR","Kpna4"
"Tank12",3.42056859785903e-52,2.02954195986024,0.281,0.07,7.86970217309428e-48,"30_12WeekIR","Tank"
"Gadd45b43",5.8851680099651e-52,1.70599550069829,0.474,0.175,1.35400060405267e-47,"30_12WeekIR","Gadd45b"
"Arpc365",1.70282114920073e-51,1.20935449029936,0.667,0.294,3.91768061796612e-47,"30_12WeekIR","Arpc3"
"Ptprc41",2.22037893581787e-51,1.27868732809935,0.456,0.151,5.10842581763617e-47,"30_12WeekIR","Ptprc"
"Rps2461",6.75430462932627e-51,1.00069417136542,0.892,0.718,1.55396286606909e-46,"30_12WeekIR","Rps24"
"Rpl1864",1.16999335662938e-50,1.02886858134298,0.839,0.58,2.69180371559722e-46,"30_12WeekIR","Rpl18"
"Rpl3579",1.39301706435896e-50,0.953022032772526,0.874,0.621,3.20491435997065e-46,"30_12WeekIR","Rpl35"
"Rps1863",1.8423944740605e-50,1.03397894571923,0.857,0.632,4.23879696647099e-46,"30_12WeekIR","Rps18"
"Capza223",8.33924605601591e-50,1.54942298326638,0.421,0.139,1.91861034010758e-45,"30_12WeekIR","Capza2"
"Rpl35a77",1.28344043806135e-49,1.06360009721317,0.813,0.517,2.95281141584775e-45,"30_12WeekIR","Rpl35a"
"Rpl3066",4.1774917631588e-49,1.06757935620095,0.801,0.454,9.61115529949946e-45,"30_12WeekIR","Rpl30"
"Rpl3279",4.55816475259621e-49,1.01649352650659,0.848,0.642,1.04869696462981e-44,"30_12WeekIR","Rpl32"
"Rps2068",6.83945642684404e-49,1.00011767769403,0.874,0.667,1.57355374012401e-44,"30_12WeekIR","Rps20"
"Psme223",8.93579852391622e-49,1.83378863863195,0.415,0.143,2.0558591663974e-44,"30_12WeekIR","Psme2"
"Rab8b37",2.10394851160661e-48,1.777582011309,0.371,0.117,4.84055434065332e-44,"30_12WeekIR","Rab8b"
"Fth166",2.37313397411645e-48,1.07862893562999,0.877,0.659,5.45986933424971e-44,"30_12WeekIR","Fth1"
"Rps2204",8.94299985180379e-48,1.06304263111155,0.819,0.567,2.0575159759045e-43,"30_12WeekIR","Rps2"
"Ptpn1846",2.57414647675934e-47,1.27630181283999,0.468,0.165,5.92233879908021e-43,"30_12WeekIR","Ptpn18"
"Rps15a57",3.65819042648062e-47,0.96376892592359,0.827,0.536,8.41639871420396e-43,"30_12WeekIR","Rps15a"
"Rps1660",5.89664805955614e-47,0.922117362857461,0.851,0.634,1.35664181906208e-42,"30_12WeekIR","Rps16"
"Rps1067",8.19218455816231e-47,0.930132445883615,0.851,0.636,1.8847759012964e-42,"30_12WeekIR","Rps10"
"Rps4x75",9.89826811668721e-47,0.973640816397837,0.851,0.632,2.27729454560623e-42,"30_12WeekIR","Rps4x"
"Eef1b258",1.52207777502752e-46,1.17955009527928,0.678,0.335,3.50184433700582e-42,"30_12WeekIR","Eef1b2"
"Slfn210",1.6903371485006e-46,2.05874012289369,0.278,0.075,3.88895867755533e-42,"30_12WeekIR","Slfn2"
"Inpp5d31",2.32826169370124e-46,2.04375710570539,0.284,0.078,5.35663167869844e-42,"30_12WeekIR","Inpp5d"
"Rpl27a69",2.63415490269536e-46,0.94721971886305,0.854,0.632,6.06040018463121e-42,"30_12WeekIR","Rpl27a"
"Capzb37",4.18585131754871e-46,1.47453673560278,0.415,0.142,9.63038812628431e-42,"30_12WeekIR","Capzb"
"Rpl2765",2.32185526077448e-45,0.911348154510923,0.825,0.536,5.34189239846384e-41,"30_12WeekIR","Rpl27"
"Dock833",3.01102418638468e-45,1.73781020428049,0.319,0.094,6.92746334561524e-41,"30_12WeekIR","Dock8"
"Rps768",8.71391959733769e-45,0.943503471484437,0.851,0.598,2.00481148175948e-40,"30_12WeekIR","Rps7"
"Rps2875",1.29785149380057e-44,0.898845844798034,0.819,0.515,2.98596693178697e-40,"30_12WeekIR","Rps28"
"Rpl868",4.5121700898676e-44,0.952940632267211,0.854,0.625,1.03811497257584e-39,"30_12WeekIR","Rpl8"
"Rps2680",6.65041438539394e-44,0.971890224540394,0.787,0.458,1.53006083764758e-39,"30_12WeekIR","Rps26"
"Rpl3970",1.02972663407042e-43,0.906614957915561,0.822,0.521,2.36909206700581e-39,"30_12WeekIR","Rpl39"
"Calm38",1.23826141928591e-43,1.74734871863608,0.289,0.082,2.8488680473511e-39,"30_12WeekIR","Calm3"
"Rpl1769",2.59832440008288e-43,0.896801503070991,0.83,0.537,5.97796494727067e-39,"30_12WeekIR","Rpl17"
"Rps363",2.82938075916422e-43,0.909517586348733,0.836,0.591,6.50955631260913e-39,"30_12WeekIR","Rps3"
"Rpl4179",4.88701181043131e-43,0.782192928505135,0.877,0.72,1.12435480722593e-38,"30_12WeekIR","Rpl41"
"Pitpna10",1.16075925090826e-42,1.68629489694964,0.33,0.104,2.67055880856464e-38,"30_12WeekIR","Pitpna"
"Rpl1564",1.61279655868032e-42,0.987032994977253,0.804,0.518,3.71056104255581e-38,"30_12WeekIR","Rpl15"
"Rpl2871",2.29859476529793e-42,0.851328461489946,0.845,0.608,5.28837697652094e-38,"30_12WeekIR","Rpl28"
"Rps3a175",4.97554608200691e-42,0.893395945834032,0.851,0.614,1.14472388708733e-37,"30_12WeekIR","Rps3a1"
"Malt129",1.48293245616161e-41,1.69188670786059,0.327,0.104,3.41178270189101e-37,"30_12WeekIR","Malt1"
"Dleu229",3.28352461448728e-41,2.05890157589132,0.327,0.107,7.55440508055087e-37,"30_12WeekIR","Dleu2"
"Serf289",4.12677887576058e-41,0.953288248214365,0.746,0.435,9.49448015946236e-37,"30_12WeekIR","Serf2"
"Rpl2272",6.40830344027488e-41,0.928869379679457,0.792,0.481,1.47435837250404e-36,"30_12WeekIR","Rpl22"
"Rpl2371",7.15506586561028e-41,0.80600900527521,0.88,0.709,1.64616600370096e-36,"30_12WeekIR","Rpl23"
"Rpl37a64",7.66193135206235e-41,0.764812341763394,0.889,0.648,1.76278054616899e-36,"30_12WeekIR","Rpl37a"
"Rpl3464",8.62741596661903e-41,0.876257895513306,0.807,0.496,1.98490959144004e-36,"30_12WeekIR","Rpl34"
"Clta61",1.32888325978323e-40,1.11299819095276,0.547,0.23,3.05736171578328e-36,"30_12WeekIR","Clta"
"Trps121",1.37574352566179e-40,1.90801102334149,0.333,0.111,3.16517312949009e-36,"30_12WeekIR","Trps1"
"Mcl147",1.68137510339469e-40,1.3475494739307,0.503,0.211,3.86833970038017e-36,"30_12WeekIR","Mcl1"
"Wipf124",3.1151282827651e-40,1.91885330862131,0.275,0.08,7.16697564015767e-36,"30_12WeekIR","Wipf1"
"Ptprj36",3.52438408128281e-40,1.89386981512418,0.298,0.093,8.10855045580736e-36,"30_12WeekIR","Ptprj"
"Rpl2172",4.24835194297138e-40,0.899734101101846,0.827,0.59,9.77418331519426e-36,"30_12WeekIR","Rpl21"
"Rbpj18",8.65025276605794e-40,1.90012226217598,0.26,0.074,1.99016365388695e-35,"30_12WeekIR","Rbpj"
"Uba5270",1.508317628782e-39,0.732013563052857,0.918,0.763,3.47018636853874e-35,"30_12WeekIR","Uba52"
"Rpl3204",7.81053049478882e-39,0.90145268366274,0.798,0.524,1.79696875093606e-34,"30_12WeekIR","Rpl3"
"Rpl1086",1.89448673617163e-38,0.831253308198286,0.839,0.614,4.35864563391007e-34,"30_12WeekIR","Rpl10"
"Rps2363",2.39680766250545e-38,0.793795615508041,0.865,0.643,5.51433538912629e-34,"30_12WeekIR","Rps23"
"Jpt121",9.750029711883e-38,1.58101934729989,0.31,0.1,2.24318933581292e-33,"30_12WeekIR","Jpt1"
"Rplp269",1.16838832491648e-37,0.782611712894993,0.83,0.526,2.68811101913534e-33,"30_12WeekIR","Rplp2"
"Rack171",2.21616195732961e-37,0.918451617801878,0.751,0.432,5.09872381522823e-33,"30_12WeekIR","Rack1"
"Rps2977",6.41886047971128e-37,0.707843848023044,0.886,0.679,1.47678723056717e-32,"30_12WeekIR","Rps29"
"Rpl965",8.65541198863424e-37,0.808884074078242,0.854,0.661,1.99135063622508e-32,"30_12WeekIR","Rpl9"
"Rpl2475",1.06366820419908e-36,0.856547061297818,0.825,0.565,2.44718143740081e-32,"30_12WeekIR","Rpl24"
"Fnbp137",2.23920018029535e-36,1.9122936246246,0.313,0.107,5.15172785480551e-32,"30_12WeekIR","Fnbp1"
"Rgs141",5.56899074594013e-36,1.09591777775281,0.386,0.143,1.28125770091845e-31,"30_12WeekIR","Rgs1"
"Rpl1476",1.40374004530048e-35,0.929917346103169,0.725,0.422,3.22958472222281e-31,"30_12WeekIR","Rpl14"
"Gab221",1.51555986845682e-35,1.93122899235204,0.254,0.076,3.48684858935862e-31,"30_12WeekIR","Gab2"
"Rpl677",1.74973665711068e-35,0.838985280254061,0.757,0.428,4.02561912701454e-31,"30_12WeekIR","Rpl6"
"Arpc49",2.50586776402151e-35,1.65213275039802,0.269,0.083,5.76524996468429e-31,"30_12WeekIR","Arpc4"
"Rpl2681",3.31828520945776e-35,0.796587244802198,0.816,0.547,7.63437878139946e-31,"30_12WeekIR","Rpl26"
"Tspo60",3.90814039446338e-35,1.40034605412998,0.558,0.291,8.9914586055419e-31,"30_12WeekIR","Tspo"
"Rpl7a87",9.89811862928418e-35,0.923270238335091,0.678,0.365,2.27726015303941e-30,"30_12WeekIR","Rpl7a"
"Ifi27l2a74",4.48246628187073e-34,0.89504517454257,0.52,0.242,1.03128101747e-29,"30_12WeekIR","Ifi27l2a"
"Gdi216",5.11136653780323e-34,1.60690296093844,0.33,0.12,1.17597209935239e-29,"30_12WeekIR","Gdi2"
"Nr4a333",5.53525640740934e-34,1.7685894119039,0.281,0.091,1.27349644165267e-29,"30_12WeekIR","Nr4a3"
"Ifrd158",6.21160251247377e-34,1.23130156543229,0.535,0.255,1.42910339004484e-29,"30_12WeekIR","Ifrd1"
"Rpl3665",7.10930688819405e-34,0.726606951220676,0.865,0.567,1.6356382357668e-29,"30_12WeekIR","Rpl36"
"Arpc523",1.19582304150795e-33,1.33317566940011,0.365,0.136,2.75123007159734e-29,"30_12WeekIR","Arpc5"
"Ccdc1223",1.21162959985573e-33,1.36943788076225,0.36,0.134,2.78759622038808e-29,"30_12WeekIR","Ccdc12"
"Rpl3769",1.35572646152607e-33,0.737475496317092,0.83,0.577,3.11911987003304e-29,"30_12WeekIR","Rpl37"
"Sem173",3.72630348480408e-33,1.06370155510884,0.553,0.264,8.57310642748875e-29,"30_12WeekIR","Sem1"
"Btf366",4.49004245914298e-33,0.931018924799287,0.667,0.367,1.03302406857503e-28,"30_12WeekIR","Btf3"
"Nfkbia54",4.58513542975736e-33,1.31467456598112,0.57,0.297,1.05490210832428e-28,"30_12WeekIR","Nfkbia"
"Rpl2963",9.85033679437176e-33,0.894047236211009,0.708,0.393,2.26626698628111e-28,"30_12WeekIR","Rpl29"
"Rpl36al89",9.07595019356418e-32,0.82472029573085,0.649,0.345,2.08810386103331e-27,"30_12WeekIR","Rpl36al"
"Snrpg54",1.94516061899613e-31,1.1144429257398,0.477,0.212,4.4752310361244e-27,"30_12WeekIR","Snrpg"
"Hmgb253",1.97739146818937e-31,1.85630826980404,0.368,0.149,4.54938455086329e-27,"30_12WeekIR","Hmgb2"
"H3f3b61",2.70808471938163e-31,0.764672903177712,0.871,0.61,6.23049051388132e-27,"30_12WeekIR","H3f3b"
"Pomp57",3.49083397861782e-31,1.15354792437082,0.45,0.197,8.03136173460603e-27,"30_12WeekIR","Pomp"
"Naca79",3.60606446422666e-31,0.815302525619374,0.731,0.438,8.29647251284629e-27,"30_12WeekIR","Naca"
"Hspa863",4.03829810832417e-31,0.875770526598525,0.754,0.448,9.29091245782141e-27,"30_12WeekIR","Hspa8"
"Adgre528",6.82054687543466e-31,1.45929518934132,0.289,0.1,1.56920321963125e-26,"30_12WeekIR","Adgre5"
"Btg145",7.79496818208171e-30,0.946974436145909,0.594,0.305,1.79338832965154e-25,"30_12WeekIR","Btg1"
"Rac237",9.9141604278147e-30,1.28127500729628,0.31,0.112,2.28095088962733e-25,"30_12WeekIR","Rac2"
"Spag959",3.46953756923146e-29,1.25465107785289,0.433,0.193,7.98236508553081e-25,"30_12WeekIR","Spag9"
"Nsa244",6.56117083443213e-29,1.1440395473862,0.398,0.167,1.5095285738778e-24,"30_12WeekIR","Nsa2"
"Ostf133",7.88488324681302e-29,1.1870294700842,0.398,0.168,1.81407508859427e-24,"30_12WeekIR","Ostf1"
"Brk122",1.10146164303928e-28,1.22643016027589,0.339,0.131,2.53413280214046e-24,"30_12WeekIR","Brk1"
"Scand129",3.510875605728e-28,1.19928249988071,0.374,0.155,8.07747150609842e-24,"30_12WeekIR","Scand1"
"Eif3f51",4.23400572109273e-28,1.0678282205184,0.45,0.204,9.74117696251804e-24,"30_12WeekIR","Eif3f"
"Tagln255",6.0873589831727e-28,1.33228241327452,0.436,0.204,1.40051868125854e-23,"30_12WeekIR","Tagln2"
"Etv654",1.36295360467291e-27,1.24859076966978,0.418,0.189,3.13574735827095e-23,"30_12WeekIR","Etv6"
"Rps2759",1.65161232898688e-27,0.707369432837064,0.825,0.557,3.79986448530012e-23,"30_12WeekIR","Rps27"
"Npm164",1.72350556918288e-27,0.905068384559424,0.596,0.319,3.96526926301905e-23,"30_12WeekIR","Npm1"
"Hspe177",2.73747814331817e-27,1.02168861308693,0.427,0.188,6.29811596433212e-23,"30_12WeekIR","Hspe1"
"Gm2691771",2.82769899569602e-27,0.760479230198243,0.991,0.919,6.50568707939784e-23,"30_12WeekIR","Gm26917"
"Atp6v0e45",3.82082371518632e-27,1.21173236410236,0.395,0.173,8.79056912152917e-23,"30_12WeekIR","Atp6v0e"
"Eif3k51",7.00335293006022e-27,1.05056588577753,0.439,0.2,1.61126140861896e-22,"30_12WeekIR","Eif3k"
"Psma5",1.22596155015373e-26,1.45673019020925,0.254,0.088,2.82056973843868e-22,"30_12WeekIR","Psma5"
"Ccnl145",3.4078607393099e-26,1.27625838432177,0.348,0.146,7.84046520293029e-22,"30_12WeekIR","Ccnl1"
"Rps875",5.25966965217324e-26,0.647221518134083,0.813,0.583,1.2100921968755e-21,"30_12WeekIR","Rps8"
"Rpl771",7.06246374180855e-26,0.707443084819972,0.731,0.45,1.62486103307789e-21,"30_12WeekIR","Rpl7"
"2410006H16Rik48",1.27133854929972e-25,1.30156691918722,0.36,0.156,2.92496860037387e-21,"30_12WeekIR","2410006H16Rik"
"Rps2575",1.42494814300734e-25,0.673906533170192,0.722,0.423,3.27837819261699e-21,"30_12WeekIR","Rps25"
"Eif4a164",2.53838430257787e-25,1.08359235425717,0.424,0.197,5.84006076494091e-21,"30_12WeekIR","Eif4a1"
"Pycard24",3.00189273298473e-25,1.47628639369568,0.284,0.109,6.90645461077797e-21,"30_12WeekIR","Pycard"
"Runx145",3.13755652691068e-25,1.54486183009709,0.269,0.1,7.2185763014634e-21,"30_12WeekIR","Runx1"
"Atf358",6.8660097050579e-25,0.681175860883938,0.55,0.285,1.57966285284267e-20,"30_12WeekIR","Atf3"
