"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Hspd1",6.40313409361058e-55,0.975249544327745,0.3,0.155,1.2210136403106e-50,"2","Hspd1"
"Rab3d",6.56653267438514e-55,0.890256618552505,0.348,0.192,1.2521721156785e-50,"2","Rab3d"
"Srm",6.91630893284478e-55,0.902061208398918,0.326,0.174,1.31887095040417e-50,"2","Srm"
"Rpsa",8.66780117365559e-55,0.380808693396591,0.977,0.972,1.65286300580439e-50,"2","Rpsa"
"Rpl18a",1.10170492563776e-54,0.316044026427039,0.979,0.971,2.10084112269865e-50,"2","Rpl18a"
"Ybx1",1.22533261873898e-54,0.838927105409136,0.348,0.192,2.33658677067337e-50,"2","Ybx1"
"Ctnnd1",1.28406066500703e-54,0.822792416745544,0.316,0.165,2.44857528210191e-50,"2","Ctnnd1"
"Bckdk",1.32252188679399e-54,0.800927620465386,0.397,0.232,2.52191698592746e-50,"2","Bckdk"
"Akr1a1",1.39170366111046e-54,0.842899833291157,0.38,0.219,2.65383971137153e-50,"2","Akr1a1"
"Kcnk1",1.39840392096792e-54,0.826130117937456,0.393,0.227,2.66661643689374e-50,"2","Kcnk1"
"Arl1",1.58258877325732e-54,0.806169004482745,0.375,0.212,3.01783853172439e-50,"2","Arl1"
"Cd9",1.97083486677299e-54,0.499106318269339,0.844,0.766,3.75818500744941e-50,"2","Cd9"
"Arfgap3",2.44354369681462e-54,0.606741269259004,0.475,0.285,4.65959347545579e-50,"2","Arfgap3"
"Mrfap1",4.07272088695683e-54,0.753968167282708,0.392,0.227,7.76627145933798e-50,"2","Mrfap1"
"Cox4i1",4.43913609251123e-54,0.399090056339573,0.903,0.856,8.46498861480966e-50,"2","Cox4i1"
"Phgdh",6.58962505868497e-54,0.864679703197419,0.377,0.216,1.25657560244064e-49,"2","Phgdh"
"Snrpb",1.14657691351952e-53,0.855716763372988,0.328,0.176,2.18640751639038e-49,"2","Snrpb"
"Atf6",1.38890054836913e-53,0.951881682416488,0.255,0.122,2.64849445568509e-49,"2","Atf6"
"Rpl15",1.40621488407649e-53,0.331966682474689,0.955,0.933,2.68151116244545e-49,"2","Rpl15"
"Fau",1.54790411385023e-53,0.325183604108757,0.992,0.984,2.951698354701e-49,"2","Fau"
"Idh2",2.13391186693925e-53,0.814277950366516,0.376,0.215,4.06915653906646e-49,"2","Idh2"
"Tpi1",2.3801327485439e-53,0.642628433983417,0.55,0.369,4.53867513819836e-49,"2","Tpi1"
"Txndc5",3.47880707708537e-53,0.612058840113467,0.505,0.319,6.63373721529409e-49,"2","Txndc5"
"Phb2",5.5077272861696e-53,0.814961294640483,0.345,0.19,1.05026851619968e-48,"2","Phb2"
"Spag9",7.63025103826858e-53,0.706587328657765,0.399,0.229,1.45501257048744e-48,"2","Spag9"
"Napa",9.51710929694876e-53,0.775716219367792,0.371,0.21,1.81481757183516e-48,"2","Napa"
"Chmp4b",1.47025154946866e-52,1.02057534147379,0.267,0.134,2.80362267968178e-48,"2","Chmp4b"
"Tmem176a",2.22209015850725e-52,1.00169288833933,0.651,0.546,4.23730372325748e-48,"2","Tmem176a"
"Tor2a",2.77053264478196e-52,1.02601844312531,0.263,0.131,5.28312870033473e-48,"2","Tor2a"
"Pkm",4.89199201631446e-52,1.02492914685026,0.269,0.135,9.32853957591005e-48,"2","Pkm"
"Imp3",5.98149657453438e-52,0.745147039547097,0.386,0.223,1.14061158179796e-47,"2","Imp3"
"Arl4a",5.9879909630973e-52,0.756279401474549,0.416,0.247,1.14184999675302e-47,"2","Arl4a"
"Ech1",6.2810405165564e-52,0.913124881689308,0.315,0.17,1.19773161610214e-47,"2","Ech1"
"Mir703",1.3245402361523e-51,0.923209905338787,0.309,0.165,2.52576577631882e-47,"2","Mir703"
"Rps15a",1.39073566327871e-51,0.394515498048221,0.886,0.848,2.65199383630617e-47,"2","Rps15a"
"Akap13",2.25424136506688e-51,0.643379700301677,0.448,0.271,4.29861285904604e-47,"2","Akap13"
"Laptm4a",2.50357083923357e-51,0.611477841282102,0.512,0.332,4.7740592333345e-47,"2","Laptm4a"
"Folr1",5.56665763417621e-51,0.749879511787114,0.498,0.332,1.06150594426106e-46,"2","Folr1"
"Ubn1",1.06580979230131e-50,0.960814318061433,0.263,0.13,2.03239269293937e-46,"2","Ubn1"
"Gdf5",1.28557649104586e-50,0.979297357205615,0.267,0.134,2.45146581077535e-46,"2","Gdf5"
"Atp5f1b",1.97047070368287e-50,0.531519687414248,0.833,0.743,3.75749058485287e-46,"2","Atp5f1b"
"Itpkb",2.22888012227556e-50,0.754110550560053,0.355,0.198,4.25025150516727e-46,"2","Itpkb"
"Cldn10",2.4864296417203e-50,0.293700696972456,0.977,0.952,4.74137268379644e-46,"2","Cldn10"
"Calm1",3.66564656351504e-50,0.42873137455015,0.856,0.795,6.99002143196683e-46,"2","Calm1"
"Rpl11",3.69440409194445e-50,0.299323414848603,0.985,0.976,7.04485916292887e-46,"2","Rpl11"
"Arpc3",3.73914894725567e-50,0.764429342934889,0.399,0.239,7.13018312752185e-46,"2","Arpc3"
"Gas5",3.9937901884001e-50,0.72374072460764,0.404,0.241,7.61575851026015e-46,"2","Gas5"
"Rab2a",4.00223279626342e-50,0.515834181195531,0.688,0.52,7.63185771919471e-46,"2","Rab2a"
"Etv6",5.20966953404795e-50,0.524145745826706,0.439,0.263,9.93431883447605e-46,"2","Etv6"
"Map3k1",6.04366056584933e-50,0.590737091462371,0.455,0.277,1.15246563330181e-45,"2","Map3k1"
"Aff4",7.17459704674584e-50,0.704823396597093,0.323,0.173,1.36812391084396e-45,"2","Aff4"
"Prdx1",8.37762426709054e-50,0.607280877119157,0.588,0.42,1.59752917149149e-45,"2","Prdx1"
"Rpl19",9.08709584138906e-50,0.291804181395206,0.993,0.989,1.73281830599448e-45,"2","Rpl19"
"Clic1",1.0479304185474e-49,0.99508615114983,0.259,0.131,1.99829851512803e-45,"2","Clic1"
"Ctsd",3.07924258033265e-49,0.599134479562119,0.55,0.372,5.87180767643634e-45,"2","Ctsd"
"Creg1",3.57212199595771e-49,0.734918002620622,0.368,0.212,6.81167943409177e-45,"2","Creg1"
"Eif3m",4.65647177417571e-49,0.721278347335006,0.386,0.229,8.87942602617566e-45,"2","Eif3m"
"Cox5a",9.60332285083992e-49,0.44399598797756,0.792,0.669,1.83125763442666e-44,"2","Cox5a"
"St14",1.25533508366006e-48,0.993896251898972,0.262,0.132,2.39379847103136e-44,"2","St14"
"Rps7",1.48095158622808e-48,0.265957429532557,0.984,0.984,2.82402657977833e-44,"2","Rps7"
"Chchd2",2.56864331539945e-48,0.367039441499068,0.91,0.865,4.89814593813521e-44,"2","Chchd2"
"Rbm39",2.76732399992531e-48,0.480138917132871,0.583,0.396,5.27701013545758e-44,"2","Rbm39"
"Pycr2",4.78046766881784e-48,0.887368598453947,0.32,0.179,9.11587379766875e-44,"2","Pycr2"
"Cdh1",5.92552810429035e-48,0.796048888606777,0.309,0.168,1.12993895420713e-43,"2","Cdh1"
"Ndst1",5.9956184496475e-48,0.906270265405276,0.269,0.138,1.14330448216328e-43,"2","Ndst1"
"Marchf5",6.35744769485275e-48,0.726733108986062,0.35,0.198,1.21230170093147e-43,"2","Marchf5"
"Srpra",7.00479055607517e-48,0.499363890429888,0.72,0.566,1.33574351113797e-43,"2","Srpra"
"Oat",1.2328555261749e-47,0.573390930370597,0.545,0.366,2.35093220286292e-43,"2","Oat"
"Acadl",1.33288716576628e-47,0.774011027332524,0.361,0.211,2.54168253639973e-43,"2","Acadl"
"Uap1",1.57677263185729e-47,0.697056089858226,0.373,0.218,3.00674773168867e-43,"2","Uap1"
"Ppp1ca",1.60213991379836e-47,0.779772622126902,0.364,0.212,3.05512060162209e-43,"2","Ppp1ca"
"Oxct1",1.80136435114743e-47,0.536812967786996,0.448,0.273,3.43502168120303e-43,"2","Oxct1"
"Gfus",2.35799648722921e-47,0.717253923227789,0.392,0.235,4.49646350149739e-43,"2","Gfus"
"Alg5",3.41897967518495e-47,0.628860710931196,0.464,0.295,6.51965234261018e-43,"2","Alg5"
"Palmd",3.49696821863336e-47,0.596031274610704,0.618,0.457,6.66836869611196e-43,"2","Palmd"
"Rpl7a",3.97214485664988e-47,0.357660885879485,0.882,0.833,7.57448302714565e-43,"2","Rpl7a"
"Pgls",4.78483917125001e-47,0.594066680409735,0.499,0.323,9.12420981565664e-43,"2","Pgls"
"Cd44",5.02532767873026e-47,0.576223934806022,0.453,0.281,9.58279735057072e-43,"2","Cd44"
"Cox8a",5.62745711718797e-47,0.344809779232297,0.948,0.927,1.07309979767657e-42,"2","Cox8a"
"Ddost",6.2283311933395e-47,0.804693344731204,0.347,0.201,1.18768047525791e-42,"2","Ddost"
"Golph3",6.51287628626293e-47,0.625306699958105,0.413,0.249,1.24194037902748e-42,"2","Golph3"
"Lrrc59",9.54655127045517e-47,0.844368658587212,0.293,0.158,1.8204318617631e-42,"2","Lrrc59"
"Top1",1.08597385358111e-46,0.793988405782543,0.343,0.197,2.07084354139381e-42,"2","Top1"
"Ssr2",1.26842473876096e-46,0.649962041316084,0.47,0.304,2.41875913434328e-42,"2","Ssr2"
"Mtch1",1.66155871336797e-46,0.877866794675481,0.29,0.156,3.16842631052138e-42,"2","Mtch1"
"Ppp1cb",2.08778859429962e-46,0.537591393408979,0.466,0.289,3.98120407046994e-42,"2","Ppp1cb"
"Atp5pb",2.81834329554889e-46,0.525569303979174,0.637,0.468,5.37429883028219e-42,"2","Atp5pb"
"Rps18",2.91219508022736e-46,0.271300625210379,0.979,0.969,5.55326479848555e-42,"2","Rps18"
"Nherf2",7.48568128643916e-46,0.909203288513088,0.298,0.164,1.42744456451108e-41,"2","Nherf2"
"Rpl7",1.30391044462935e-45,0.338556332636531,0.897,0.853,2.4864268268637e-41,"2","Rpl7"
"Glrx3",2.19482741382246e-45,0.804674832629638,0.295,0.161,4.18531639541806e-41,"2","Glrx3"
"S100a16",2.73932577100363e-45,0.748450386297672,0.353,0.206,5.22362031272682e-41,"2","S100a16"
"Echs1",3.47882478713818e-45,0.750671356724224,0.331,0.189,6.6337709865938e-41,"2","Echs1"
"Tbc1d15",3.6195500633942e-45,0.835843020799635,0.263,0.136,6.90212001588639e-41,"2","Tbc1d15"
"Polr2e",4.41454081023841e-45,0.689398261333536,0.394,0.237,8.41808787104363e-41,"2","Polr2e"
"Fkbp8",5.58956821249726e-45,0.869670628840244,0.263,0.137,1.0658747624411e-40,"2","Fkbp8"
"H2-T23",6.94730807918079e-45,1.04878861103921,0.251,0.131,1.32478217761898e-40,"2","H2-T23"
"Cldn7",7.55629100163456e-45,0.868383320580561,0.278,0.149,1.44090913110169e-40,"2","Cldn7"
"Nans",8.01543214508804e-45,0.548008008401474,0.594,0.428,1.52846275574684e-40,"2","Nans"
"Nedd4l",9.30899169508659e-45,0.855458655305229,0.265,0.137,1.77513162633606e-40,"2","Nedd4l"
"Odc1",1.01013944945447e-44,0.845001499175092,0.296,0.163,1.92623491616474e-40,"2","Odc1"
"Ndfip2",1.15169685373157e-44,0.751923658542957,0.315,0.176,2.19617073038074e-40,"2","Ndfip2"
"Eif3h",1.30604321349083e-44,0.62536016298417,0.434,0.273,2.49049380380567e-40,"2","Eif3h"
"Ctsb",1.31339231598651e-44,1.00779480006841,0.255,0.133,2.50450780735467e-40,"2","Ctsb"
"Ccnd1",1.49346139226142e-44,0.998273281355936,0.354,0.214,2.84788152890331e-40,"2","Ccnd1"
"Perp",1.58034470031031e-44,0.894120275674334,0.277,0.149,3.01355930902173e-40,"2","Perp"
"Pde4b",1.65882885807015e-44,0.527525844112912,0.591,0.419,3.16322074945398e-40,"2","Pde4b"
"Slc25a39",3.38476027096288e-44,0.667439582558891,0.365,0.217,6.45439936069912e-40,"2","Slc25a39"
"Prdx2",3.70151413370688e-44,0.615918143313404,0.49,0.328,7.05841730156566e-40,"2","Prdx2"
"Fermt2",4.49792362273753e-44,0.707436755970655,0.322,0.181,8.5770905561982e-40,"2","Fermt2"
"Etf1",4.55494108003512e-44,0.75638489197259,0.305,0.168,8.68581714551897e-40,"2","Etf1"
"Cobll1",5.81890002674712e-44,0.655549683974838,0.351,0.204,1.10960604610041e-39,"2","Cobll1"
"Xbp1",5.82834654045494e-44,0.469749637989195,0.664,0.5,1.11140740179935e-39,"2","Xbp1"
"Ptp4a2",6.20508746010599e-44,0.716116439057094,0.318,0.178,1.18324812776761e-39,"2","Ptp4a2"
"Dcaf4",7.04582935426285e-44,0.769484365728909,0.289,0.156,1.34356919956438e-39,"2","Dcaf4"
"Smpdl3a",7.86319222165609e-44,0.639064355622158,0.439,0.279,1.4994321247476e-39,"2","Smpdl3a"
"Epcam",8.40152464791408e-44,0.539039833149997,0.753,0.648,1.60208673511074e-39,"2","Epcam"
"Atp5f1d",9.49448592182941e-44,0.44518260639463,0.869,0.817,1.81050352043365e-39,"2","Atp5f1d"
"Txnl1",1.14154167077592e-43,0.803303325445178,0.296,0.164,2.1768058120026e-39,"2","Txnl1"
"Eprs1",1.73211415403536e-43,0.688792844295604,0.334,0.191,3.30296848033002e-39,"2","Eprs1"
"Slc25a11",2.38979161726088e-43,0.850545145859002,0.268,0.143,4.55709363495477e-39,"2","Slc25a11"
"Tmed3",2.41591987416031e-43,0.428096341250694,0.859,0.795,4.60691760803629e-39,"2","Tmed3"
"Gorasp2",2.57016785963242e-43,0.660565934707663,0.366,0.218,4.90105309153307e-39,"2","Gorasp2"
"Yif1a",2.57275850689196e-43,0.852061073096114,0.299,0.168,4.90599319679228e-39,"2","Yif1a"
"Casz1",2.97979447578105e-43,0.527545449395798,0.343,0.194,5.68217008586688e-39,"2","Casz1"
"Dap",3.85042907027576e-43,0.641943629797339,0.364,0.215,7.34238319410884e-39,"2","Dap"
"Ndufc2",4.03989041679257e-43,0.611724805430372,0.448,0.288,7.70366703578175e-39,"2","Ndufc2"
"Esd",4.70403878337172e-43,0.938592787460383,0.257,0.136,8.97013155601154e-39,"2","Esd"
"Tmem176b",5.03985461412081e-43,0.905524829526108,0.651,0.557,9.61049876366697e-39,"2","Tmem176b"
"Rps27a",5.72271495156411e-43,0.280370156280349,0.985,0.986,1.09126451411376e-38,"2","Rps27a"
"Ywhae",1.15120751527316e-42,0.59692122244978,0.403,0.248,2.19523761087438e-38,"2","Ywhae"
"Guk1",1.22755208593609e-42,0.621273848182177,0.416,0.259,2.34081907267153e-38,"2","Guk1"
"Naxd",1.98864777863823e-42,0.723192240869864,0.357,0.214,3.79215244908524e-38,"2","Naxd"
"Psma3",2.28824073124536e-42,0.715758519509682,0.351,0.21,4.36344625041178e-38,"2","Psma3"
"Map1lc3a",2.54415058770147e-42,0.478514226618324,0.721,0.588,4.85144075568794e-38,"2","Map1lc3a"
"Fgfr2",3.12434959940695e-42,0.741688934551607,0.286,0.156,5.95782225110911e-38,"2","Fgfr2"
"Cyb5a",3.16619364148486e-42,0.650082263629969,0.421,0.268,6.03761465494749e-38,"2","Cyb5a"
"Glrx5",3.61482389600349e-42,0.544100115148077,0.492,0.326,6.89310768728906e-38,"2","Glrx5"
"Isca1",5.36615770155084e-42,0.779143907084594,0.288,0.158,1.02327261210873e-37,"2","Isca1"
"Cnbp",5.76372389215379e-42,0.568578944899325,0.47,0.308,1.09908450899481e-37,"2","Cnbp"
"Ehf",5.88439905640231e-42,0.461102316274967,0.57,0.397,1.12209605606536e-37,"2","Ehf"
"Mtarc2",6.68920207849843e-42,0.631073318062945,0.523,0.361,1.27556394434886e-37,"2","Mtarc2"
"Larp1b",8.24611119813224e-42,0.56667998164412,0.4,0.246,1.57245094437184e-37,"2","Larp1b"
"Prrc1",1.29129827862395e-41,0.674335804394997,0.315,0.179,2.46237668750802e-37,"2","Prrc1"
"Myo10",1.52217203155268e-41,0.687898340576375,0.327,0.186,2.9026298469678e-37,"2","Myo10"
"Cct2",1.89362398521562e-41,0.894668762571562,0.259,0.139,3.61095157740766e-37,"2","Cct2"
"Tmem248",2.70760828734348e-41,0.787309271320245,0.273,0.148,5.16313824313528e-37,"2","Tmem248"
"Park7",3.59401763589611e-41,0.569804147413265,0.445,0.286,6.85343222989029e-37,"2","Park7"
"Ppp1r14b",3.71148339198782e-41,0.678469462802338,0.387,0.24,7.07742768018157e-37,"2","Ppp1r14b"
"Susd6",3.91866504612282e-41,0.759820098783687,0.267,0.143,7.4725023764516e-37,"2","Susd6"
"Cox7a2l",4.12322603973218e-41,0.599733014803931,0.433,0.278,7.86257973516529e-37,"2","Cox7a2l"
"Cope",5.63683326203065e-41,0.519092710212435,0.682,0.537,1.07488773473662e-36,"2","Cope"
"Pdia6",9.8149932380615e-41,0.682955109761141,0.402,0.255,1.87162106056595e-36,"2","Pdia6"
"Copb2",1.20593608335139e-40,0.62117891217445,0.377,0.231,2.29959951734277e-36,"2","Copb2"
"Eif2ak3",1.24266490044785e-40,0.702396275160544,0.337,0.199,2.36963769866401e-36,"2","Eif2ak3"
"Pfn1",1.48752017913978e-40,0.677399069867596,0.41,0.262,2.83655222960164e-36,"2","Pfn1"
"Pgp",2.02093824353981e-40,0.553191060091764,0.636,0.493,3.85372713660606e-36,"2","Pgp"
"Rab1a",2.23757493855988e-40,0.5124240612438,0.438,0.279,4.26683165033984e-36,"2","Rab1a"
"Rp9",2.84778556144935e-40,0.711077134677017,0.328,0.192,5.43044228712776e-36,"2","Rp9"
"Sec24d",5.64025418152231e-40,0.620307631530925,0.312,0.177,1.07554006987449e-35,"2","Sec24d"
"Pex11g",6.995530442586e-40,0.779625356660897,0.274,0.152,1.33397770009672e-35,"2","Pex11g"
"Rab7",1.59621228468162e-39,0.721995768797815,0.278,0.154,3.04381720565938e-35,"2","Rab7"
"Tbrg1",1.98618769842975e-39,0.54309498116082,0.403,0.251,3.78746132213568e-35,"2","Tbrg1"
"Gng5",2.27365733493518e-39,0.489418166976939,0.648,0.509,4.3356371719879e-35,"2","Gng5"
"Scd1",2.44319935606751e-39,0.783368121858108,0.301,0.172,4.65893685208514e-35,"2","Scd1"
"Ifitm2",4.88294507410335e-39,0.840119908321969,0.25,0.134,9.31128796180768e-35,"2","Ifitm2"
"Cct7",5.05178941207798e-39,0.689979558894109,0.327,0.193,9.6332572298915e-35,"2","Cct7"
"Plet1",5.91072495899825e-39,0.382716839189238,0.789,0.691,1.12711614243138e-34,"2","Plet1"
"Spcs1",6.09061030315622e-39,0.581015126063608,0.46,0.308,1.16141847870886e-34,"2","Spcs1"
"Eif3k",6.27178925964296e-39,0.567477892341205,0.425,0.273,1.19596749392132e-34,"2","Eif3k"
"Mvb12a",6.51648624797577e-39,0.761830131641375,0.306,0.179,1.2426287626265e-34,"2","Mvb12a"
"Rsrc2",8.53726014772888e-39,0.72063212334172,0.271,0.149,1.62797013757042e-34,"2","Rsrc2"
"Rab25",9.17299880350743e-39,0.725941476644391,0.331,0.2,1.74919914184083e-34,"2","Rab25"
"Lncpint",1.18722877759941e-38,0.578689534425288,0.3,0.169,2.26392655600432e-34,"2","Lncpint"
"Chpt1",1.2982234454491e-38,0.392700442493259,0.884,0.842,2.47558228812689e-34,"2","Chpt1"
"Ndufs3",1.3416513941458e-38,0.670278504335766,0.339,0.204,2.55839504349663e-34,"2","Ndufs3"
"Ckmt1",1.44661905603328e-38,0.660197588381527,0.327,0.193,2.75855787794986e-34,"2","Ckmt1"
"Psmb6",1.92113682332695e-38,0.585524385791481,0.416,0.268,3.66341580840216e-34,"2","Psmb6"
"Dctn3",2.11555029784069e-38,0.729483060414499,0.316,0.186,4.03414286295241e-34,"2","Dctn3"
"Sdhb",2.22193257990728e-38,0.473951027883101,0.508,0.344,4.23700323662518e-34,"2","Sdhb"
"Bsg",2.58473699800964e-38,0.53865038450151,0.489,0.335,4.92883498150457e-34,"2","Bsg"
"Abhd17a",3.13247945649138e-38,0.806874255166358,0.31,0.183,5.97332507558341e-34,"2","Abhd17a"
"Fuca1",4.14945210479585e-38,0.759604167816289,0.277,0.156,7.9125902186352e-34,"2","Fuca1"
"Srp72",4.42733783050551e-38,0.600708325406082,0.344,0.206,8.44249050899095e-34,"2","Srp72"
"Psma7",5.2581420237863e-38,0.516348203916989,0.531,0.38,1.00267510251581e-33,"2","Psma7"
"Eif3e",1.02912749422749e-37,0.769792634745692,0.261,0.144,1.9624432187424e-33,"2","Eif3e"
"Acss1",1.21321791834607e-37,0.613403565179264,0.308,0.177,2.31348524849412e-33,"2","Acss1"
"Commd3",1.28000996019883e-37,0.596681335619148,0.356,0.217,2.44085099310315e-33,"2","Commd3"
"Rpn2",1.68021487248764e-37,0.545553279143282,0.454,0.302,3.20400174034668e-33,"2","Rpn2"
"Slc38a1",1.71263490035303e-37,0.689813105537818,0.289,0.165,3.26582349148319e-33,"2","Slc38a1"
"Bcas2",2.57257392400045e-37,0.551030072287416,0.426,0.276,4.90564121567646e-33,"2","Bcas2"
"Ndufa8",2.84256348452408e-37,0.717921844506837,0.334,0.205,5.42048430863896e-33,"2","Ndufa8"
"Rab10",3.2974366391609e-37,0.622127472885176,0.336,0.202,6.28788192721592e-33,"2","Rab10"
"Dnajc3",3.8023563830968e-37,0.385699087287915,0.802,0.687,7.25071338692729e-33,"2","Dnajc3"
"Oaz1",3.96169366880399e-37,0.650494782584012,0.38,0.241,7.55455365704233e-33,"2","Oaz1"
"Reep5",4.48454599223525e-37,0.26893881004864,0.983,0.969,8.55158075259341e-33,"2","Reep5"
"Tkt",4.76498461344513e-37,0.69293625204086,0.359,0.226,9.08634915937851e-33,"2","Tkt"
"Cct5",5.36004531488245e-37,0.737580637822685,0.27,0.151,1.02210704109493e-32,"2","Cct5"
"Cnpy2",5.60342774206186e-37,0.498204415625619,0.496,0.342,1.06851763613378e-32,"2","Cnpy2"
"Rhoa",5.67977595011543e-37,0.768860721373783,0.291,0.17,1.08307647592751e-32,"2","Rhoa"
"Ctnna1",6.32124213686435e-37,0.755304394105559,0.259,0.143,1.20539766307866e-32,"2","Ctnna1"
"Dsp",6.63218114822917e-37,0.687793666697522,0.283,0.162,1.26469062315582e-32,"2","Dsp"
"Ern1",9.87000596703232e-37,0.752737114957445,0.281,0.16,1.88211143785339e-32,"2","Ern1"
"Pak2",1.2548194495518e-36,0.588080813580089,0.311,0.181,2.39281520835032e-32,"2","Pak2"
"Rpl21",1.36193188561718e-36,0.257682879324178,0.972,0.963,2.5970679126834e-32,"2","Rpl21"
"Rab14",1.39465240791827e-36,0.6509994683792,0.283,0.16,2.65946267665935e-32,"2","Rab14"
"Suclg1",1.42673473203444e-36,0.6770221540074,0.341,0.21,2.72064046051648e-32,"2","Suclg1"
"Ndufs2",1.4709011674972e-36,0.723463421650308,0.317,0.19,2.80486143630041e-32,"2","Ndufs2"
"Rps27l",2.34306825342305e-36,0.293311982085773,0.959,0.952,4.46799685245242e-32,"2","Rps27l"
"Psmd8",4.54515275892103e-36,0.78248572094887,0.286,0.168,8.66715179598651e-32,"2","Psmd8"
"Cd164",4.70964199896291e-36,0.507819547055387,0.41,0.262,8.98081632782238e-32,"2","Cd164"
"Rhoq",6.44427460092941e-36,0.58328461119813,0.359,0.224,1.22885872365123e-31,"2","Rhoq"
"Capzb",9.01987553224854e-36,0.745132654600731,0.253,0.14,1.72000006524447e-31,"2","Capzb"
"Myo1c",9.3984009607088e-36,0.635766184025258,0.29,0.167,1.79218107919756e-31,"2","Myo1c"
"Fndc3a",1.0139885163888e-35,0.432025838022269,0.489,0.33,1.93357470190181e-31,"2","Fndc3a"
"Mdh1",1.1702868510752e-35,0.498200423315717,0.529,0.376,2.2316199963153e-31,"2","Mdh1"
"Pla2g12a",1.40840155453424e-35,0.544922179049129,0.413,0.269,2.68568092434134e-31,"2","Pla2g12a"
"Tax1bp1",1.43075818784848e-35,0.448121868610099,0.454,0.299,2.72831278840827e-31,"2","Tax1bp1"
"Pdha1",1.57022201937703e-35,0.7712914319151,0.25,0.139,2.99425636875007e-31,"2","Pdha1"
"Grcc10",1.63620998297989e-35,0.762389577255545,0.285,0.167,3.12008881654436e-31,"2","Grcc10"
"Syne4",2.34191261510686e-35,0.589426502658099,0.362,0.227,4.46579316574727e-31,"2","Syne4"
"Uqcrc2",2.39578908793684e-35,0.754118623365181,0.277,0.16,4.56853021178675e-31,"2","Uqcrc2"
"Sub1",2.69984115641822e-35,0.682325359416823,0.321,0.197,5.1483271011739e-31,"2","Sub1"
"Sys1",2.77184874593605e-35,0.690104952762781,0.304,0.18,5.28563837362545e-31,"2","Sys1"
"Rps13",2.77585996470025e-35,0.292663043740221,0.916,0.891,5.2932873666869e-31,"2","Rps13"
"Ucp2",4.11773884921188e-35,0.721969079635206,0.265,0.15,7.85211621156213e-31,"2","Ucp2"
"Dstn",5.48412736646252e-35,0.485392920108406,0.738,0.627,1.04576824751074e-30,"2","Dstn"
"Rin2",6.55324664771089e-35,0.479924542193682,0.306,0.177,1.24963860325199e-30,"2","Rin2"
"Dctn2",7.94389108151824e-35,0.699481648586162,0.28,0.162,1.51482059033471e-30,"2","Dctn2"
"Tspan13",1.67656810356935e-34,0.443996158296926,0.63,0.497,3.19704771669639e-30,"2","Tspan13"
"Hnrnpk",1.94355653907138e-34,0.631222717829482,0.332,0.205,3.70616796435521e-30,"2","Hnrnpk"
"Ube2j1",2.00228355599691e-34,0.705185299224775,0.257,0.145,3.81815451293051e-30,"2","Ube2j1"
"Hmgb1",2.10297254179501e-34,0.579303327737994,0.293,0.172,4.0101583399489e-30,"2","Hmgb1"
