"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ndfip1",2.82154719969123e-10,0.527938953746239,0.434,0.244,5.2342522101472e-06
"Mrtfb",2.85950951599765e-10,0.839167457185863,0.259,0.122,5.30467610312723e-06
"Arid1b",2.98540853918546e-10,0.795782111778849,0.309,0.16,5.53823138104294e-06
"Sqstm1",3.11789200404518e-10,0.931435130272738,0.251,0.117,5.78400145670421e-06
"Rpn2",3.16662888302158e-10,0.518294320282763,0.41,0.225,5.87441324089333e-06
"Cdpf1",3.17650308624467e-10,0.804459817316345,0.297,0.148,5.89273087529249e-06
"Phgdh",3.23269844218225e-10,0.604076649929928,0.364,0.193,5.99697888009229e-06
"Ywhaz",3.31726610046757e-10,0.415828008799325,0.438,0.243,6.15386034297739e-06
"Igf1r",3.47136373016967e-10,0.56050681620267,0.432,0.249,6.43972685583776e-06
"Hnrnpc",3.47174773340944e-10,0.818190323419543,0.263,0.125,6.44043922024785e-06
"Larp1b",3.47363671051594e-10,0.573906008752074,0.315,0.157,6.44394346167813e-06
"Stard3",3.59892970730597e-10,0.815295420545888,0.263,0.125,6.6763745000233e-06
"Soat1",3.69150653609343e-10,0.643811792332617,0.347,0.186,6.84811377510691e-06
"Sec31a",3.82006572830595e-10,0.349907071406835,0.531,0.309,7.08660393258037e-06
"Dusp11",3.86325312620762e-10,0.65829505029111,0.343,0.183,7.16672087442776e-06
"ND4L",3.90067323338029e-10,0.472990134881868,0.982,0.98,7.23613891524378e-06
"Morn2",3.92331732529724e-10,0.807877948983405,0.285,0.14,7.27814597015892e-06
"Pdlim1",4.21418130074107e-10,0.782562822746875,0.313,0.164,7.81772773100477e-06
"Ddx24",4.23873715294224e-10,0.67046871594563,0.283,0.138,7.86328129242314e-06
"Ube2d2a",4.44358662660474e-10,0.542968347400282,0.319,0.159,8.24329755101445e-06
"Gramd2b",4.46502238020089e-10,0.668184331002077,0.271,0.129,8.28306301751067e-06
"Fkbp3",4.50765660631565e-10,0.582258272470617,0.297,0.145,8.36215377037616e-06
"Lrba",4.58814430292024e-10,0.71734787338525,0.307,0.157,8.51146649634733e-06
"Ccnl1",4.63225358299688e-10,0.85002265398789,0.283,0.139,8.59329362181752e-06
"Cisd2",4.74356930311621e-10,0.67734638584118,0.269,0.127,8.79979541421089e-06
"Tex15",4.79766790114234e-10,0.646087198995567,0.295,0.147,8.90015372340915e-06
"Ncor1",4.89941035780228e-10,0.585341844847514,0.378,0.206,9.08889615475902e-06
"Mrpl36",4.92331186283618e-10,0.606014341011631,0.305,0.151,9.1332358367474e-06
"Pak2",5.08658922342359e-10,0.553305121897808,0.317,0.16,9.43613166837311e-06
"Ube2s",5.35695967074761e-10,0.483077340957017,0.313,0.153,9.93769588520389e-06
"Atp6v1e1",5.589596740472e-10,0.398577905587324,0.424,0.234,1.03692609132496e-05
"Ube3a",5.61567871513655e-10,0.748166117458424,0.257,0.119,1.04176455844498e-05
"Ptprf",5.64669712430985e-10,0.560891616369615,0.416,0.238,1.04751878353072e-05
"Atp13a3",5.73999223646903e-10,0.749902332661691,0.303,0.154,1.06482595978737e-05
"Chchd3",5.75726959282273e-10,0.759271043550089,0.297,0.152,1.06803108216454e-05
"Vkorc1",5.88256147511577e-10,0.676149810343185,0.394,0.229,1.09127397924873e-05
"Ndufb7",6.44623615664114e-10,0.353184999336352,0.632,0.406,1.1958412694185e-05
"3110040N11Rik",6.49205769511211e-10,0.64872717652575,0.416,0.246,1.20434162302025e-05
"Rab7",6.58224027715566e-10,0.568896709418021,0.303,0.151,1.22107139381515e-05
"Glyr1",6.85593761697279e-10,0.833237871707024,0.261,0.127,1.27184498732462e-05
"Gpr108",6.88345143264496e-10,0.601427071515979,0.287,0.141,1.27694907526997e-05
"Tmem165",7.02669028229301e-10,0.734745601696102,0.265,0.128,1.30352131426818e-05
"Ubxn4",7.15165922109191e-10,0.689671584301958,0.271,0.131,1.32670430210476e-05
"Adipor1",7.1716919617389e-10,0.793596710316157,0.265,0.128,1.33042057582218e-05
"Hnrnpu",7.29291447303658e-10,0.741733306280236,0.289,0.146,1.35290856389302e-05
"Arcn1",7.3777206132539e-10,0.582874629231124,0.343,0.182,1.36864095096473e-05
"Lsm4",7.46665751829365e-10,0.489334563756924,0.459,0.265,1.38513963621865e-05
"Gne",7.56329185990222e-10,0.403746931663236,0.731,0.554,1.40306627293046e-05
"Copg1",7.63041123260327e-10,0.746958596732713,0.253,0.118,1.41551758776023e-05
"Pabpn1",7.69730515739168e-10,0.49562259427613,0.416,0.236,1.42792707974773e-05
"Wasl",7.83446618967006e-10,0.714354512435003,0.285,0.141,1.45337182284569e-05
"Cltc",8.11161616021045e-10,0.564445679503008,0.347,0.184,1.50478591388064e-05
"Arf6",8.15296531454766e-10,0.635448876650199,0.293,0.147,1.51245659550174e-05
"Surf4",8.19408569805622e-10,0.50189854623022,0.368,0.198,1.52008483784641e-05
"Vcl",8.28404582175582e-10,0.557936570629453,0.368,0.196,1.53677334039392e-05
"Tm2d1",8.3579060082748e-10,0.525595658556333,0.323,0.165,1.55047514359506e-05
"Ech1",8.53815195981346e-10,0.496622333492123,0.301,0.148,1.58391257006499e-05
"Ceacam10",8.58281627739919e-10,1.01230136016551,0.253,0.125,1.59219824762032e-05
"Tmem9b",8.64370682515261e-10,0.678922978814603,0.315,0.164,1.60349405313406e-05
"Mpdu1",8.67259392327208e-10,0.707551909482319,0.299,0.15,1.6088528987062e-05
"Plpp5",8.74595683076093e-10,0.563193995644571,0.329,0.171,1.62246245167446e-05
"Elf1",8.89072835292559e-10,0.764809227091519,0.267,0.13,1.64931901675123e-05
"Egf",8.90808096384947e-10,1.35482495553896,0.251,0.12,1.65253809960372e-05
"Bbln",9.16172975902376e-10,0.605501333023236,0.261,0.124,1.6995924875965e-05
"Serinc3",9.202908185223e-10,0.785427258170014,0.273,0.137,1.70723149744072e-05
"Liph",9.26693603482268e-10,0.623292640834961,0.398,0.228,1.71910930381995e-05
"Klf6",9.79154277811398e-10,0.686315969102492,0.255,0.122,1.81642910076792e-05
"Slc38a2",9.87081767984161e-10,0.790088635539877,0.333,0.184,1.83113538778742e-05
"Skic8",1.00848924037929e-09,0.723718659134599,0.297,0.15,1.87084838982761e-05
"Hnrnpdl",1.00921731663978e-09,0.788363955070416,0.289,0.148,1.87219904409846e-05
"Ormdl2",1.01610592295579e-09,0.587104169173072,0.281,0.138,1.88497809767528e-05
"Sec13",1.0806755734527e-09,0.559134200700005,0.311,0.158,2.00476125631211e-05
"Airn",1.08886790389698e-09,0.411104315386866,0.479,0.282,2.01995884851928e-05
"Arglu1",1.16572613164471e-09,0.856807377462248,0.251,0.12,2.1625385468141e-05
"Dnajc19",1.19356511423403e-09,0.405781163437329,0.519,0.315,2.21418264341555e-05
"Avpi1",1.21062801528297e-09,0.53465323580913,0.416,0.237,2.24583603115143e-05
"Bet1",1.2468150234476e-09,0.578919672106409,0.279,0.136,2.31296654999763e-05
"Prkab1",1.26164546061923e-09,0.784325183004704,0.295,0.154,2.34047849399473e-05
"Use1",1.26181861063903e-09,0.844712026043012,0.309,0.167,2.34079970459647e-05
"Tcf25",1.26359726222964e-09,0.356380511888325,0.511,0.299,2.3440992811622e-05
"Stim2",1.26441028732459e-09,0.64373904712704,0.378,0.212,2.34560752401585e-05
"Hsbp1l1",1.26484489181831e-09,0.714051202218204,0.255,0.121,2.34641375881214e-05
"Pafah1b3",1.29085921931016e-09,0.776120104635633,0.275,0.137,2.39467293774227e-05
"Mlph",1.29733567864826e-09,0.494171503517079,0.448,0.265,2.40668741746038e-05
"Fundc2",1.31531103456622e-09,0.617687700779987,0.303,0.155,2.4400335002238e-05
"Mrpl24",1.35689323145289e-09,0.701949203252943,0.291,0.147,2.51717263366826e-05
"Map7",1.37376005388823e-09,0.690721265190377,0.299,0.153,2.54846227596805e-05
"Ddx39b",1.39311182570598e-09,0.686866931507848,0.279,0.138,2.58436174786716e-05
"Prr15l",1.42614807679258e-09,0.78777037553483,0.271,0.135,2.64564729725792e-05
"Psmb6",1.45229312318726e-09,0.363729569687338,0.578,0.366,2.69414897282469e-05
"Psme4",1.4894090580019e-09,0.697695031232982,0.295,0.151,2.76300274349932e-05
"Psmd13",1.49250108717668e-09,0.760451568854527,0.267,0.129,2.76873876682146e-05
"Arl15",1.53066912260492e-09,0.575301095247537,0.384,0.213,2.83954428934438e-05
"Ddx17",1.53530014366063e-09,0.67624916950582,0.283,0.141,2.84813529650483e-05
"Cript",1.54652240874147e-09,0.754800896694443,0.297,0.152,2.86895372045629e-05
"Copa",1.55785519811462e-09,0.500498162665198,0.424,0.246,2.88997717802243e-05
"CYTB",1.58236693898495e-09,0.431741147195758,0.988,0.996,2.93544890851098e-05
"Mrps28",1.58679525719489e-09,0.389521619069367,0.487,0.286,2.94366388162223e-05
"Psmc3",1.5946429639969e-09,0.484985163293874,0.265,0.125,2.95822216251064e-05
"Rbm25",1.62179426942371e-09,0.651708825958802,0.309,0.161,3.00859054920793e-05
"Strbp",1.63679898461757e-09,0.716956933393615,0.277,0.137,3.03642579636406e-05
"Laptm4a",1.63753475953006e-09,0.480528139394626,0.511,0.321,3.03779073240422e-05
"Ehd4",1.67662319901618e-09,0.644750837800994,0.345,0.191,3.11030369649491e-05
"Isoc2b",1.68042396256173e-09,0.755191224529922,0.325,0.178,3.11735449294827e-05
"Psmb5",1.68432958736143e-09,0.485834857081843,0.537,0.35,3.12459981751419e-05
"Msi2",1.69864511397922e-09,0.428858702385978,0.436,0.249,3.15115655094284e-05
"Capns1",1.79378818307931e-09,0.596125128136352,0.372,0.211,3.32765645843042e-05
"Stub1",1.87369337372872e-09,0.516978526906354,0.41,0.232,3.47588857760414e-05
"Hmgb1",1.91013316252919e-09,0.468739056702212,0.402,0.227,3.5434880298079e-05
"Timm8b",1.94428730872734e-09,0.466234729378167,0.41,0.231,3.60684738642008e-05
"Serpinb6a",1.96303712780493e-09,0.53734056835501,0.374,0.207,3.64163017579093e-05
"Npc2",1.98577590040469e-09,0.52223184624924,0.473,0.298,3.68381287284075e-05
"Etl4",2.02391273624058e-09,0.682775611397243,0.291,0.15,3.7545605169999e-05
"App",2.03056249249918e-09,0.381326461687521,0.576,0.361,3.76689647983522e-05
"Ptp4a2",2.03368206361876e-09,0.540474745468405,0.366,0.2,3.77268359621916e-05
"Phf5a",2.07175965165496e-09,0.729486098148063,0.269,0.133,3.84332132978512e-05
"Syt7",2.08553441010546e-09,0.782604026123839,0.337,0.201,3.86887488418663e-05
"Pcmtd1",2.11452908423058e-09,0.525568414506424,0.366,0.199,3.92266290415614e-05
"Pgls",2.18019358187141e-09,0.421636986392579,0.519,0.32,4.04447711372966e-05
"Grcc10",2.19079702899027e-09,0.494411432844239,0.459,0.274,4.06414756847985e-05
"Ddx6",2.28229084051577e-09,0.61514437571567,0.289,0.147,4.23387773824081e-05
"Dlg1",2.30877000812592e-09,0.520390499425073,0.372,0.207,4.28299924207439e-05
"Mrps18c",2.42024182926313e-09,0.731378157489271,0.283,0.144,4.48979061746603e-05
"Nus1",2.44240496674523e-09,0.74278292076152,0.265,0.132,4.53090545380907e-05
"Creb3l4",2.45236194980697e-09,0.493695632759652,0.501,0.318,4.54937665308691e-05
"Yipf5",2.51266028638333e-09,0.587673916448649,0.307,0.161,4.66123609726971e-05
"Huwe1",2.51721307494175e-09,0.782273971778688,0.255,0.124,4.66968197532444e-05
"Ppp3ca",2.56982232300503e-09,0.67443775636338,0.275,0.138,4.76727739140662e-05
"Rpl23a",2.58501156239213e-09,0.416528900471368,0.483,0.287,4.79545494939364e-05
"Fryl",2.58803549442845e-09,0.612857992775535,0.273,0.134,4.80106464571422e-05
"Psmd8",2.58915783856591e-09,0.479350475184303,0.358,0.197,4.80314670632363e-05
"Gk",2.63150444997547e-09,0.655759858524155,0.257,0.125,4.8817039051495e-05
"Myo1e",2.64350857971931e-09,0.70920032023714,0.325,0.175,4.9039727662373e-05
"Atp2a2",2.6557731686661e-09,0.478989001858914,0.394,0.226,4.92672480519248e-05
"Jade1",2.67869338167699e-09,0.635298494095115,0.277,0.138,4.96924409234898e-05
"Sel1l3",2.74337760162537e-09,0.467182421118459,0.667,0.458,5.08923978877523e-05
"Sec22b",2.74797750676894e-09,0.655320079511181,0.285,0.144,5.09777307280707e-05
"Adk",2.79008364539451e-09,0.645000218314357,0.271,0.133,5.17588417057136e-05
"Stk25",2.8984787410148e-09,0.726393960222487,0.321,0.173,5.37696791245655e-05
"Foxa1",3.01969151003566e-09,0.724330157736449,0.323,0.177,5.60182972026715e-05
"Chchd7",3.07512957030015e-09,0.683889231707952,0.307,0.16,5.70467286586381e-05
"Msrb3",3.09877792089945e-09,0.470356787291732,0.392,0.219,5.74854292106056e-05
"Lcorl",3.19470155689594e-09,0.673382965183925,0.343,0.193,5.92649085819766e-05
"Anapc5",3.21590836286997e-09,0.746624987055915,0.281,0.144,5.96583160396009e-05
"Rbm39",3.30790746811631e-09,0.373685594236804,0.527,0.32,6.13649914410257e-05
"Aurkaip1",3.37481757777322e-09,0.436897668369881,0.434,0.254,6.2606240885271e-05
"Atp5me",3.55066457411253e-09,0.397812179212666,0.475,0.282,6.58683785143616e-05
"Crip2",3.56833643463569e-09,0.488559685012548,0.513,0.33,6.61962091989267e-05
"Cdc42",3.7729128361481e-09,0.380291653484717,0.384,0.213,6.99913060233834e-05
"Setbp1",3.81769469645823e-09,0.534926592582953,0.325,0.176,7.08220543139966e-05
"Pfdn1",3.88885132605802e-09,0.41540039578205,0.396,0.218,7.21420809497023e-05
"Supt4a",4.00946361871261e-09,0.614016535886852,0.356,0.197,7.43795595907377e-05
"Arid4b",4.02102712212704e-09,0.810371804471963,0.255,0.126,7.45940741425788e-05
"Fkbp8",4.04788724607941e-09,0.633542146947273,0.299,0.156,7.50923563020192e-05
"Tmco3",4.08384551929200e-09,0.487157196242313,0.44,0.266,7.57594182283858e-05
"Aco2",4.21002729819101e-09,0.614535950569079,0.285,0.146,7.81002164087414e-05
"Erp44",4.24572636453882e-09,0.509755330463089,0.329,0.175,7.87624697885596e-05
"Ttc39a",4.34152356560391e-09,0.707103945283702,0.293,0.152,8.05396036655182e-05
"Mrps34",4.34209170668403e-09,0.447572164249937,0.455,0.271,8.05501432506955e-05
"Ostc",4.38929723284346e-09,0.497367719734945,0.57,0.379,8.14258529664791e-05
"Babam2",4.41669117630501e-09,0.777924726881777,0.255,0.127,8.19340380116342e-05
"Ube2j1",4.42190253769096e-09,0.632002490042983,0.295,0.154,8.2030713976705e-05
"Ube2l3",4.49860097431128e-09,0.778683872267627,0.283,0.148,8.34535466744486e-05
"Trir",4.50712716768208e-09,0.375573946573292,0.418,0.235,8.36117160876703e-05
"Ubxn1",4.51588660320779e-09,0.65607128756819,0.311,0.167,8.37742123761077e-05
"Isca1",4.56469964753408e-09,0.625109820054806,0.293,0.149,8.46797431614047e-05
"Golga5",4.62117921052476e-09,0.837694567786987,0.257,0.129,8.57274955344448e-05
"Rere",4.66596714890218e-09,0.431995383479359,0.307,0.159,8.65583565792844e-05
"Arfip2",4.66769004206707e-09,0.464968074007955,0.392,0.22,8.65903179703863e-05
"Foxp2",4.66931640911459e-09,0.720215163856246,0.374,0.218,8.66204887054848e-05
"Gorasp2",4.77239275402166e-09,0.438132817305994,0.436,0.253,8.85326579798559e-05
"Kxd1",4.77304813349345e-09,0.630605807809659,0.285,0.145,8.8544815924437e-05
"Gabarapl2",4.82207297683855e-09,0.387033158777422,0.481,0.289,8.94542757933319e-05
"Mrpl11",4.93717108879894e-09,0.59077982731647,0.267,0.131,9.1589460868309e-05
"Ppp1r11",5.03395884908639e-09,0.577147961728704,0.329,0.178,9.33849706094016e-05
"Slc35c2",5.03750929455e-09,0.834131867288564,0.255,0.128,9.34508349231971e-05
"Smim20",5.04845573437955e-09,0.822371185499383,0.255,0.128,9.3653902328475e-05
"Cdc26",5.21607037960261e-09,0.62591336444546,0.327,0.175,9.6763321612008e-05
"Scd2",5.23270761737943e-09,0.551251463129833,0.281,0.142,9.70719590100058e-05
"Aff4",5.42147962070787e-09,0.435068685093859,0.279,0.138,0.000100573868443752
"Tsn",5.50625510518785e-09,0.580511491862643,0.315,0.17,0.00010214653845634
"Stox2",5.51674710833349e-09,0.410148320032755,0.495,0.304,0.000102341175606694
"Cd2ap",5.56299844488112e-09,0.456885472297985,0.469,0.281,0.00010319918415099
"Lrrc59",5.59657656866839e-09,0.454130980748456,0.37,0.204,0.000103822091925367
"Cracr2a",5.6280095296757e-09,0.53389476377482,0.434,0.264,0.000104405204785014
"Scaf11",5.79626172450921e-09,0.740356183366981,0.269,0.137,0.00010752645125137
"Kif1b",5.82695990845025e-09,0.578252729440307,0.311,0.164,0.000108095933261661
"Ppp2ca",5.83661877001345e-09,0.577824172212557,0.271,0.137,0.00010827511480252
"Sys1",5.96349845211244e-09,0.484328885685828,0.39,0.222,0.000110628859785138
"Tst",5.99781768321936e-09,0.652456723871295,0.311,0.165,0.000111265515841402
"S100a16",6.00050877060425e-09,0.379006437000019,0.473,0.278,0.000111315438203479
"Eif3i",6.08233071919387e-09,0.491244153765556,0.503,0.317,0.000112833317171765
"Srp72",6.11129935261777e-09,0.450399101488173,0.364,0.198,0.000113370714290412
"Farp1",6.38611400923759e-09,0.536332043294094,0.285,0.146,0.000118468800985366
"Iqgap1",6.6160761930309e-09,0.641810299839931,0.279,0.143,0.000122734829456916
"Sec62",6.71638957016816e-09,0.559983311358739,0.725,0.688,0.000124595742916189
"Mpc2",6.76773005670672e-09,0.318188052142036,0.519,0.319,0.000125548160281966
"Cib1",6.82953340679605e-09,0.535955802571949,0.42,0.251,0.000126694674229473
"Banf1",6.87839974005271e-09,0.590779827316471,0.295,0.153,0.000127601193577718
"Ppig",6.94290601963452e-09,0.55443798025275,0.277,0.141,0.00012879784957024
"Uqcrc2",6.95032532341428e-09,0.572857919319208,0.301,0.159,0.000128935485074658
"Ccser1",7.05217614887648e-09,0.483794427801312,0.36,0.203,0.000130824919737808
"Tab2",7.08290446095113e-09,0.670833078882506,0.255,0.125,0.000131394960655104
"Utrn",7.15598123106892e-09,0.600560848109056,0.329,0.18,0.000132750607817559
"Kctd14",7.18229738225241e-09,0.54479362204229,0.329,0.177,0.000133238798738164
"Exph5",7.28747354347785e-09,0.891782083349285,0.275,0.147,0.000135189921705058
"Tma7",7.29067570619292e-09,0.382380678059522,0.434,0.252,0.000135249325025585
"Casz1",7.40500332269044e-09,0.543338832399153,0.372,0.21,0.00013737021663923
"Bckdk",7.46697888037531e-09,0.435008920184018,0.323,0.172,0.000138519925209842
"Spats2l",7.48042353394688e-09,0.550225728965836,0.368,0.209,0.000138769336978249
"Acsl3",7.73244257983579e-09,0.652403612993189,0.313,0.172,0.000143444542298534
"Mid1",7.82887066672566e-09,0.845144638391198,0.313,0.177,0.000145233379738428
"Ap3s1",7.84954631568218e-09,0.745289776372095,0.267,0.136,0.00014561693370222
"Heatr5a",8.03144297017211e-09,0.503316986066131,0.432,0.259,0.000148991298539663
"Kmt2c",8.15297716303732e-09,0.667258557163831,0.303,0.162,0.000151245879351505
"Itga6",8.4553425741661e-09,0.574908434673588,0.311,0.169,0.000156855060093355
"Sec16a",8.46292070575322e-09,0.404271941678554,0.552,0.35,0.000156995642012428
"1110004F10Rik",8.57474629308397e-09,0.712086123538604,0.273,0.14,0.000159070118483001
"Myl12a",8.82573021474942e-09,0.613810795971811,0.291,0.153,0.000163726121213816
"Rab1a",9.39754888302972e-09,0.415905609902425,0.461,0.275,0.000174333929329084
"Rasef",9.4951061601957e-09,0.770286435799742,0.265,0.135,0.000176143714377791
"Ssb",9.55464611079129e-09,0.346854244430381,0.408,0.228,0.000177248240001289
"Hsp90ab1",9.61009701802301e-09,0.381837182744422,0.887,0.935,0.000178276909781345
"Lamtor4",9.64034381408995e-09,0.392691295396764,0.549,0.351,0.000178838018095183
"Trmt112",1.05512413854364e-08,0.599095095528474,0.343,0.193,0.000195736078941231
"Mcts1",1.08745554333058e-08,0.648113002382422,0.315,0.172,0.000201733877843255
"Txn2",1.17172664962835e-08,0.557120515965239,0.303,0.162,0.000217367010772555
"Stk39",1.1736908068649e-08,0.28683747790247,0.513,0.302,0.000217731381581507
"Med10",1.20552139471866e-08,0.646962662709594,0.299,0.16,0.000223636273934259
"Taf10",1.23082234039342e-08,0.393454388622243,0.446,0.261,0.000228329852366383
"ND3",1.2478851268342e-08,0.290022813038434,0.937,0.933,0.000231495169879012
"Svil",1.26563305316173e-08,0.275230644991813,0.424,0.242,0.000234787587692032
"Esyt2",1.27902189653761e-08,0.609557034347099,0.257,0.13,0.000237271352026692
"ND4",1.29105229711488e-08,0.407804692325804,0.992,0.997,0.000239503111637781
"Srrm1",1.29867860405035e-08,0.527226129674562,0.329,0.179,0.00024091786783738
"Herpud2",1.31796267565667e-08,0.475302609896535,0.39,0.223,0.000244495255961068
"Zfand3",1.32095540798805e-08,0.488854925991966,0.267,0.133,0.000245050437735863
"Fus",1.32150895411596e-08,0.807690183636503,0.253,0.129,0.000245153126078051
"Slc31a1",1.3309213906166e-08,0.420854825874158,0.261,0.129,0.000246899227173286
"Cbr1",1.33696673825827e-08,0.528339252540563,0.404,0.239,0.000248020699614293
"Tmed3",1.3777430172278e-08,0.494733139845436,0.905,0.974,0.000255585107125929
"Dynll2",1.38603569544351e-08,0.625042651833015,0.291,0.154,0.000257123481861726
"Rac1",1.38881835477719e-08,0.489767747318211,0.364,0.207,0.000257639692994717
"Pdcd6",1.39496625035272e-08,0.375603744779258,0.345,0.187,0.000258780189102933
"Shroom3",1.39605082351816e-08,0.531435366492045,0.475,0.302,0.000258981388270854
"Slc35a1",1.39630570057044e-08,0.595684177787488,0.487,0.321,0.000259028670512823
"Arg1",1.45068812895963e-08,0.500206052157976,0.416,0.245,0.000269117154803302
"Homer2",1.55236159594574e-08,0.335303381758945,0.533,0.332,0.000287978599663893
"Skp1",1.56687887429568e-08,0.400955268436453,0.307,0.16,0.000290671699970592
"Krt23",1.59047267268267e-08,0.411172272476819,0.261,0.13,0.000295048585509363
"Hspd1",1.63448563635862e-08,0.761314203653118,0.283,0.152,0.000303213430400888
"Eef1g",1.64274079901993e-08,0.367643019687831,0.562,0.355,0.000304744845626188
"Nbea",1.66039765152656e-08,0.46878930293786,0.291,0.153,0.000308020368334692
"H2az2",1.67990652222429e-08,0.418970181529215,0.341,0.186,0.000311639458937828
"Kcnip3",1.75684321177454e-08,0.615502256727702,0.382,0.238,0.000325911984216294
"Mgat5",1.77114502459765e-08,0.537141863714397,0.392,0.233,0.00032856511351311
"Sft2d1",1.78557474561578e-08,0.52963117179149,0.269,0.138,0.000331241971059183
"Ddx3x",1.82760037256077e-08,0.382635503643668,0.356,0.197,0.000339038145113748
"Acot1",1.83644818174126e-08,0.411877229754901,0.347,0.189,0.000340679502194822
"Kdelr1",1.85058260979621e-08,0.393242594666298,0.469,0.289,0.000343301579943294
"Pdlim5",1.85422425932723e-08,0.490298434268637,0.319,0.175,0.000343977142347795
"Clptm1l",1.86647326334039e-08,0.441127220900419,0.307,0.163,0.000346249455082275
"Sorbs2",1.87560531048064e-08,0.385184556303432,0.43,0.252,0.000347943541147264
"Ctnnd1",1.92778798391368e-08,0.410285584163971,0.325,0.175,0.000357623948895827
"Clcn3",1.93524392494843e-08,0.332337558115981,0.533,0.369,0.000359007100517184
"Sipa1l3",1.98555686625397e-08,0.759070575766451,0.253,0.13,0.000368340654258774
"Npepps",1.99289965121129e-08,0.587365162903706,0.293,0.157,0.000369702814296206
"Ap2s1",2.01505419146035e-08,0.580756099364228,0.331,0.185,0.00037381270305781
"Uqcc2",2.04224421651936e-08,0.353740630015621,0.4,0.23,0.000378856724606506
"Atrx",2.10314906022526e-08,0.615717729066373,0.295,0.16,0.000390155182162389
"Lamtor1",2.12426397075572e-08,0.540345105800718,0.305,0.164,0.000394072209214894
"Amd1",2.20388425923331e-08,0.508879573671382,0.281,0.148,0.000408842568930372
"Arih1",2.25185267295174e-08,0.854234905274805,0.313,0.179,0.000417741189359277
"Fndc3b",2.33634465837243e-08,0.360912285417876,0.586,0.383,0.000433415297574669
"Cenpx",2.37554718114798e-08,0.390676677209133,0.283,0.145,0.000440687757574762
"G3bp2",2.38205444495196e-08,0.680331412294763,0.251,0.128,0.000441894920083038
"Imp3",2.39778036867539e-08,0.439684894103405,0.444,0.266,0.000444812236192972
"Timm17b",2.41320401230058e-08,0.470460371877953,0.501,0.324,0.000447673476321881
"Aldh7a1",2.41476610907049e-08,0.415579883833484,0.398,0.229,0.000447963260893667
"Mia2",2.48926812918011e-08,0.330805221231735,0.602,0.382,0.000461784130644203
"H2-T23",2.48978272666643e-08,0.558657075174573,0.356,0.203,0.000461879593623889
"Fkbp4",2.4980806751453e-08,0.474721697852894,0.257,0.129,0.000463418946046204
"Eif6",2.51509852270079e-08,0.579844349635315,0.313,0.172,0.000466575926946223
"Mxd4",2.53034011425558e-08,0.524477456948315,0.352,0.199,0.000469403394595553
"Trappc6a",2.61402115371442e-08,0.329497328244269,0.489,0.301,0.000484927064225563
"Slc25a39",2.62222340281521e-08,0.448646977895482,0.345,0.192,0.000486448663456249
"Rp9",2.6613819329254e-08,0.425042622837592,0.41,0.241,0.000493712962376991
"Tmem14c",2.70473708014012e-08,0.481601150640055,0.491,0.32,0.000501755775736793
"Trps1",2.70891448562269e-08,0.535765725311988,0.313,0.173,0.000502530726227865
"Nhp2",2.72125557626301e-08,0.763247023321236,0.281,0.152,0.000504820121952551
"Fkbp11",2.72309783993747e-08,0.534689087858525,0.877,0.918,0.0005051618802868
"Mrpl18",2.76911919878531e-08,0.298370819349163,0.325,0.171,0.000513699302566663
"Rtcb",2.90450916957075e-08,0.584974205635265,0.275,0.144,0.000538815496047069
"Urah",2.91477857275562e-08,0.612409843288013,0.321,0.179,0.000540720573031896
"2300009A05Rik",2.97985683057581e-08,0.659366912573883,0.287,0.154,0.000552793240640118
"Dnajc1",3.02159672278964e-08,0.387748851847208,0.515,0.324,0.000560536408044706
"Cyc1",3.05283447683559e-08,0.352967066972482,0.38,0.215,0.00056633132379777
"Sec11a",3.08746573683891e-08,0.585779146258104,0.293,0.159,0.000572755768840985
"Rab5a",3.19561418761066e-08,0.522875762814667,0.263,0.133,0.000592818387943654
"Ginm1",3.2057473010898e-08,0.444151445785296,0.428,0.261,0.000594698181825169
"Tspan13",3.3038056492236e-08,0.471592187951077,0.547,0.379,0.000612888985987469
"Ext1",3.32178976981976e-08,0.575542388072216,0.305,0.168,0.000616225220199265
"Uba5",3.32668380792893e-08,0.498609983388603,0.277,0.144,0.000617133113208895
"Itprid2",3.50041699742341e-08,0.669598574157558,0.289,0.158,0.000649362357192017
"Srsf3",3.55853442346873e-08,0.491601300701627,0.386,0.227,0.000660143720897684
"Pin4",3.59329636239717e-08,0.511553136165895,0.277,0.143,0.000666592408188299
"Ddit3",3.76371592076819e-08,0.817803697384564,0.251,0.133,0.000698206940461707
"Spag9",3.85580237091919e-08,0.555933142007997,0.325,0.182,0.00071528989782922
"Psma4",3.88359025229725e-08,0.368387405980022,0.465,0.285,0.000720444827703663
"Srsf5",3.97548262511966e-08,0.342077712490041,0.41,0.238,0.000737491781785948
"Mrps24",4.29754037928458e-08,0.361259266195757,0.576,0.388,0.000797236715761083
"Arpc1a",4.4311038312127e-08,0.307720787531747,0.459,0.277,0.000822014071728268
"Naga",4.46175027247428e-08,0.638700457941697,0.267,0.142,0.000827699293046704
"Mrpl33",4.5579951861902e-08,0.358698349811589,0.41,0.239,0.000845553686990144
"Sdcbp",4.60353506828202e-08,0.423157611743579,0.41,0.244,0.000854001790516997
"Ssbp1",4.63404116881053e-08,0.599192067132671,0.257,0.131,0.000859660977226042
