"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rps18",8.56678085706057e-17,0.596123806303661,0.729,0.64,1.58922351679331e-12
"Cox7c",1.18936176348101e-16,0.805316556669268,0.484,0.334,2.20638500743362e-12
"Hspa5",7.21940623792465e-16,1.00358356674052,0.46,0.325,1.3392720511974e-11
"Car6",9.56638177624572e-16,2.42119373669414,0.416,0.301,1.77465948331134e-11
"Rps16",6.0537290002138e-14,0.455593407537204,0.761,0.681,1.12302726682966e-09
"Ehf",1.06767267226304e-13,1.16363906208644,0.44,0.317,1.98063957431516e-09
"St3gal1",1.73005971891281e-13,0.867907004378758,0.688,0.624,3.20943378455515e-09
"Rpl22",1.81902510130385e-13,0.787012418961865,0.437,0.306,3.37447346542877e-09
"Rpl7",4.83366907487541e-13,0.622480016376207,0.518,0.397,8.96693950080137e-09
"Palmd",7.28544457856539e-13,1.09151558440775,0.329,0.205,1.35152282376967e-08
"Rpl35a",8.17460950119352e-13,0.505194526582068,0.638,0.534,1.51647180856641e-08
"Rpl13",3.1947386979638e-12,0.415075508016951,0.724,0.656,5.92655975859265e-08
"Rps27l",5.24830924234865e-12,0.407377789982876,0.745,0.701,9.73613847548098e-08
"Rps26",5.66358260271289e-12,0.489778450956357,0.627,0.512,1.05065120862927e-07
"Rpl24",1.39146942386673e-11,0.448465069374263,0.742,0.676,2.58131492821516e-07
"Pigr",3.49433619185461e-11,1.0828938983524,0.537,0.445,6.48234306950949e-07
"ND5",4.59541422470782e-11,1.26578042676849,0.469,0.371,8.52495292825548e-07
"Atp5mf",6.16285858344807e-11,0.379492342136307,0.689,0.593,1.14327189581545e-06
"Hsp90b1",7.71890502864147e-11,1.03695478897692,0.322,0.218,1.43193407186328e-06
"Rpl21",1.25939769759014e-10,0.436759899019293,0.712,0.656,2.33630866879947e-06
"Wfdc12",1.57908114223755e-10,0.540544122245435,0.383,0.269,2.92935342696488e-06
"ATP8",2.69470017875706e-10,1.20828718059879,0.325,0.219,4.99893830161221e-06
"Cox6c",3.63644034538184e-10,0.655045172694444,0.514,0.407,6.74596048471784e-06
"Ndufc1",3.69218791418275e-10,0.745824830853537,0.303,0.193,6.84937779960043e-06
"Rplp0",3.9641663922675e-10,0.326890060283527,0.909,0.923,7.35392507429544e-06
"Rps20",4.5117164556303e-10,0.314611850868832,0.869,0.851,8.36968519683978e-06
"Rps24",6.0040814297696e-10,0.323106237657742,0.883,0.873,1.11381714603656e-05
"Atp5f1b",6.38605868429525e-10,0.608560540176182,0.462,0.35,1.18467774652361e-05
"Tomm7",6.64907406297925e-10,0.962577311305526,0.253,0.154,1.23346972942328e-05
"Ncald",7.47458149703971e-10,0.803824553191307,0.499,0.42,1.38660961351584e-05
"Rpl18",8.93211524019238e-10,0.43438916363649,0.679,0.624,1.65699669820809e-05
"Reep5",1.1305937471811e-09,0.595765386451042,0.544,0.451,2.09736446039566e-05
"Ifi27",1.55305175174762e-09,0.624475162916431,0.407,0.299,2.88106630466701e-05
"Chrm3",2.17732998417436e-09,1.20381230028884,0.348,0.255,4.03916485364185e-05
"Tm9sf3",2.24925876368038e-09,0.695315854901518,0.445,0.345,4.17259993250348e-05
"Calm1",2.89937956429207e-09,0.363970184252057,0.727,0.68,5.37863902971822e-05
"ND1",3.69767461740387e-09,1.34136587132366,0.585,0.668,6.85955618274592e-05
"Txndc5",3.78335415215881e-09,0.669286841952531,0.394,0.289,7.0185002876698e-05
"Ndufa2",4.22090965481064e-09,0.750660476874015,0.259,0.16,7.83020950063922e-05
"Rpsa",5.19943970160321e-09,0.602112942065184,0.642,0.594,9.64548059044412e-05
"Cox7b",7.46907561613598e-09,0.630982655468456,0.413,0.31,0.000138558821754939
"Ndufa13",1.15979226634621e-08,0.607739457916087,0.418,0.316,0.000215153063329885
"Rpl4",1.66926822488285e-08,0.850785855752429,0.301,0.21,0.000309665948398017
"Ndufa1",1.70800532767063e-08,0.665771579287502,0.322,0.223,0.000316852068336179
"Rpl27a",1.77297063850206e-08,0.370202919131147,0.674,0.624,0.000328903783148518
"Chchd10",2.13108237910623e-08,0.558626372175463,0.503,0.409,0.000395337092147997
"H2-D1",5.08282574155957e-08,0.813816659163869,0.29,0.2,0.000942915003316715
"Neat1",1.29110693397901e-07,1.1792827755946,0.339,0.256,0.00239513247322447
"Atp5mk",1.71615390620775e-07,0.725328423967957,0.251,0.166,0.003183637111406
"Rps10",2.04544536333473e-07,0.371950107447282,0.791,0.788,0.00379450569352225
"Calm2",2.41164038557157e-07,0.638479887619762,0.442,0.361,0.00447383407927382
"Pde4d",2.57620737880556e-07,1.13448567195474,0.477,0.433,0.00477912230842219
"Rpl10",3.32266230915595e-07,0.295216939106484,0.875,0.894,0.0061638708497152
"Uqcr11",3.55472111616984e-07,0.630347613433601,0.379,0.295,0.00659436314260667
"Gfpt1",3.59808030062965e-07,0.688835769096525,0.357,0.271,0.00667479876569806
"Rpl7a",4.69167040448651e-07,0.566007649262591,0.447,0.364,0.00870351776736293
"ND2",7.52464628906953e-07,1.23675608668634,0.625,0.756,0.0139589713308529
"Rps11",8.16090689874103e-07,0.357428011679201,0.677,0.62,0.0151392983878545
"Rps3",1.07390897423508e-06,0.418333126856674,0.679,0.657,0.019922085381035
"Ndufa7",1.12887108402388e-06,0.586044386816768,0.301,0.217,0.020941687479727
"Rpl3",1.24929216622822e-06,0.405322145589244,0.564,0.497,0.0231756189756997
"Rpl14",1.3069701604763e-06,0.58444918161587,0.409,0.337,0.0242456034469959
"Rpl8",1.35944020790115e-06,0.363294089858268,0.775,0.789,0.0252189752967743
"Olfml3",1.65777484409938e-06,0.674410497561375,0.279,0.199,0.0307533811328875
