"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Golgb1",1.07336302338615e-19,1.25133739661409,0.25,0.117,1.99119574468365e-15
"Ndufv3",1.46556468566181e-19,0.905649824065612,0.346,0.194,2.71876904837122e-15
"Smdt1",2.23313525773669e-19,0.822663845985055,0.442,0.288,4.14268921662734e-15
"CYTB",2.98651254943589e-19,0.803018231355177,0.845,0.795,5.54027943045852e-15
"Hint1",3.72885570501439e-19,0.737414580475011,0.576,0.439,6.91740021837219e-15
"Gng5",3.91801975894701e-19,0.492104067577476,0.73,0.622,7.2683184548226e-15
"Tm9sf3",5.56222077645729e-19,0.913064363228719,0.486,0.345,1.03184757624059e-14
"Psma7",6.15112419848373e-19,0.985313247998482,0.345,0.199,1.14109505006072e-14
"Csnk1a1",7.3992473024796e-19,1.28561853118605,0.265,0.132,1.37263436708299e-14
"Atp5pd",7.59207568318247e-19,0.619103657495811,0.588,0.448,1.40840595998718e-14
"Gde1",7.69595102222297e-19,0.796371258113191,0.45,0.296,1.42767587413258e-14
"Etv1",8.76707378520035e-19,0.774495407926058,0.583,0.445,1.62637985789252e-14
"S100a11",1.83593391378463e-18,1.21423389794928,0.263,0.133,3.40584100346186e-14
"Ndufb6",2.5179946253557e-18,1.09362074034382,0.252,0.122,4.67113182949736e-14
"Clic1",2.53716056228184e-18,1.17723440756697,0.313,0.179,4.70668655908904e-14
"Eif1",3.36854674876142e-18,0.437933524976253,0.81,0.743,6.24899107362731e-14
"Wfdc12",3.61493378794552e-18,0.537707300091918,0.438,0.269,6.70606367001774e-14
"Auts2",4.46083060664883e-18,0.992496379958919,0.705,0.64,8.27528685839425e-14
"Krt18",5.00404143121206e-18,0.665537085409749,0.822,0.75,9.28299725904149e-14
"Magi1",7.1629416615742e-18,1.22749040067572,0.283,0.152,1.32879730763863e-13
"Rpl3",1.1792543857467e-17,0.540191358271647,0.628,0.497,2.18763481099871e-13
"Sem1",1.34372059332173e-17,1.03827975271937,0.3,0.166,2.49273607267114e-13
"Eif5",1.36376415033106e-17,1.13587141168137,0.262,0.134,2.52991887527916e-13
"Sec61b",1.8549610603876e-17,0.378002780980264,0.871,0.836,3.44113826312503e-13
"Tram1",1.94230659281561e-17,0.842384140076553,0.446,0.307,3.60317296033224e-13
"Rpl29",2.96894830530334e-17,0.679202920798576,0.478,0.33,5.50769600116823e-13
"Errfi1",4.93209630291123e-17,1.40187889982809,0.26,0.137,9.14953185153063e-13
"Ndufa4",7.2245914847784e-17,0.420411313221495,0.787,0.714,1.34023396634124e-12
"Sptssa",1.03736985398652e-16,1.14253851676262,0.26,0.137,1.9244248161304e-12
"Zfp36",1.28117383545945e-16,0.863775854002091,0.461,0.322,2.37670558216083e-12
"Tmem234",1.41742401053659e-16,1.11710035095798,0.257,0.133,2.62946328194643e-12
"Ndufa6",1.63057522755775e-16,1.08363558866432,0.295,0.166,3.02488010464239e-12
"Folr1",2.94197874600145e-16,0.828362376706969,0.442,0.308,5.45766477170728e-12
"Cox5b",3.0344286210208e-16,0.62425859377202,0.464,0.327,5.62916853485569e-12
"Ndufa5",3.0759489428821e-16,0.96968917692013,0.281,0.154,5.70619288394058e-12
"Elf5",3.44884837047052e-16,1.22735087600687,0.254,0.134,6.39795861205986e-12
"Fam3d",1.06696441933078e-15,1.18340375743925,0.277,0.157,1.97932569430054e-11
"Ndufb11",1.97261916809409e-15,0.627747572495593,0.493,0.355,3.65940581873134e-11
"Eef1g",2.04378204452788e-15,1.02868769114512,0.255,0.136,3.79142007080367e-11
"Txndc5",2.15073007537901e-15,0.776383356628138,0.422,0.289,3.9898193628356e-11
"Psmb5",2.31745861835789e-15,0.973862241355978,0.262,0.142,4.29911748291572e-11
"Cd24a",2.46072014853732e-15,0.656001708194581,0.67,0.592,4.56488194755158e-11
"Mt1",3.96118957185772e-15,0.695139025497328,0.545,0.409,7.34840277475325e-11
"Tshz2",4.50001858217995e-15,1.02490486278662,0.418,0.298,8.34798447180203e-11
"Nktr",6.78090306347671e-15,1.18919278563588,0.287,0.17,1.25792532730556e-10
"Dad1",1.07964646230188e-14,0.502372143620817,0.617,0.504,2.00285215221621e-10
"Atp5pf",1.11618437696551e-14,0.436189325984304,0.727,0.639,2.07063363770871e-10
"Nme1",1.96548955894386e-14,1.00006282596365,0.273,0.157,3.64617968079675e-10
"Lamp1",2.94726422377349e-14,0.988608068503017,0.302,0.184,5.46746986152221e-10
"Cnbp",5.22723490969761e-14,1.01737830719268,0.257,0.145,9.69704348098003e-10
"Bsg",5.93918398752408e-14,0.822301016878489,0.333,0.21,1.10177802152559e-09
"Atp5mc1",7.17068948767395e-14,0.384546328596743,0.761,0.693,1.33023460685839e-09
"Tmbim4",8.66000782626444e-14,0.791737753509392,0.364,0.241,1.60651805185032e-09
"Tmed10",1.16513238681536e-13,0.757829738852128,0.371,0.249,2.16143709078117e-09
"Ndufa11",1.95428817614666e-13,0.764302348226881,0.329,0.208,3.62539999556967e-09
"Olfml3",2.07842895473803e-13,0.903984190174419,0.312,0.199,3.85569355393452e-09
"Ndufb7",2.20144839727417e-13,0.838159554214828,0.268,0.155,4.08390692178331e-09
"Txn1",3.01374694270169e-13,0.725079504404111,0.373,0.252,5.59080195340591e-09
"Slc25a3",3.34498548489734e-13,0.702899724604354,0.44,0.324,6.20528257303306e-09
"Aldh2",5.87717928981513e-13,0.952883681342104,0.281,0.169,1.09027553005361e-08
"Ywhae",6.39820154803499e-13,0.92169634763406,0.272,0.163,1.18693036917597e-08
"Cebpb",6.58715160312317e-13,0.758411370219,0.381,0.262,1.22198249389538e-08
"Car12",7.78508103187665e-13,1.17179863162889,0.305,0.196,1.44421038222344e-08
"Ss18l2",8.92232450338661e-13,0.742720090031437,0.341,0.221,1.65518041862325e-08
"Actg1",2.21731680992961e-12,0.505010373570378,0.837,0.783,4.11334441410043e-08
"Tmed3",2.25263853481626e-12,0.540436031770739,0.553,0.434,4.17886974593765e-08
"mt-Rnr2",2.81989937919716e-12,0.926535583456634,0.817,0.783,5.23119533834864e-08
"Asns",3.36293719933115e-12,0.864154762747773,0.308,0.199,6.23858479847921e-08
"S100a1",4.1480966266152e-12,0.683880317714067,0.322,0.209,7.69513405203385e-08
"Pomp",4.61263359051031e-12,0.763837874385375,0.339,0.229,8.55689657375568e-08
"COX2",5.59143032753172e-12,0.633867813903473,0.852,0.8,1.03726624006041e-07
"Atp5f1a",6.33091766138091e-12,0.820265432834431,0.331,0.223,1.17444853536277e-07
"A2ml1",1.51210822080096e-11,0.618668406546113,0.882,0.956,2.80511196040787e-07
"Glis3",1.86476488077678e-11,0.989090652975362,0.365,0.268,3.45932533032901e-07
"Cd63",1.94530774456698e-11,0.533863918507544,0.499,0.385,3.6087403969462e-07
"Aopep",3.38608799436792e-11,0.969329642335557,0.319,0.218,6.28153183835193e-07
"Tpd52",3.39574861643624e-11,0.806494194360581,0.341,0.235,6.29945325835087e-07
"Serp1",4.24876572183472e-11,0.534564006291689,0.502,0.401,7.8818852905756e-07
"Id2",4.30459964184013e-11,0.580758741320022,0.675,0.606,7.98546279557762e-07
"Kcnma1",4.31781359674497e-11,0.980865580106819,0.396,0.302,8.00997600332159e-07
"Atp5mc2",6.47051365785731e-11,0.56477260238312,0.444,0.334,1.20034498866911e-06
"Mdh1",1.23477309588589e-10,0.625025100739477,0.396,0.289,2.29062757017792e-06
"Atp6v0b",1.24311011750527e-10,0.9094700453008,0.262,0.166,2.30609357898403e-06
"Tacc2",1.87432624920202e-10,0.97300048872765,0.472,0.372,3.47706262489467e-06
"H2bc4",1.94537749030827e-10,0.675709673334662,0.462,0.36,3.60886978227087e-06
"Arf4",1.96947369316289e-10,0.714723142600443,0.321,0.217,3.65357064818647e-06
"Laptm4a",3.53972186500271e-10,0.710657422622392,0.319,0.22,6.56653803176652e-06
"Ndufs6",5.2417061536831e-10,0.835033453228109,0.256,0.163,9.72388908569752e-06
"Xist",1.03159261940019e-09,0.756878026429697,0.374,0.28,1.91370746824929e-05
"Itm2b",1.65738497721883e-09,0.400346511711779,0.822,0.807,3.07461487123866e-05
"Naaladl2",1.68049435728649e-09,0.851113897291748,0.406,0.318,3.11748508220216e-05
"H13",1.86176452581553e-09,0.772250114201575,0.314,0.22,3.45375937184039e-05
"Ier3",2.00789095581198e-09,0.494920953082054,0.602,0.521,3.72483851212681e-05
"Taldo1",2.0365349051919e-09,0.352976941186666,0.805,0.768,3.77797590262149e-05
"Prdx2",3.26068837535205e-09,0.65766752291463,0.301,0.205,6.04890300511558e-05
"Tcim",3.45098362177056e-09,0.80360233217846,0.295,0.204,6.40191971674657e-05
"Rab2a",4.80758595487968e-09,0.718090623800914,0.299,0.207,8.9185527048973e-05
"Hexb",5.14465006549076e-09,1.01515003565523,0.392,0.309,9.54384033649191e-05
"Slc25a5",5.6295969726387e-09,0.490157287709699,0.468,0.371,0.00010443465343942
"Clta",7.39900345520228e-09,0.616671360448494,0.381,0.286,0.000137258913097457
"Micos10",1.19615329480249e-08,0.562995256178982,0.313,0.219,0.000221898397718809
"Clcn3",1.19758261058723e-08,0.948396706072335,0.368,0.286,0.000222163550090038
"Tpi1",1.23468755091418e-08,0.588181301206481,0.365,0.269,0.00022904688757009
"Scgb2b27",1.497450034557e-08,0.475515286801402,0.98,0.99,0.000277791955910669
"Gfpt1",2.24719138104236e-08,0.691818667205716,0.362,0.271,0.000416876473097168
"Etfb",3.43966026840508e-08,0.619107135751014,0.317,0.229,0.000638091376391826
"Sub1",4.16141863275288e-08,0.632717201808318,0.283,0.198,0.000771984770561986
"Park7",4.43061068448364e-08,0.617474969764281,0.292,0.205,0.00082192258807856
"Eif5a",4.92322183826486e-08,0.482291831453966,0.458,0.367,0.000913306883216515
"Lamtor2",5.47657856936232e-08,0.461060537595928,0.382,0.286,0.0010159600904024
"Atp6v1g1",8.60129306646246e-08,0.546106254909497,0.442,0.358,0.00159562587675945
"Naca",1.10219190379462e-07,0.35064242235307,0.709,0.657,0.0020446762007294
"Tmed2",1.36666475508546e-07,0.532473009964409,0.429,0.345,0.00253529978715904
"Chst9",1.60293680837505e-07,0.586553215263118,0.582,0.538,0.00297360807321656
"Creg1",1.88120337836323e-07,0.721950808828121,0.26,0.182,0.00348982038720162
"Ubl5",2.03541866283943e-07,0.533386180366533,0.327,0.24,0.00377590516143342
"Pebp1",2.97162388396303e-07,0.635912252130198,0.265,0.186,0.00551265946713982
"Arf1",3.63008763484212e-07,0.564236832238298,0.336,0.255,0.00673417557139561
"Cldn3",4.090500863755e-07,0.631406256655971,0.318,0.239,0.0075882881523519
"Gadd45g",5.12794369422204e-07,0.544651006462347,0.426,0.345,0.00951284834715131
"Rbx1",5.74065065718942e-07,0.55160022107018,0.292,0.213,0.0106494810341521
"Sdhb",7.36512580467964e-07,0.770306462032386,0.26,0.188,0.0136630448802612
"Plet1",8.23104343604177e-07,0.616205708665582,0.428,0.367,0.0152694086782011
"Gpx1",1.43025872754796e-06,0.454571693561037,0.542,0.482,0.0265327296547421
"Elmo1",2.1102965374423e-06,0.693703269823126,0.35,0.282,0.0391481110660921
"Lman1",2.28705433671531e-06,0.662086194181635,0.276,0.205,0.0424271450004056
"Socs2",2.35096727135072e-06,0.644987271793374,0.298,0.229,0.0436127938508273
"Rpl22l1",2.69088051569528e-06,0.583180620148114,0.261,0.19,0.0499185244466631
