"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ufsp2",7.58215866487403e-19,1.13718159341034,0.29,0.111,1.40656625392078e-14
"Wipi1",7.60883094517594e-19,1.38724643323134,0.292,0.12,1.41151422863959e-14
"Rnf128",8.57462172691724e-19,1.05096304536691,0.364,0.166,1.59067807656042e-14
"Sf3b2",8.84947620863478e-19,1.29138641782382,0.268,0.099,1.64166633146384e-14
"Auts2",9.05831619893512e-19,0.460576724217302,0.982,0.979,1.68040823806445e-14
"Padi2",9.31064215862674e-19,1.05734395576986,0.373,0.172,1.72721722684685e-14
"Prrc2c",9.49857156091665e-19,1.09222621180749,0.334,0.143,1.76208001026565e-14
"Eif3j1",9.64659608796672e-19,1.23668675665596,0.283,0.108,1.78954004027871e-14
"Cdh1",9.74240823609017e-19,0.894216979737064,0.496,0.274,1.80731415187709e-14
"Kat6b",9.81867090048774e-19,1.31532150642872,0.289,0.114,1.82146163874948e-14
"Myo10",9.91812031035328e-19,1.30781196573693,0.289,0.114,1.83991049877364e-14
"Ap1g1",1.06805816973438e-18,1.33196399773015,0.26,0.095,1.98135471067424e-14
"St13",1.22771089770537e-18,1.36504063884991,0.262,0.096,2.27752648633323e-14
"Smarca2",1.35895883706268e-18,1.31045933414179,0.307,0.128,2.52100453863498e-14
"Arfgef1",1.36049244025874e-18,1.16200564958586,0.271,0.101,2.52384952592399e-14
"Nt5dc3",1.42122895729245e-18,1.44034015877494,0.263,0.1,2.63652183867322e-14
"Sppl2a",1.47375554171303e-18,0.975674453372633,0.4,0.192,2.73396390543184e-14
"Nfic",1.64157859652037e-18,1.37690448900988,0.269,0.101,3.04529245440495e-14
"Fars2",1.75994008578231e-18,1.2968193521034,0.277,0.106,3.26486485313477e-14
"Muc19",1.82027751294135e-18,0.547170162780453,0.994,0.998,3.37679681425749e-14
"Clic4",1.97025026846343e-18,0.985675001552936,0.364,0.168,3.65501127302652e-14
"Sil1",1.9980780384481e-18,0.722529186395106,0.433,0.212,3.70663456912506e-14
"Aff4",2.03574213325542e-18,0.914146355736532,0.329,0.138,3.77650523140213e-14
"Atrx",2.12897864106081e-18,1.03972662444124,0.353,0.16,3.9494682770319e-14
"Ptprk",2.16812200790655e-18,0.8139716524605,0.445,0.221,4.02208313686744e-14
"Itpkb",2.25732132023408e-18,1.28311689351471,0.272,0.103,4.18755678116624e-14
"Mia3",2.35250108050501e-18,0.676666385939763,0.571,0.332,4.36412475444485e-14
"Vps13b",2.35367965076869e-18,0.989630822195797,0.38,0.182,4.366311120141e-14
"Pet100",2.38427626966483e-18,1.2397080065791,0.272,0.102,4.42307090785523e-14
"Clip1",2.40555053210298e-18,1.22602812713993,0.275,0.105,4.46253679210424e-14
"Shank2",2.53280393263584e-18,1.27148174046107,0.299,0.124,4.69860457543275e-14
"Prkag2",2.53475402708762e-18,1.33325154359061,0.268,0.104,4.70222219565024e-14
"Rpn2",2.59244084927841e-18,0.83153500722066,0.447,0.225,4.80923701949637e-14
"Usp16",2.69049873345407e-18,1.28095107681776,0.274,0.105,4.99114420043065e-14
"Zfp148",2.90512269741364e-18,1.02349816264935,0.34,0.151,5.38929311597204e-14
"Cant1",3.09731312971499e-18,1.30159034868663,0.295,0.126,5.74582558693428e-14
"Brd2",3.1882575232076e-18,1.15064015267519,0.295,0.119,5.91453653130241e-14
"Pafah1b1",3.70310296745981e-18,0.888151487983027,0.391,0.184,6.8696263149347e-14
"Psap",3.73745008501498e-18,0.805895186062561,0.477,0.256,6.93334365271129e-14
"Fndc3a",3.80401267564125e-18,0.753869029440519,0.454,0.227,7.05682391458209e-14
"Cux1",4.36968264921053e-18,1.03158748103143,0.344,0.152,8.10619828255045e-14
"Slc38a10",4.4040613764631e-18,1.27702175210206,0.323,0.146,8.16997425947669e-14
"Nipbl",4.57186166709286e-18,1.02835201199003,0.331,0.142,8.48126057862396e-14
"Ddx6",5.48725877656044e-18,1.04410185243428,0.332,0.147,1.01794137563973e-13
"Hes1",5.51060707299378e-18,0.860235802127609,0.451,0.232,1.02227271811108e-13
"Farp1",5.55876745801607e-18,1.09399313798168,0.332,0.146,1.03120695113656e-13
"Galnt5",5.75876472504486e-18,1.39041371231002,0.272,0.109,1.06830844414307e-13
"Nxn",5.89959542833806e-18,0.978702696037995,0.405,0.202,1.09443394791099e-13
"Fbxl17",6.3703934673232e-18,0.969617921923391,0.355,0.159,1.18177169212313e-13
"Tmem135",7.32908840219515e-18,1.08685149989362,0.307,0.127,1.35961918949122e-13
"Trp53inp2",7.43914177159977e-18,0.979356206532117,0.376,0.18,1.38003519004947e-13
"Btbd9",7.66721654009631e-18,1.31685710533994,0.251,0.093,1.42234534035327e-13
"Nfib",7.92541761928031e-18,0.565218828460286,0.833,0.797,1.47024422255269e-13
"Eya2",8.29431091647393e-18,1.03766199544111,0.338,0.153,1.53867761811508e-13
"Azin1",9.14226629427503e-18,0.949347976143682,0.38,0.18,1.69598182025096e-13
"Rapgef3",9.69219670537797e-18,1.52126378120303,0.253,0.097,1.79799941081467e-13
"Ankhd1",1.03209509702244e-17,1.19418267716047,0.289,0.118,1.91463961448632e-13
"Thoc2",1.06486858512958e-17,1.18823693933284,0.299,0.124,1.97543771227388e-13
"Gns",1.07538193115079e-17,0.849078143989123,0.326,0.138,1.99494102047784e-13
"Sel1l",1.12167287061532e-17,0.765447164329811,0.406,0.193,2.08081534227849e-13
"Magi1",1.12597537682007e-17,0.765219837847642,0.48,0.258,2.08879692153892e-13
"Anxa6",1.1618849568858e-17,1.25470062927737,0.272,0.107,2.15541278351885e-13
"Iqgap2",1.24454403123783e-17,0.739139379236022,0.395,0.184,2.3087536323493e-13
"Tnrc6b",1.2839002609035e-17,1.01476419203784,0.341,0.153,2.38176337400207e-13
"Aup1",1.44063366521716e-17,1.15412760530183,0.286,0.115,2.67251951234435e-13
"Acsl3",1.46885870607877e-17,0.953138383346077,0.368,0.172,2.72487978564673e-13
"Iqgap1",1.55997028163267e-17,0.898800361762303,0.331,0.143,2.89390086945677e-13
"Huwe1",1.6805109405682e-17,1.17174039748013,0.298,0.124,3.11751584584806e-13
"Tcf25",1.84021715093049e-17,0.631097282503958,0.541,0.299,3.41378683669115e-13
"Grk3",1.90896431064655e-17,1.31178611579252,0.266,0.104,3.54131969268041e-13
"COX2",2.05547437918284e-17,0.413376602327114,0.988,0.996,3.81311052082209e-13
"Txndc11",2.06152662596259e-17,0.721744144017968,0.561,0.331,3.82433804382321e-13
"Bola2",2.16799406594743e-17,1.0698910681338,0.31,0.13,4.02184579173907e-13
"Glg1",2.28403408990075e-17,1.12076142771172,0.358,0.173,4.23711164017488e-13
"Rab27b",2.39504930290676e-17,0.89483317574499,0.391,0.188,4.44305596182233e-13
"Uso1",2.43610248869294e-17,0.879451793032642,0.35,0.157,4.51921372677427e-13
"Pi4k2b",2.45825523279871e-17,1.27555747630111,0.256,0.096,4.56030928236489e-13
"Arih1",2.60033811704408e-17,1.03966732521786,0.368,0.179,4.82388724092846e-13
"Smim22",2.74587756901339e-17,0.678772752850923,0.565,0.335,5.09387747827674e-13
"Fry",2.77044644017404e-17,0.574494217034008,0.608,0.348,5.13945519116685e-13
"Stk39",2.93952970964278e-17,0.659852211518921,0.541,0.302,5.45312156435832e-13
"Ncor1",3.2736780954489e-17,0.881485763538568,0.412,0.206,6.07300023486725e-13
"Calr",4.25753442537576e-17,0.930228021246851,0.707,0.656,7.89815211251458e-13
"Cox6a1",4.39243194458798e-17,0.793367499276217,0.528,0.32,8.14840050040517e-13
"Ankrd12",4.42096827773422e-17,1.12317598064502,0.277,0.11,8.20133825202475e-13
"Sirpa",4.71137711365823e-17,0.9027017186174,0.362,0.17,8.74007568354737e-13
"Stat3",4.71324625596421e-17,1.16843834924393,0.308,0.134,8.74354312943921e-13
"Pkn2",4.78246362410436e-17,1.27395544905427,0.256,0.097,8.871948269076e-13
"Dnajc10",5.96039352478426e-17,0.728739826078195,0.63,0.425,1.10571260278273e-12
"Homer2",6.05560521305478e-17,0.645415083893316,0.568,0.332,1.12337532307379e-12
"Prom1",6.39776346293195e-17,0.903998355593063,0.38,0.183,1.18684910000851e-12
"Svil",6.47165169478616e-17,0.811690537770455,0.454,0.242,1.20055610589978e-12
"Vps36",6.7046798747135e-17,1.26396215690782,0.251,0.095,1.2437851635581e-12
"Slc66a2",6.76065909050603e-17,0.96322015072524,0.305,0.129,1.25416986787977e-12
"Strn3",6.8531057939366e-17,1.10345346723075,0.293,0.124,1.27131965583318e-12
"Sox9",6.87578476238564e-17,0.775718376058804,0.451,0.237,1.27552683127016e-12
"Aco2",7.33943528086715e-17,1.02366072899589,0.326,0.146,1.36153863895367e-12
"Lrba",7.38902085513828e-17,1.0431381034952,0.338,0.157,1.3707372588367e-12
"ND4L",7.98461859471795e-17,0.406287599720722,0.98,0.98,1.48122659550613e-12
"Thrb",8.34522697848003e-17,0.786539869312318,0.394,0.194,1.54812305677783e-12
"Tbc1d8",9.18882995111686e-17,1.17230981681394,0.281,0.116,1.70461984423169e-12
"St3gal4",9.31057371095234e-17,0.549669751773644,0.892,0.864,1.72720452911877e-12
"Clec2d",9.58786780230865e-17,0.825990197469536,0.365,0.171,1.77864535600628e-12
"Cstf3",9.59604951219367e-17,1.39931926553191,0.254,0.1,1.78016314500705e-12
"Fgl2",9.61187953412281e-17,0.887368449763556,0.457,0.259,1.78309977237512e-12
"Rsrc1",9.97996087568874e-17,1.31028445141645,0.259,0.102,1.85138254204902e-12
"Tbc1d30",1.01557126544412e-16,1.03849802538998,0.335,0.155,1.8839862545254e-12
"Mpp7",1.04705651400036e-16,1.31850495822142,0.256,0.1,1.94239453912207e-12
"Eif4h",1.18450130648924e-16,1.22207888058784,0.268,0.108,2.19736837366819e-12
"Jmjd1c",1.19878690789943e-16,0.986761689581179,0.341,0.158,2.22386959284423e-12
"Clcn3",1.22299562337985e-16,0.666181466237616,0.568,0.369,2.26877918093197e-12
"Msrb3",1.23201507726516e-16,0.868859407286698,0.424,0.219,2.2855111698346e-12
"Smap1",1.33550817955885e-16,1.08425990199744,0.31,0.137,2.47750122389961e-12
"Chd9",1.46531876762171e-16,1.03779133525104,0.313,0.138,2.71831284581503e-12
"Elf2",1.61348539317039e-16,1.08941587730787,0.308,0.136,2.9931767528704e-12
"Macroh2a1",1.61950118174426e-16,1.13479677803871,0.284,0.118,3.00433664225378e-12
"Fam25a",1.62636127838276e-16,0.944766215714483,0.499,0.312,3.01706280752786e-12
"Tnks2",1.69610590329918e-16,1.21359834574631,0.278,0.116,3.14644606121031e-12
"Zc3h15",1.71225030584654e-16,1.0398255484269,0.308,0.137,3.17639554237592e-12
"Pcsk7",1.79401268516039e-16,1.21310918050211,0.259,0.104,3.32807293224104e-12
"Kmt5a",1.80428382397397e-16,1.06744151023695,0.253,0.096,3.34712692185411e-12
"Lyst",1.80720855245316e-16,1.13314515216755,0.292,0.128,3.35255258565587e-12
"Srrm1",1.82420443619922e-16,0.798472318560163,0.379,0.179,3.38408164959316e-12
"Cog5",1.87081051453727e-16,1.33584020870751,0.25,0.098,3.47054058551809e-12
"Sec63",1.89329231885696e-16,0.929526535230939,0.374,0.185,3.51224658071154e-12
"Ddx17",1.93774277059673e-16,0.90587782263545,0.32,0.141,3.59470661373399e-12
"Jade1",2.07034226060285e-16,1.07584900583615,0.31,0.138,3.84069192764436e-12
"Pabpn1",2.21288857333577e-16,0.666752351563726,0.457,0.236,4.10512959239518e-12
"Mlph",2.22124143499629e-16,0.710541363882606,0.487,0.265,4.12062498606161e-12
"Galnt2",2.25102625817368e-16,1.20039812875256,0.254,0.1,4.17587881153799e-12
"Rbm26",2.32041354119507e-16,1.10806798580331,0.275,0.113,4.30459916027098e-12
"Os9",2.49393505860349e-16,1.12006609014805,0.302,0.133,4.62649892721533e-12
"Tmem248",3.22088025374244e-16,0.9978115189857,0.311,0.138,5.97505495871761e-12
"Dnm2",3.31258794446354e-16,1.21843505209973,0.269,0.111,6.14518189577431e-12
"Rsrc2",3.39396422518238e-16,1.00784489833786,0.326,0.15,6.29614303413583e-12
"Srpra",3.45588386405183e-16,0.746225312000283,0.611,0.441,6.41101015620255e-12
"Bltp2",3.564790718534e-16,1.13628485969812,0.269,0.109,6.61304326195243e-12
"Prrc1",3.94573989581131e-16,0.682791418758025,0.442,0.226,7.31974208071955e-12
"Spty2d1",3.97638456445838e-16,1.35107282067785,0.251,0.101,7.37659100552674e-12
"Copa",4.08101076712749e-16,0.718576119754995,0.457,0.246,7.57068307409821e-12
"Wapl",4.15609898986517e-16,1.0105258655036,0.275,0.111,7.70997923609887e-12
"Rpl13a",4.48905765062695e-16,0.555211375372973,0.91,0.953,8.32765084767806e-12
"Cdk19",4.85889492453563e-16,0.850806440141774,0.371,0.179,9.01373597450604e-12
"Luc7l2",4.95583155684443e-16,0.612192003077044,0.487,0.265,9.19356312110211e-12
"Chka",5.12536726442962e-16,0.796305530491252,0.444,0.233,9.50806881224338e-12
"Fcho2",5.15772571440547e-16,1.11643688284419,0.281,0.119,9.5680969727936e-12
"Csrp1",5.52256081271168e-16,0.753322456117582,0.392,0.197,1.02449025636614e-11
"Sars1",5.66939446064938e-16,0.802899023135952,0.344,0.158,1.05172936639507e-11
"Slc17a5",5.72196766426948e-16,0.768469219517938,0.411,0.209,1.06148222139863e-11
"Klf5",6.28007688924385e-16,1.20741447412294,0.254,0.102,1.16501706372363e-11
"Afdn",6.34203125387785e-16,1.08108565420229,0.263,0.106,1.17651021790688e-11
"Tmco1",6.63265607761056e-16,1.02977569576105,0.343,0.167,1.23042402895753e-11
"Sec24a",7.36965415328734e-16,0.764658860210265,0.424,0.219,1.36714454197634e-11
"Sec16a",7.4757424221103e-16,0.588112017978703,0.588,0.35,1.38682497672568e-11
"Fads2b",7.76051733018101e-16,1.01153997329749,0.34,0.165,1.43965356992188e-11
"Chd3",8.4397657424628e-16,1.22166036751336,0.253,0.1,1.56566094288427e-11
"Trip12",9.4246557223021e-16,1.2009877979486,0.271,0.113,1.74836788304426e-11
"Dtnb",9.92089103366014e-16,0.881139353221422,0.292,0.123,1.84042449565429e-11
"Mpzl1",9.99474693425571e-16,1.11594441141394,0.277,0.118,1.85412550377378e-11
"Wasf2",1.10374357175217e-15,1.03215147440878,0.292,0.127,2.04755469995745e-11
"Magt1",1.10681732705318e-15,0.997679621468613,0.307,0.138,2.05325682341636e-11
"Acbd3",1.14273038123194e-15,1.08171277659464,0.317,0.148,2.11987913022337e-11
"Liph",1.14348427671564e-15,0.871918120347235,0.42,0.228,2.12127768173519e-11
"Hnrnpc",1.17885245225405e-15,1.11473053246905,0.287,0.125,2.18688918417649e-11
"Alkbh5",1.22672646571527e-15,1.05889683646228,0.272,0.114,2.27570026654839e-11
"Ank2",1.32123466025485e-15,0.733925139846155,0.526,0.314,2.45102241823877e-11
"Usp6nl",1.32201965506422e-15,1.24897463305912,0.25,0.099,2.45247866210963e-11
"Hsp90aa1",1.33686893382155e-15,0.784674532916804,0.439,0.232,2.48002555913235e-11
"Hnrnpu",1.36927849735965e-15,1.03119255443935,0.314,0.146,2.5401485404519e-11
"P2rx4",1.47518672763369e-15,0.721487789557552,0.475,0.263,2.73661889843327e-11
"Clpx",1.49209625787761e-15,0.962097617985206,0.319,0.146,2.76798776798876e-11
"Adcy8",1.51577114689247e-15,0.726804166578421,0.442,0.234,2.81190705460021e-11
"Pdia4",1.62173430970423e-15,0.918132261196702,0.334,0.159,3.00847931793232e-11
"Nrip1",1.67763041890081e-15,1.11658480280164,0.298,0.135,3.11217219010289e-11
"Ubn2",1.69303841717874e-15,1.0407327000657,0.262,0.106,3.14075556770829e-11
"Magi3",1.72397818526885e-15,0.942461590558442,0.329,0.153,3.19815193149225e-11
"Epha5",1.96783360613901e-15,0.509756563634997,0.895,0.883,3.65052812274848e-11
"Cgref1",2.02584138101297e-15,0.708877951893812,0.583,0.399,3.75813834591717e-11
"Nfkbia",2.19256359240831e-15,0.862621718348448,0.341,0.163,4.06742472027666e-11
"Rock1",2.25864234852268e-15,1.04028014148187,0.308,0.142,4.19000742074442e-11
"Psmc3",2.30128928614274e-15,0.74495075744423,0.296,0.125,4.26912175472341e-11
"Adam9",2.30947287568705e-15,0.880710579466998,0.362,0.182,4.28430313168705e-11
"Ptprf",2.37117550703591e-15,0.677905086773485,0.447,0.238,4.39876768310232e-11
"Mphosph8",2.37452114255097e-15,1.173571228996,0.25,0.101,4.40497417154631e-11
"Pdia6",2.44810374206876e-15,0.777267965718367,0.447,0.247,4.54147725191176e-11
"Npepps",2.49600459840029e-15,0.95209281254232,0.331,0.157,4.63033813049237e-11
"Ndel1",2.7254920020395e-15,1.04122266272651,0.272,0.115,5.05606021298348e-11
"Slc35b1",2.81763307030592e-15,1.10008375650465,0.272,0.116,5.22699110872451e-11
"Srsf11",2.94279185224069e-15,0.972012073061026,0.349,0.169,5.45917316509171e-11
"Rtn3",3.35860437450134e-15,0.996629299442417,0.283,0.122,6.23054697513744e-11
"Soat1",3.40322908779489e-15,0.849498570931014,0.367,0.186,6.31333028076829e-11
"Dcxr",3.53990039384071e-15,0.85831796742451,0.38,0.194,6.5668692206139e-11
"Ecpas",3.83868968868335e-15,0.990175480481944,0.289,0.128,7.12115324147648e-11
"Sik2",3.85850580113443e-15,0.919786152590545,0.382,0.197,7.15791411168449e-11
"Jun",4.92040979694534e-15,0.657127610576825,0.907,0.941,9.1278522143133e-11
"Lncpint",5.11879063222346e-15,0.851099848453228,0.382,0.196,9.49586850183775e-11
"Tmc5",5.28480232383728e-15,0.661865466210329,0.52,0.303,9.80383679095054e-11
"Spdef",5.44880481047458e-15,0.612267513128401,0.645,0.428,1.01080778039114e-10
"Gnaq",5.76489736904527e-15,0.743390243456614,0.403,0.209,1.06944611093159e-10
"Tor1b",5.81981121687296e-15,0.974575948496411,0.298,0.136,1.0796331788421e-10
"Rab3d",5.98597708334874e-15,0.659985102386981,0.43,0.226,1.11045860873202e-10
"Nbea",6.1932636933755e-15,0.769609239364607,0.326,0.153,1.14891234775809e-10
"Map7",6.2384025909182e-15,0.937888860768618,0.323,0.153,1.15728606464123e-10
"Ssr1",6.24970090954347e-15,0.950382571499316,0.284,0.124,1.15938201572941e-10
"Ctnnb1",6.56372399941042e-15,0.93682605588901,0.283,0.123,1.21763643913063e-10
"Clk1",6.60537360523412e-15,1.11791051028461,0.253,0.105,1.22536285750698e-10
"Sidt1",6.96618835969988e-15,0.892581399205759,0.362,0.183,1.29229760260792e-10
"Nsd3",7.39794235657627e-15,0.899533846342038,0.359,0.177,1.37239228656846e-10
"Kdelr3",8.00936530343942e-15,1.02046410255972,0.397,0.224,1.48581735744105e-10
"Zfand3",9.45637463366064e-15,1.01429433531951,0.295,0.133,1.75425205829039e-10
"Nkx2-3",9.46667525047919e-15,0.744241642148121,0.463,0.265,1.75616292571639e-10
"Hpcal1",1.03321573793451e-14,1.16763109656546,0.257,0.109,1.91671851544231e-10
"Pitpnc1",1.05108566048904e-14,0.858130788618861,0.343,0.169,1.94986900877322e-10
"Baiap2",1.09379688498972e-14,1.50045704367933,0.25,0.109,2.02910260134444e-10
"Hectd1",1.15791202802952e-14,0.839346026731727,0.299,0.135,2.14804260319756e-10
"Ube2h",1.16887476256527e-14,0.844197574243577,0.347,0.171,2.16837957203484e-10
"Ccser1",1.39138185946872e-14,0.720626712941049,0.391,0.203,2.58115248750043e-10
"Ankrd17",1.74236068273141e-14,0.763166066275066,0.409,0.219,3.23225330253504e-10
"Rbm6",1.79144699127851e-14,0.936961412181354,0.32,0.155,3.32331331352076e-10
"Lrrc59",2.02767398820243e-14,0.729006325293958,0.392,0.204,3.76153801551434e-10
"Slc38a2",2.16916233022289e-14,0.939787456260117,0.355,0.184,4.02401303879648e-10
"Ndufb1",2.23732207502517e-14,0.754676051003129,0.496,0.309,4.15045618137918e-10
"Mpped2",2.26183323185919e-14,1.15371345428969,0.304,0.147,4.19592682842199e-10
"Atp13a4",2.30512604637561e-14,1.22678176103809,0.269,0.124,4.2762393286314e-10
"Eif2ak3",2.48724060421344e-14,0.692744850863631,0.462,0.266,4.61408004487634e-10
"Aopep",2.66426673633802e-14,0.872135041764153,0.328,0.16,4.94248122258066e-10
"Pigr",2.82847727475802e-14,0.484128509019417,0.941,0.959,5.2471081924036e-10
"Ppig",2.88189523149974e-14,0.95674581656469,0.301,0.141,5.34620384395517e-10
"Cnn3",2.96640975997482e-14,0.941736071286985,0.263,0.113,5.50298674572929e-10
"Rab3gap2",3.01692900732522e-14,1.05547055238763,0.268,0.117,5.59670500148902e-10
"Rere",3.06493081302864e-14,0.774864643584342,0.331,0.159,5.68575315124944e-10
"Prkn",3.3930000804776e-14,0.96224690679239,0.322,0.159,6.29435444929399e-10
"Pnisr",3.58475655294506e-14,1.01534047047554,0.256,0.108,6.65008188136839e-10
"Arid4b",3.63910649623867e-14,1.05408379715248,0.28,0.126,6.75090646117235e-10
"Tnrc6a",3.94465357630576e-14,0.879191918215964,0.343,0.17,7.31772684940482e-10
"Tars1",4.05116377818167e-14,1.08284560073666,0.26,0.113,7.51531392490482e-10
"Mettl1",4.46633146693098e-14,0.814964513906688,0.367,0.191,8.28549150430367e-10
"Elf1",4.8664409092112e-14,1.00630807258307,0.284,0.13,9.02773453067769e-10
"Srp72",4.99432236983024e-14,0.712865376443155,0.385,0.198,9.26496742827208e-10
"Yipf5",5.04662886929193e-14,0.763198724536794,0.331,0.161,9.36200121542345e-10
"Got2",5.25005698366552e-14,1.11238659200075,0.259,0.114,9.73938071039791e-10
"Dpm3",5.32652012921357e-14,0.814774876693379,0.457,0.276,9.88122749170409e-10
"Trps1",5.35189480024989e-14,0.866048475039275,0.344,0.173,9.92830004394356e-10
"Ccdc47",5.81837847868135e-14,0.98198995474508,0.271,0.12,1.07936739158018e-09
"Phf21a",5.98461503562764e-14,1.09719706179163,0.263,0.116,1.11020593525928e-09
"Ptprj",6.26390286223509e-14,1.15373063342318,0.277,0.128,1.16201661997323e-09
"Errfi1",6.3946904261704e-14,0.850918707761059,0.373,0.195,1.18627902095887e-09
"Sh3d19",6.67343947114667e-14,0.778741738642838,0.352,0.174,1.23798975629242e-09
"Ddb1",6.96123592251331e-14,1.12088716783673,0.29,0.14,1.29137887598544e-09
"Itm2c",7.00292741634209e-14,0.657296014859341,0.364,0.185,1.29911306500562e-09
"Fus",7.40132046076971e-14,0.998117288083626,0.281,0.129,1.37301895867739e-09
"ATP6",7.52691799749275e-14,0.296203899634699,0.991,0.996,1.39631855771488e-09
"Tmed10",7.90561915343114e-14,0.693548292969301,0.468,0.281,1.46657140915301e-09
"Mbp",8.02376423897105e-14,1.29609854517314,0.253,0.115,1.48848850397152e-09
"Rps15",8.06932729211988e-14,0.540473156140572,0.883,0.932,1.49694090596116e-09
"Picalm",8.07075186397912e-14,1.0020184352389,0.254,0.11,1.49720517828677e-09
"Zranb2",8.11772395177876e-14,0.939075775719061,0.284,0.131,1.50591897029448e-09
"Arb2a",8.76178326811268e-14,0.989692362086431,0.26,0.114,1.62539841406758e-09
"Diaph1",9.62090160392548e-14,0.960495513388704,0.269,0.119,1.78477345654422e-09
"Pdia3",9.91259705542115e-14,0.622718983748008,0.72,0.659,1.83888587975118e-09
"Ubr2",1.00539104600772e-13,0.918416116591792,0.292,0.136,1.86510092944893e-09
"Kmt2e",1.0194142590209e-13,0.880196794361301,0.284,0.13,1.89111539190967e-09
"Sltm",1.05267284292813e-13,0.998295861550977,0.272,0.124,1.95281339091597e-09
"Chd6",1.10681559194425e-13,0.743796693675076,0.418,0.232,2.05325360461579e-09
"Capns1",1.18465287546068e-13,0.64890312604537,0.398,0.211,2.19764954926711e-09
"Pard3",1.20407788162604e-13,0.857647422714294,0.317,0.153,2.23368487820447e-09
"Gpi1",1.2049140737862e-13,0.841861590112418,0.26,0.111,2.23523609828079e-09
"Amd1",1.235979756805e-13,0.720865138919918,0.311,0.148,2.29286604684895e-09
"Baiap2l1",1.2517099651577e-13,1.11999977611063,0.256,0.112,2.32204715636405e-09
"Babam2",1.35454495733237e-13,1.05776988402281,0.274,0.127,2.51281635034727e-09
"Nfx1",1.39209835852027e-13,1.06761928786025,0.253,0.111,2.58248166489096e-09
"Nfix",1.46130490308283e-13,0.577969199042706,0.489,0.28,2.71086672570896e-09
"Pgm3",1.575211352958e-13,0.990753334481385,0.253,0.109,2.92217458087239e-09
"Mbtps1",1.62899270274054e-13,1.04258198604399,0.274,0.127,3.02194436285398e-09
"Mllt10",1.63305292731168e-13,0.959430329231192,0.269,0.121,3.0294764854559e-09
"Dop1b",1.68872187873426e-13,0.852622415617892,0.353,0.184,3.13274795723993e-09
"Tcf12",1.80068181371997e-13,0.691136968588979,0.394,0.208,3.34044483263193e-09
"Prdx4",2.27407373988911e-13,0.950914155589266,0.272,0.124,4.21863419486828e-09
"Hsp90b1",2.36062007184548e-13,0.697670707898454,0.791,0.808,4.37918629528055e-09
"Itga6",2.46000544709208e-13,0.804537087803218,0.334,0.169,4.56355610490052e-09
"Glyr1",2.46495253863597e-13,0.940889170739689,0.275,0.127,4.57273345442358e-09
"Slc25a25",2.53360533223309e-13,0.973158387781359,0.254,0.111,4.70009125182561e-09
"Sdc4",2.67767767265876e-13,0.722804471485829,0.429,0.247,4.96735985054926e-09
"Prkcsh",2.68603850039192e-13,0.867085189932008,0.29,0.138,4.98287002207705e-09
"Pdap1",2.77028409937339e-13,0.616051174469153,0.439,0.242,5.13915403274758e-09
"Aplp2",2.81152616765828e-13,0.743929669539133,0.429,0.247,5.21566219362288e-09
"Bet1l",2.82941779196433e-13,0.675183960957309,0.394,0.209,5.24885294587303e-09
"Pura",2.88581278933815e-13,0.976496292355592,0.308,0.155,5.3534713055012e-09
"Nucks1",2.96154708685576e-13,0.817080934438263,0.308,0.148,5.49396600082611e-09
"Mib1",3.35958503747884e-13,0.952404393806021,0.295,0.143,6.23236620302699e-09
"Patj",3.44108239367248e-13,0.773345048112288,0.253,0.108,6.38355194850181e-09
"Mydgf",3.58765542573364e-13,0.657815982710818,0.513,0.322,6.65545958027848e-09
"Ctsb",3.6695588685341e-13,0.66498910180862,0.35,0.178,6.80739865701761e-09
"Tfg",4.25841931735625e-13,0.896281422519666,0.314,0.156,7.89979367562759e-09
"Pard3b",4.29951169302703e-13,0.815704448272504,0.308,0.152,7.97602414173444e-09
"Lpp",4.50793793157028e-13,0.70149010535681,0.353,0.179,8.36267565685603e-09
"Maged1",4.6913750116873e-13,0.673163665302078,0.424,0.237,8.7029697841811e-09
"Txndc12",4.70407549664759e-13,0.812064953302768,0.305,0.15,8.72653045383095e-09
"Erbin",4.72181997609869e-13,0.940685965668591,0.287,0.137,8.75944823766067e-09
"Snrnp27",4.84684322406548e-13,0.961107343355842,0.26,0.116,8.99137886496387e-09
"Map3k5",4.89394467135551e-13,0.978440887664009,0.257,0.115,9.07875675983161e-09
"Cpd",4.94667244513098e-13,0.453170324352436,0.88,0.903,9.17657205296248e-09
"Usp34",4.96613135389671e-13,0.731494910741484,0.341,0.173,9.21267027461379e-09
"Trpc4ap",5.04757570179061e-13,0.966914634282982,0.295,0.143,9.36375768439177e-09
"Pak2",5.11814157552207e-13,0.818051248368499,0.322,0.16,9.49466443675099e-09
"Tbc1d4",5.85776699727657e-13,0.871465323221455,0.311,0.154,1.08667435566478e-08
"Trim2",6.01999320948536e-13,0.813903015777016,0.322,0.161,1.11676894029163e-08
"Wwox",6.17744678081704e-13,0.851193532991129,0.352,0.186,1.14597815230937e-08
"Lrrc8d",6.3591555643532e-13,0.887516068031599,0.266,0.121,1.17968694874316e-08
"Pon2",6.61514795730398e-13,0.71909733015467,0.356,0.184,1.22717609755946e-08
"Saraf",6.7959973259693e-13,0.554468914293827,0.37,0.19,1.26072546394056e-08
